#{"t_start": 1766966216.6108413, "env_id": "CustomHopper-source-v0"}
r,l,t
8.273502,23,8.074984
36.46527,33,8.110691
7.009274,34,8.153318
47.949122,41,8.193799
8.399528,22,8.215296
64.424576,41,8.259062
10.695652,17,8.279781
13.179738,21,8.299464
3.204816,10,8.307466
9.276577,14,8.319718
3.684451,17,8.333724
27.307924,33,8.362937
64.689184,50,8.412275
14.902014,17,8.432372
5.904108,17,8.551011
21.920483,29,8.575009
13.213169,16,8.597127
15.833984,24,8.618068
8.330522,11,8.625067
8.298879,32,8.653884
11.808902,13,8.666896
7.924677,11,8.6759
17.954834,20,8.679529
20.826974,26,8.720989
14.719094,31,8.750907
10.52946,12,8.762165
34.908822,29,8.788159
12.081142,15,8.796162
17.514852,19,8.826086
13.327913,17,8.840802
12.096961,14,8.853981
15.696468,17,8.868143
24.642245,37,8.899525
11.769914,17,8.913137
20.272114,28,8.947363
16.939898,26,8.967518
142.974865,73,9.027223
14.676797,16,9.029137
37.751362,30,9.078116
8.123882,14,9.089127
18.838082,33,9.117795
128.426854,62,9.174935
19.777845,25,9.19922
36.896636,27,9.212104
32.330537,31,9.247123
42.02558,32,9.261848
7.787455,12,9.288406
94.932911,54,9.328561
80.394865,50,9.384902
4.655313,18,9.412261
5.221126,9,9.42157
8.894336,26,9.443567
7.048986,18,9.457189
23.095126,20,9.478417
11.537823,23,9.508328
15.446063,34,9.534913
36.637504,30,9.562111
9.983808,18,9.57811
7.74953,16,9.590108
9.463013,26,9.620558
11.685721,22,9.640285
10.505493,14,9.645653
40.590378,32,9.680697
7.485684,11,9.689698
35.041802,29,9.722058
4.94253,16,9.737061
7.134572,16,9.750481
35.916193,33,9.774425
48.048958,40,9.806736
7.962356,30,9.838884
46.204865,42,9.869921
161.57254,102,9.950561
5.663443,9,9.965488
3.237248,13,9.975487
56.372283,45,10.012883
22.570509,32,10.028155
10.756004,15,10.059097
8.112623,28,10.083948
1.954922,10,10.090948
19.648154,20,10.10716
134.152874,77,10.183112
21.629417,36,10.211577
5.476636,22,10.235919
11.244353,25,10.255933
22.607886,24,10.261533
34.977792,37,10.314306
12.640411,26,10.334727
11.78187,25,10.357393
34.170969,26,10.378168
6.63951,19,10.404073
4.94956,9,10.413266
5.966133,17,10.413674
12.804315,14,10.438389
81.176132,62,10.479412
20.360339,20,10.512228
14.955454,24,10.541874
45.633556,46,10.583029
207.882083,111,10.677913
10.210077,14,10.697411
6.260383,9,10.705428
9.356604,13,10.71676
9.791663,18,10.72841
41.436907,34,10.769422
12.517481,34,10.805098
5.959266,23,10.828353
10.747128,15,10.842351
7.066828,10,10.844661
12.120004,16,10.968196
16.400899,31,11.027186
15.814467,17,11.04321
12.505762,16,11.045071
39.698401,31,12.967108
20.440126,21,12.976895
44.290445,43,13.029227
61.609392,45,13.066579
26.372006,23,13.085098
13.016058,22,13.093395
56.542323,41,13.145408
6.345124,11,13.153403
31.642412,25,13.17272
125.469406,67,13.237192
20.406392,33,13.266588
22.721615,21,13.372668
85.600932,77,13.443415
94.227528,52,13.518742
30.189575,32,13.547975
140.210846,73,13.622387
36.314441,32,13.652231
5.818711,28,13.677369
15.737757,27,13.715584
47.195026,36,13.744356
196.861855,89,13.850717
88.878098,51,13.89855
11.949773,38,13.937135
73.807075,43,13.960318
25.263227,48,14.015342
37.630543,36,14.053533
14.922119,25,14.072533
24.444036,20,14.076455
85.510297,48,14.13299
8.422305,11,14.145823
120.287698,62,14.198159
73.988343,43,14.226495
16.209766,23,14.262501
127.133642,80,14.328021
9.114095,27,14.343785
61.902352,42,14.395445
23.915218,34,14.421543
155.526594,124,14.553877
10.447419,29,14.582296
15.604576,16,14.60459
3.449366,11,14.614263
101.485694,56,14.663898
5.330245,19,14.681167
143.517128,83,14.760238
141.259989,78,14.844331
76.101855,44,14.87613
72.732688,42,14.919135
9.535201,13,14.925975
91.105367,50,14.982646
49.350481,46,15.017807
53.126444,32,15.043465
10.277919,13,15.063903
110.722859,73,15.118002
82.588204,47,15.149462
75.60905,49,15.205188
8.309096,13,15.215382
125.422459,81,15.286195
87.018522,48,15.322108
78.153338,45,15.358986
6.297533,11,15.368074
73.034603,42,15.409792
11.16043,13,15.42116
22.3293,19,15.435384
21.254098,20,15.443102
55.530707,33,15.478553
12.61797,17,15.490574
56.189237,34,15.525693
6.084043,10,15.529692
13.705905,19,15.549496
31.857228,27,15.569436
13.179725,19,15.588442
12.434684,16,15.593175
27.074398,26,15.625699
16.825611,25,15.649214
6.736188,17,15.667796
61.56752,49,15.707143
14.109163,19,15.721143
27.003701,30,15.742941
8.295825,12,15.761675
60.334345,35,15.907089
80.49252,49,15.954927
9.016347,14,15.967913
7.110298,10,15.98416
175.591581,114,16.117473
45.521351,37,16.154864
23.849062,23,16.177492
95.303331,54,16.229948
124.219594,63,16.286839
116.390933,62,16.346727
90.919986,60,16.394276
21.529362,21,16.411422
17.304535,34,16.448795
70.167243,43,16.481233
152.265907,81,16.551882
131.535005,82,16.621658
83.321113,74,16.691964
172.041454,89,16.774754
194.225168,97,16.853297
39.038943,41,16.899171
11.66601,25,16.93065
7.789726,14,16.945849
13.447705,14,16.960548
12.004723,16,16.975864
73.011798,41,19.027707
140.409366,70,19.091237
96.374445,71,19.166701
65.209914,38,19.201658
72.522745,42,19.234893
155.969049,75,19.308966
18.477727,18,19.320964
9.808077,15,19.324186
100.676135,61,19.374391
191.808813,85,19.463429
145.148606,72,19.539061
20.05416,20,19.564903
301.563385,170,19.720112
9.791178,13,19.72391
8.503416,29,19.763422
121.276239,68,19.822305
117.577243,80,19.901217
43.503923,34,19.936487
101.713916,54,19.995278
60.859179,35,20.024429
37.19596,36,20.063262
213.182127,94,20.152505
7.11679,10,20.161508
7.015452,11,20.170484
56.294879,58,20.230272
85.755834,49,20.270641
51.914209,45,20.315428
16.689722,21,20.333212
14.482106,15,20.346793
63.43345,37,20.378143
105.483509,64,20.434473
12.66015,15,20.444404
213.998758,113,20.552089
67.94254,48,20.694823
9.238174,22,20.71524
7.480837,16,20.730582
158.470787,75,20.807445
40.819419,32,20.832223
46.387644,49,20.873391
23.618544,24,20.906304
146.272774,78,20.974519
41.642168,38,21.01419
17.505312,19,21.033305
63.47278,41,21.057154
74.173585,48,21.112848
72.132278,40,21.158119
78.333252,47,21.197109
90.152355,51,21.240132
77.203387,44,21.294699
107.190546,61,21.365173
139.942446,73,21.435175
52.920038,42,21.479895
31.81415,35,21.507292
82.327372,49,21.551824
44.200262,34,21.585932
122.8232,80,21.654438
123.513585,77,21.727512
94.415557,51,21.767179
27.238257,23,21.782095
142.818699,76,21.851085
102.530184,82,21.906249
49.971058,52,21.967847
42.378766,31,21.995267
6.291542,12,22.00527
112.09905,57,22.06073
157.670699,72,22.119227
111.999737,61,22.179796
35.235128,29,22.20538
58.35444,33,22.232788
193.398785,132,22.348897
11.369513,14,22.361676
60.984254,36,22.401797
141.33265,70,22.461036
68.419369,40,22.501928
95.192004,52,22.545149
40.31761,49,22.573133
153.303567,73,22.661
69.888846,45,22.71512
62.657971,36,22.753859
3.228055,13,22.766897
143.346703,69,22.839839
86.736022,46,22.87883
138.538364,70,22.946602
34.221671,28,24.919616
210.620639,93,25.009845
171.553834,83,25.080532
7.150001,10,25.094511
169.149494,104,25.182369
175.221885,89,25.255879
71.340425,41,25.299938
81.798801,50,25.35076
159.003684,77,25.507522
159.339997,77,25.603646
65.946055,39,25.644691
73.684889,44,25.693342
139.267836,82,25.788923
89.151004,57,25.842193
80.61352,48,25.894298
94.003545,50,25.935576
60.714251,35,25.976724
142.808656,73,26.036767
119.220876,90,26.117506
213.623911,110,26.211649
96.141786,52,26.254362
119.664645,62,26.317761
84.553709,48,26.354376
99.705842,58,26.40424
61.088712,41,26.449574
55.322551,32,26.471133
56.799498,33,26.516676
84.409103,55,26.580839
41.222644,31,26.611448
258.212971,145,26.742261
83.190223,58,26.798252
86.944027,51,26.841623
9.405288,13,26.850625
50.864672,36,26.879378
32.887041,25,26.911688
226.048836,105,26.98725
106.1981,56,27.053628
83.201632,59,27.102934
182.977652,85,27.184587
130.259018,65,27.251249
178.457261,92,27.340453
45.143633,34,27.368274
9.367946,14,27.379284
143.750875,71,27.437087
78.421536,48,27.481238
35.274292,26,27.502379
111.162581,59,27.561409
169.540141,80,27.626604
120.846286,62,27.686306
86.175828,68,27.741951
238.629683,119,27.85706
120.718214,68,28.038342
179.650947,91,28.111705
239.280867,114,28.217221
108.614057,58,28.273583
220.244558,99,28.360875
89.202785,48,28.400506
89.592244,53,28.444636
3.908463,13,28.453893
137.452227,72,28.520002
86.13618,48,28.565084
175.753117,88,28.636525
73.918856,42,28.705847
10.887656,17,28.727526
161.180587,78,28.806582
140.284224,77,28.87747
150.655385,74,28.937497
58.013119,39,30.977529
117.082817,60,31.036205
153.38646,75,31.085577
113.771434,66,31.162308
54.301247,31,31.185366
80.394155,45,31.224077
229.715467,103,31.343319
224.38528,103,31.438498
93.155493,53,31.481473
89.264434,57,31.535327
129.824329,64,31.585452
200.962725,91,31.67557
155.920126,78,31.747469
225.640052,103,31.845063
59.143698,35,31.876111
107.717953,57,31.92324
201.805285,109,32.025222
64.64832,38,32.052137
91.464445,55,32.115309
203.243568,88,32.193545
63.250178,37,32.22639
149.010238,74,32.283118
133.83217,64,32.348999
63.864524,38,32.382955
121.282897,60,32.455222
85.20097,48,32.504936
71.096366,44,32.55227
154.897025,79,32.628732
146.764958,81,32.69562
64.69359,37,32.834664
207.072915,90,32.91684
226.887069,108,33.018708
159.662094,75,33.084886
83.155828,50,33.128873
154.882122,78,33.202745
63.434573,37,33.217837
65.083,44,33.268407
103.05614,55,33.325687
143.150178,69,33.384764
114.76332,58,33.446002
154.574152,76,33.501746
65.073631,39,33.548649
69.496241,40,33.58136
108.031084,56,33.617697
62.278566,40,33.671314
118.436807,68,33.728723
126.617772,62,33.790897
101.693891,54,33.837466
107.598344,57,33.908321
105.760785,77,33.989513
120.705184,64,34.034881
91.56831,51,34.096391
108.33423,61,34.134145
144.335539,72,34.20932
87.615153,50,34.250955
53.613089,32,34.278586
88.39387,50,34.327825
189.285527,94,34.40848
73.814058,43,34.449527
24.386158,23,34.469948
89.844188,47,34.50125
119.675479,64,34.567289
174.299959,78,34.641923
64.0335,38,34.680861
72.632582,47,34.728098
81.831026,47,34.784391
215.554082,116,36.907137
203.906457,95,36.990932
116.072495,60,37.032796
104.328834,57,37.095291
160.839196,79,37.159587
92.679975,51,37.211962
121.702159,62,37.26153
110.18422,59,37.320978
168.06986,82,37.389726
251.621144,110,37.493449
170.697765,78,37.689098
123.309834,64,37.768026
68.67884,39,37.799739
230.22909,111,37.916461
85.389115,48,37.961916
204.662532,92,38.039978
76.569286,55,38.083328
97.694344,53,38.144969
84.154352,54,38.187453
200.653564,98,38.266257
78.549576,45,38.310488
207.212539,95,38.402705
265.315609,128,38.530788
227.191174,105,38.639955
95.37163,53,38.694839
66.021349,39,38.727473
191.055451,89,38.812216
195.418861,86,38.866224
195.140284,92,38.960073
100.770738,56,39.009485
166.143395,78,39.077592
176.360952,87,39.17206
215.31802,99,39.288317
209.05806,90,39.384126
87.226889,51,39.415663
217.390065,96,39.523797
263.171306,142,39.715607
101.717305,70,39.826388
209.245888,91,40.04174
215.019104,96,40.115559
123.558134,64,40.190943
123.980018,62,40.266247
20.990308,24,40.286255
165.819592,81,40.365239
242.643725,102,40.469398
230.063432,102,40.584935
90.907069,52,40.629506
73.867895,42,40.674689
213.622979,94,40.750493
219.635849,95,40.83943
187.712156,95,40.927609
217.711393,95,41.007803
149.094564,76,41.073275
230.13218,103,43.214125
205.509441,101,43.330809
130.699482,67,43.388626
231.982462,105,43.485777
215.867598,95,43.568066
205.41291,90,43.643396
262.198252,123,43.75473
233.309988,110,43.85837
192.447218,90,43.941029
245.467787,109,44.048797
209.696593,100,44.135278
222.148493,98,44.234165
183.410507,86,44.306389
175.133671,80,44.386035
224.710224,104,44.480101
219.705934,99,44.574043
49.172147,34,44.596968
229.983871,111,44.710601
225.254515,105,44.920063
137.168514,73,44.979311
237.947474,103,45.089075
125.113782,65,45.152557
45.61983,43,45.19077
74.294048,43,45.213105
195.454657,87,45.306588
240.064264,114,45.395908
177.466177,80,45.484637
221.545158,113,45.595334
183.509382,86,45.679807
224.504183,100,45.77713
227.825194,102,45.870211
114.945066,58,45.923475
229.511713,109,46.015743
209.752359,92,46.143914
226.601353,103,46.23037
67.138676,40,46.272646
254.110115,105,46.364903
205.861934,94,46.440443
115.425207,62,46.503625
182.816125,82,46.5632
235.92993,105,46.677588
116.05801,66,46.741384
175.613191,82,46.818086
218.779306,96,46.901139
235.445396,102,46.978448
159.697415,76,47.066281
209.140572,92,49.130128
269.050759,132,49.267656
153.221755,73,49.342871
258.015333,114,49.449275
174.771771,79,49.523583
218.120712,100,49.606943
100.753732,56,49.660059
235.588037,103,49.727372
240.835787,113,49.963654
228.740203,116,50.06035
82.335733,50,50.122114
140.21781,73,50.187037
182.384152,87,50.270851
133.649319,68,50.336208
214.231314,112,50.439095
99.332508,61,50.49145
230.533891,104,50.607513
231.232228,105,50.707807
218.800521,101,50.803814
80.831448,47,50.843491
225.134673,101,50.929128
169.408067,88,51.009894
218.604178,101,51.093256
241.304936,104,51.176674
145.452029,76,51.259726
226.981251,97,51.343652
266.711217,112,51.426593
216.212348,93,51.522544
239.784778,115,51.633286
139.477453,75,51.70281
225.696431,98,51.782863
174.149308,91,51.865416
224.841183,104,51.975999
213.627867,94,52.067852
219.001105,103,52.159411
104.459317,60,52.24269
224.762238,100,52.376776
250.785756,120,52.489677
228.925605,101,52.579908
233.004153,97,52.66326
225.180429,102,52.765697
228.931579,97,52.871363
259.069004,118,52.983437
224.30939,105,53.078033
221.597069,102,55.092051
251.033289,107,55.215046
203.734116,88,55.301456
225.951761,98,55.394855
240.704379,104,55.486362
242.590178,108,55.583337
244.870344,111,55.676955
236.707041,105,55.758536
251.846444,112,55.861009
226.198603,99,55.951205
244.678704,112,56.049232
225.275104,100,56.139196
109.601263,58,56.186909
250.893495,105,56.274325
252.461513,119,56.379118
215.555297,97,56.465431
233.909936,106,56.555487
237.924834,105,56.654901
212.951325,103,56.74132
232.152333,104,56.849714
234.496695,105,56.945711
230.133033,103,57.04126
237.846183,113,57.140441
298.506437,116,57.240436
216.438458,100,57.463217
241.830479,107,57.56339
213.560336,99,57.653471
92.561546,53,57.695619
215.427014,98,57.787425
65.708202,39,57.806924
228.177233,103,57.918897
219.046211,105,58.884365
55.412429,36,58.945743
216.119371,97,59.050065
227.625063,101,59.154337
239.018913,106,59.266495
226.011817,99,59.456814
252.344855,104,59.579469
263.83513,112,59.690134
181.431663,85,59.779536
119.975702,62,59.840412
220.776479,98,59.960464
213.641243,95,62.354632
256.964275,116,62.479835
94.510184,52,62.537557
330.204182,128,62.67174
224.128336,96,62.764316
87.318726,48,62.815728
226.326807,104,62.898762
214.904113,96,62.987158
250.505086,110,63.071965
234.756816,101,63.189606
248.789171,105,63.353923
274.300783,114,63.485823
251.077234,119,63.61065
183.948978,85,63.695331
243.651507,104,63.791972
162.473377,81,63.866817
251.107747,111,63.961033
257.045041,116,64.061896
248.315768,111,64.138166
239.371455,110,64.251398
252.635889,110,64.34895
236.795865,98,64.439036
206.126363,94,64.528548
263.55464,109,64.626229
229.061598,99,64.715843
253.368182,117,64.820996
232.831893,106,64.904239
265.182106,111,65.008808
234.141343,99,65.099804
214.409728,98,65.19305
219.269107,99,65.284858
231.341687,103,65.382128
278.483825,126,65.517617
252.505646,109,65.686841
74.939309,42,65.753611
216.416717,101,65.897789
224.090794,100,66.009132
257.446543,120,66.129335
213.367766,93,66.221926
250.45877,106,66.319505
253.572028,107,68.404369
230.401662,105,68.503561
276.78491,112,68.619345
291.671519,135,68.738132
247.561819,122,68.843306
263.199117,114,68.941914
257.055084,112,69.040769
261.327859,109,69.139608
181.292284,87,69.212857
172.751178,82,69.293603
235.291118,111,69.393906
222.595849,96,69.472128
249.088713,114,69.576045
258.236291,110,69.671626
139.336812,74,69.743603
216.43927,102,69.839491
231.263499,99,69.92094
269.099014,107,70.047363
319.354455,122,70.165511
276.809833,115,70.251653
229.734578,123,70.374672
186.191035,94,70.472606
232.651107,113,70.699198
223.149465,116,70.805281
290.686577,115,70.900984
227.498506,104,71.005811
245.455582,111,71.106447
304.687924,121,71.215211
237.331443,107,71.305571
238.278299,103,71.403383
276.208716,117,71.508389
149.025814,75,71.57389
249.504583,107,71.671239
287.414761,127,71.767293
263.252773,112,71.883945
197.398826,93,71.971829
270.639815,116,72.075416
244.739437,107,72.165433
280.163245,116,74.315824
227.892446,103,74.418981
230.401059,102,74.527639
288.241422,119,74.651975
249.330607,109,74.757951
240.555646,115,74.849337
298.883319,124,74.966016
330.13731,133,75.083207
313.086942,126,75.198045
298.377242,122,75.299677
246.798625,108,75.399021
288.128339,127,75.515565
270.147249,132,75.748663
276.248549,117,75.854552
249.596453,108,75.986117
342.321299,153,76.130607
260.444129,115,76.232769
290.057717,125,76.336332
299.684498,124,76.44152
306.701877,128,76.55754
366.876572,155,76.688026
203.47077,95,76.795594
261.372173,121,76.914836
330.969322,138,77.031489
218.750899,99,77.1269
300.893878,124,77.238666
240.548683,104,77.327428
266.103772,111,77.432946
225.54348,106,77.55049
230.812708,113,77.657681
239.822617,111,77.758523
282.455781,121,77.852652
234.435531,112,77.953983
279.119239,118,78.172137
249.108596,108,78.273493
289.80392,129,80.307396
268.885391,112,80.418036
315.912149,129,80.569152
265.332611,107,80.702417
240.533073,113,80.802561
255.25765,116,80.902025
294.723979,123,80.99731
312.052671,126,81.117112
301.965535,126,81.225848
316.035649,121,81.33059
323.286883,126,81.445006
346.603997,138,81.576632
316.809424,126,81.697359
298.858513,127,81.81266
322.603332,125,81.928236
306.071462,120,82.038858
279.163694,117,82.146472
323.999813,133,82.262397
330.648317,135,82.393884
281.047858,126,82.514303
290.186192,128,82.628774
282.330271,119,82.734571
311.491667,125,82.853099
303.531551,122,82.946526
277.216654,122,83.174133
318.675903,132,83.295316
242.512556,101,83.398019
282.429968,116,83.502013
334.916249,140,83.626823
335.313977,150,83.76271
292.795048,118,83.874795
324.430024,126,83.97928
293.064081,121,84.093949
197.946462,92,86.137045
335.827939,134,86.277264
305.409245,127,86.394148
306.347844,133,86.522606
320.888994,127,86.636531
323.448348,130,86.747524
322.877068,130,86.859961
328.09922,124,86.97397
283.904718,116,87.078273
313.10855,140,87.21325
304.504424,132,87.335577
314.239214,126,87.450392
239.014757,108,87.546168
303.856804,129,87.665829
294.943176,121,87.776451
293.884831,125,87.886343
338.89491,135,88.102182
338.71647,137,88.23597
256.579116,112,88.32673
224.20716,96,88.426262
330.33343,126,88.544102
332.406839,134,88.663573
311.428784,134,88.814355
321.295333,129,88.931485
342.04633,131,89.045618
297.582004,120,89.142845
302.843709,125,89.290658
328.241692,129,89.402255
314.193752,131,89.521793
345.276645,152,89.660049
300.510731,132,89.782753
315.60053,133,89.902031
364.704851,142,92.021823
307.476943,127,92.136415
314.1646,133,92.258187
310.88254,126,92.37114
331.304772,134,92.491372
298.15116,118,92.604087
304.265414,122,92.713775
342.541431,136,92.947672
316.129456,131,93.085468
299.127257,128,93.206177
333.350717,120,93.322543
318.777452,133,93.464326
318.791937,137,93.592704
314.102995,132,93.714066
303.02702,126,93.842357
330.70135,144,93.984709
227.827895,97,94.082603
334.598455,135,94.20043
320.749514,130,94.312636
310.967315,124,94.417592
310.508508,128,94.507251
308.776812,119,94.619495
328.610376,131,94.74041
337.697708,141,94.868406
313.271553,131,94.985976
326.165419,135,95.112615
355.063139,139,95.254711
315.404678,124,95.476332
340.221839,138,95.601464
360.625046,139,95.727542
302.68369,132,95.840288
314.876787,129,95.956418
324.935488,134,98.112449
336.393472,134,98.230292
313.563171,130,98.339499
325.667109,137,98.462626
301.547796,122,98.574369
315.80817,123,98.687262
318.926682,123,98.798782
311.070014,128,98.91775
303.211268,125,99.022386
345.333735,133,99.157237
263.721511,106,99.258457
325.357118,129,99.375801
338.360808,139,99.504024
332.92089,130,99.622425
327.319968,135,99.745015
324.334518,133,99.877435
324.905067,132,100.01418
300.705303,126,100.138694
321.32945,132,100.265599
305.65547,128,100.515553
323.830191,124,100.632741
336.530227,132,100.747463
340.149169,135,100.865849
204.270598,96,100.957099
329.681783,141,101.081946
328.527982,132,101.207765
300.684692,123,101.332531
338.680158,136,101.460331
364.872912,141,101.611608
325.931048,140,101.731296
318.887322,130,101.84584
335.903441,134,103.913882
322.355128,121,104.025535
319.195139,131,104.14232
381.109846,153,104.281956
316.088846,125,104.397731
340.909091,133,104.536589
314.193284,133,104.662776
285.123253,113,104.764957
324.950378,137,104.883375
285.404988,115,104.983825
387.130073,139,105.10037
367.208262,139,105.225452
343.337579,133,105.458733
384.577185,139,105.588185
251.925666,106,105.685522
328.962696,136,105.812117
356.410149,133,105.946839
345.728088,132,106.074363
327.424388,130,106.199526
339.374789,135,106.316956
335.703732,143,106.439062
324.112952,140,106.560764
352.357631,137,106.693842
347.202025,130,106.818529
225.597287,106,106.931005
310.694267,135,107.051594
362.035998,137,107.170222
341.964309,127,107.280224
313.922763,126,107.401328
343.703669,139,107.523856
334.555163,133,107.642926
348.664823,137,109.760993
372.740808,135,109.888486
391.724264,141,110.01411
348.201049,142,110.136376
360.973879,136,110.367259
364.22861,135,110.519186
344.442416,133,110.652705
307.060779,127,110.775002
350.309407,143,110.897205
340.023457,131,111.009235
334.308679,137,111.129969
353.349328,129,111.243934
341.841198,133,111.365245
243.830001,99,111.457621
327.789881,136,111.566258
352.812912,130,111.692915
