#{"t_start": 1766956233.334566, "env_id": "CustomHopper-source-v0"}
r,l,t
132.866852,70,11.104571
14.394872,18,11.118085
4.08116,9,11.118085
18.075386,16,11.141728
68.834737,41,11.168064
91.242277,49,11.225189
58.510997,53,11.26817
7.677511,19,11.281167
23.4689,23,11.30683
43.802793,26,11.330722
7.912825,11,11.340723
5.714551,28,11.361643
31.881647,27,11.385767
96.822454,52,11.434337
82.698424,48,11.474555
95.145781,55,11.517492
10.557081,16,11.538438
27.187387,25,11.559968
13.46144,16,11.568286
39.049407,34,11.601306
6.51598,9,11.609398
13.851138,22,11.627643
12.91504,17,11.6459
90.864982,50,11.684652
72.129076,41,11.724778
210.846966,143,11.935566
7.246942,12,11.949564
77.977795,45,12.000793
122.813183,77,12.067882
124.119487,90,12.156745
12.446111,16,12.181942
147.639193,71,12.257032
128.792755,66,12.313114
15.641708,40,12.359759
63.83629,37,12.384244
65.224549,38,12.415649
89.727502,49,12.464534
65.047896,49,12.502808
13.14003,26,12.521266
53.632915,43,12.550614
130.496908,81,12.617282
14.968858,36,12.654935
22.16253,27,12.672124
29.079314,36,12.712566
10.984839,29,12.734794
23.213603,25,12.754793
10.719395,18,12.766799
188.112925,105,12.854646
16.289705,18,12.870644
88.517748,58,12.926024
121.933152,84,12.992063
9.296993,19,13.000787
6.22153,9,13.000787
20.002088,28,13.044648
76.447142,59,13.09379
9.312641,16,13.105699
107.507632,62,13.164272
61.584796,48,13.204743
92.454829,50,13.245804
150.472533,84,13.324934
16.564301,20,13.34195
200.282659,114,13.440609
10.482794,25,13.462528
141.0675,80,13.533178
9.178065,15,13.533178
12.393086,21,13.564163
82.675982,45,13.606308
206.574172,102,13.692772
60.92244,37,13.732573
28.046731,25,13.759162
59.333194,60,13.82099
27.034073,31,13.857967
20.473381,21,13.877506
119.190799,72,13.949193
58.400095,36,13.979684
97.412008,58,14.110809
22.481958,23,14.12961
107.045427,59,14.174631
87.710256,58,14.224435
23.189498,23,14.320811
143.975359,71,14.401857
37.606178,36,14.433651
70.832865,46,14.475622
136.207356,72,14.544341
80.213203,53,14.594776
144.89795,106,14.703044
90.544114,50,14.755553
91.654621,49,14.783033
27.459815,27,14.814576
9.495049,35,14.833117
3.073571,9,14.85503
8.454812,13,14.868334
57.76664,34,14.894827
8.711198,15,14.906825
12.310586,19,14.923139
100.739197,53,14.961833
111.765936,58,16.449764
16.20156,25,16.472471
29.699476,25,16.482679
92.412627,52,16.536057
8.455188,13,16.554843
62.468218,35,16.58243
56.910637,34,16.597436
6.821802,11,16.621437
27.806463,25,16.644711
163.120571,89,16.790973
110.894472,63,16.848984
103.697252,55,16.90879
108.232112,68,16.989048
12.534374,18,17.008666
94.108458,51,17.056644
87.257326,49,17.110751
22.461614,20,17.12924
116.037728,62,17.170869
78.583282,44,17.216798
39.609741,30,17.245901
110.086843,61,17.294892
96.213224,51,17.341869
95.883816,55,17.384757
147.7554,79,17.454406
88.552259,50,17.494548
88.720853,56,17.53639
9.069137,14,17.547145
37.859807,28,17.577957
20.288361,19,17.595045
115.036555,60,17.643059
175.810006,83,17.714997
61.222633,36,17.751664
135.806141,93,17.853001
78.487911,45,17.880761
34.978471,27,17.917944
70.910986,42,17.958073
110.652654,58,18.010348
96.91589,61,18.062521
170.166921,88,18.136366
39.67468,23,18.153348
83.046214,53,18.190372
81.004921,45,18.233558
20.684268,21,18.247987
125.813143,65,18.302417
130.275494,73,18.369714
9.315358,14,18.381562
74.994039,62,18.433713
112.841153,61,18.481565
187.177314,94,18.570715
102.941477,55,18.620611
142.360224,84,18.697141
146.708603,84,18.764516
131.268409,75,18.833838
120.38092,64,18.881372
18.682435,22,18.911654
87.906231,49,18.953591
108.685371,59,19.102776
62.261061,35,19.137036
136.225107,66,19.181184
57.198212,34,19.224561
92.59195,53,19.271719
81.680545,46,19.314389
91.434119,49,19.354797
117.304018,64,19.414477
27.008911,23,19.437918
129.812361,66,19.514241
112.913168,70,19.573362
83.787063,52,19.629302
60.794721,35,19.660484
187.703106,89,19.740026
94.387022,56,19.785214
132.277496,79,19.84762
68.679151,40,19.881273
132.30577,66,19.934694
73.253779,41,19.964212
103.994253,56,20.014564
84.971675,48,20.073319
103.554748,54,20.121199
12.496785,20,20.130679
29.593102,38,20.177952
76.670876,61,20.225286
66.32054,38,21.785679
187.335869,101,21.896815
132.823481,67,21.946488
152.811488,84,22.041902
80.683761,47,22.07888
234.926371,127,22.179775
80.195924,48,22.226869
99.440943,53,22.269025
62.110247,37,22.293935
98.046785,52,22.341625
79.74303,46,22.377899
75.048035,43,22.396355
66.39933,40,22.451474
145.123132,71,22.505502
62.780182,38,22.535515
99.098237,55,22.585438
90.605339,58,22.628905
191.491201,99,22.722041
99.245634,55,22.773647
62.249045,44,22.796133
17.510141,20,22.828775
202.401062,100,22.912956
60.727401,42,22.9516
42.135213,30,22.976681
40.265897,35,23.011966
113.492722,66,23.060027
142.595759,74,23.122516
148.924096,75,23.18259
46.974194,33,23.195906
52.542142,31,23.244632
84.138747,54,23.288827
210.30537,100,23.378507
160.028412,82,23.455658
171.404666,88,23.529267
78.637022,46,23.589104
19.266349,21,23.596149
245.043133,137,23.731972
114.638299,63,23.876281
86.837028,57,23.933894
21.171743,20,23.94926
44.983336,41,23.978931
201.522376,102,24.062418
105.769804,56,24.112179
85.126392,47,24.165371
190.013487,101,24.254796
217.23021,99,24.33605
105.774413,58,24.384497
195.401773,103,24.460792
112.867468,58,24.527014
82.9529,47,24.565848
101.282259,55,24.620808
123.808284,63,24.668951
47.885848,40,24.700092
31.760919,36,24.738571
146.192554,83,24.8036
31.811319,39,24.834473
133.225199,72,24.898894
216.065628,114,24.993917
125.477712,64,25.060128
116.714847,60,25.11805
215.926094,96,25.229675
226.306757,114,25.329012
162.938257,88,25.417098
142.254065,78,25.461533
205.439946,106,27.076186
148.324639,78,27.142724
240.585943,151,27.281299
147.748107,74,27.343374
37.081359,30,27.361209
90.344663,51,27.41703
108.45838,59,27.463304
173.335784,88,27.539776
132.978524,78,27.594282
167.80712,93,27.695225
237.037635,111,27.798795
86.689598,50,27.83736
154.413403,75,27.905728
123.530289,65,27.943507
93.736949,69,28.010948
169.002094,90,28.093934
82.633294,47,28.131391
209.541736,105,28.22232
103.448043,58,28.268286
104.956789,57,28.321364
267.32692,114,28.410621
205.201515,97,28.571422
204.68532,101,28.677272
157.288427,87,28.768505
77.824412,44,28.822756
172.980003,84,28.901745
172.812783,104,29.046292
88.545634,50,29.100303
153.868796,75,29.184855
60.347035,36,29.22532
215.846174,100,29.32492
185.509245,94,29.407674
204.532206,94,29.502482
184.634936,92,29.587694
56.672363,34,29.610264
130.560708,72,29.69692
122.598144,63,29.749949
181.677273,90,29.83675
199.838496,103,29.935425
86.885353,49,29.979187
124.460882,64,30.04359
202.591136,99,30.139125
177.654939,89,30.224408
27.039965,21,30.248661
129.019439,67,30.360341
219.071553,103,30.454029
77.83236,44,30.49615
71.913396,45,30.534614
203.739004,106,30.642066
207.098598,115,30.861051
200.703082,93,30.9429
198.37285,98,31.042235
46.500542,27,31.066353
202.476597,99,32.553628
202.869826,88,32.621695
154.003809,77,32.701904
166.127587,79,32.786161
216.498899,98,32.875302
203.599024,112,32.986979
122.5223,65,33.043543
69.299783,40,33.073539
68.110549,40,33.108357
131.996487,73,33.255653
111.834375,63,33.304499
81.531609,54,33.354324
128.827366,67,33.408346
97.898401,70,33.470869
78.053153,44,33.491756
219.907402,111,33.591756
218.23955,106,33.688402
140.423592,83,33.755855
210.073963,111,33.855219
184.471896,88,33.935729
261.959658,133,34.041527
144.798186,73,34.121517
131.68524,69,34.186617
233.294895,127,34.316894
130.340851,68,34.374694
161.726101,81,34.457521
67.4127,39,34.47461
36.211431,35,34.515565
82.738326,49,34.546832
88.131119,50,34.589176
78.715915,45,34.626456
49.01549,28,34.641157
200.476122,104,34.728482
229.262722,114,34.827965
218.598256,100,34.913915
135.024972,69,34.965272
137.123541,70,35.028949
102.013706,57,35.057785
218.399689,109,35.16967
224.157793,106,35.262204
174.65803,88,35.324244
129.750907,68,35.395048
75.579343,46,35.430238
261.417502,135,35.624168
199.624491,98,35.745913
180.375697,94,35.84252
232.34464,120,35.94423
109.475157,65,35.994152
236.236147,112,36.109888
239.793923,125,36.207148
88.208308,49,36.25544
227.980569,112,37.773217
216.075475,105,37.875035
54.824604,32,37.889884
221.671678,99,38.010236
66.015361,39,38.083693
170.254508,81,38.156315
179.042661,98,38.239681
135.135407,74,38.323498
205.472826,103,38.415908
95.214254,54,38.460752
220.511187,99,38.553095
203.873617,102,38.629946
125.054378,73,38.697334
222.838563,106,38.772884
171.531864,85,38.863842
199.730241,102,38.951111
228.308484,122,39.039348
56.954387,33,39.075608
117.160373,62,39.135019
227.3439,113,39.222389
214.09557,103,39.317325
256.330359,118,39.42593
204.953233,105,39.531142
222.960972,100,39.619367
220.09734,112,39.715214
52.249718,30,39.738789
93.696724,56,39.789071
139.388455,75,39.846911
220.852462,97,39.922149
331.965578,145,40.038954
234.628773,114,40.138952
199.826202,97,40.227242
214.402995,105,40.437603
210.497705,106,40.530786
86.610031,48,40.579568
187.814906,86,40.644463
179.57322,89,40.719214
205.403785,102,40.809741
127.587484,68,40.8642
136.678617,72,40.927954
248.177656,115,41.024952
194.958324,100,41.117283
97.772909,56,41.178578
208.10862,106,41.27808
130.000422,69,41.333076
203.527867,91,41.41681
101.328415,59,41.464827
192.167807,97,42.987915
211.359277,110,43.094985
81.660346,47,43.129807
167.320115,95,43.217821
257.982482,129,43.327912
96.852273,55,43.374979
246.215446,137,43.503938
193.104668,97,43.603197
201.103378,100,43.692132
170.858155,83,43.761683
276.971607,122,43.854703
219.116545,106,43.942659
175.869951,87,44.020971
251.134229,131,44.121686
227.385167,111,44.227946
243.287736,120,44.320324
174.106939,98,44.415157
302.346055,146,44.539144
214.574419,97,44.624553
205.038829,97,44.710119
120.598272,62,44.760548
105.971197,61,44.814639
148.205671,82,44.899871
208.603181,105,45.002224
157.949142,80,45.178446
220.824482,112,45.27647
265.033213,123,45.372458
221.125871,109,45.46707
269.203456,143,45.586537
103.491133,58,45.641584
215.528212,115,45.74722
241.783912,111,45.86
217.835753,114,45.965828
223.039191,124,46.052817
229.267856,109,46.153813
238.295527,114,46.253378
176.189147,89,46.329845
165.967726,79,46.395086
242.880805,110,46.491492
112.833618,64,46.548409
115.774392,62,46.598604
291.261114,136,48.1965
254.951693,114,48.295721
228.73467,120,48.404476
265.556367,127,48.534694
135.530276,71,48.59679
195.346318,101,48.688436
266.695637,122,48.792486
159.848184,94,48.86831
257.50612,110,48.963587
235.153116,108,49.049762
234.197504,114,49.154753
152.929732,84,49.232938
240.604809,115,49.337666
232.180299,111,49.431974
232.886436,128,49.540092
221.428597,105,49.626905
282.006633,137,49.746523
280.595443,134,49.86793
127.180694,70,50.051259
276.513811,124,50.172459
42.863487,30,50.201886
237.040351,113,50.3005
223.876104,109,50.384969
248.024105,116,50.48768
256.580976,128,50.592599
267.837693,132,50.704509
220.770121,105,50.789207
260.105764,109,50.905438
113.246112,63,50.96737
244.562825,125,51.070872
279.256028,143,51.187403
214.695286,100,51.262066
238.779952,107,51.354149
236.473496,121,51.450553
271.42597,134,51.576833
221.784005,111,51.68383
249.336765,121,51.805923
252.14363,120,53.424143
226.685797,107,53.512751
244.110358,121,53.599515
181.186601,87,53.68224
234.602368,121,53.783414
237.928508,107,53.873926
286.902607,143,54.002031
229.646374,107,54.1088
293.738364,126,54.227496
133.454497,79,54.282462
280.281519,128,54.399266
270.293446,133,54.509086
234.082681,102,54.582448
254.936322,120,54.697831
285.214119,127,54.809034
215.493044,100,54.976173
271.038942,132,55.100529
243.243557,117,55.206806
40.922761,32,55.241097
237.270841,117,55.344347
105.819049,59,55.385165
288.500022,121,55.498751
262.067823,118,55.632459
213.875457,106,55.745928
261.51035,135,55.848559
140.497865,78,55.931429
212.257805,101,55.998464
276.561922,142,56.129271
144.908156,75,56.181891
270.934304,121,56.293314
100.460635,56,56.335086
271.846482,158,56.473832
252.769752,123,56.564791
255.139681,122,56.677036
110.825447,64,56.736404
235.39742,102,56.828566
160.288619,82,56.896418
61.1063,36,56.914882
294.112395,143,58.564006
194.136869,107,58.670128
150.951881,86,58.737428
248.051215,109,58.830016
249.600632,107,58.924208
261.600636,123,59.041243
225.943087,108,59.142842
276.215396,129,59.259567
218.965193,97,59.335059
245.739892,108,59.430457
306.417891,134,59.543439
293.862776,120,59.656704
240.083626,110,59.883229
280.905649,125,59.993771
277.634962,133,60.100814
195.865608,101,60.183511
178.730708,91,60.269015
243.124326,106,60.359193
296.646148,158,60.494256
263.431713,124,60.602967
272.215962,121,60.679655
302.553297,156,60.83566
99.12249,57,60.882106
249.091497,113,60.979666
296.918731,137,61.103825
253.318013,123,61.214378
58.315132,34,61.248634
252.185631,112,61.360942
289.57086,140,61.479344
301.471044,125,61.583768
290.456603,127,61.687929
251.931453,117,61.779192
260.472805,123,61.879221
262.720855,120,61.979298
233.777022,110,62.206968
174.789418,88,62.288966
266.013171,129,63.809693
297.684125,131,63.934145
298.071969,126,64.038093
248.007777,113,64.111479
233.090648,111,64.217357
333.698326,134,64.331035
223.76215,97,64.411306
328.745562,132,64.532717
270.932036,123,64.731757
322.053642,136,64.856064
184.946153,97,64.939673
297.006601,127,65.049497
301.406848,143,65.17442
307.42912,129,65.300752
276.92865,125,65.418197
297.954672,133,65.547047
273.184748,128,65.669422
273.373838,125,65.788936
126.006929,68,65.846735
219.623346,100,65.941139
297.038988,138,66.062814
258.997863,110,66.151787
214.736109,100,66.234997
114.913885,66,66.2821
259.91439,120,66.380217
304.810758,131,66.486228
269.382225,115,66.581858
308.576294,135,66.700854
93.621761,54,66.750277
298.08148,124,66.853226
232.458045,108,67.039651
303.326456,132,67.187048
277.795592,126,67.301384
118.798021,65,67.35947
300.384541,121,67.460177
262.064234,117,68.959424
316.949399,124,69.075857
318.064911,137,69.197483
157.422135,74,69.259255
293.45317,125,69.386874
292.356676,121,69.581264
241.177767,112,69.68717
293.105225,124,69.809423
208.69927,101,69.911597
271.770643,127,70.026302
230.412089,113,70.128921
254.876222,125,70.25323
314.996059,133,70.380996
327.597948,142,70.493283
283.400808,123,70.597421
298.090312,129,70.702239
321.556086,144,70.814136
320.975284,145,70.945268
317.944268,130,71.051255
284.382992,120,71.146701
275.000281,114,71.25842
145.686089,73,71.335148
281.657531,127,71.458234
288.552108,120,71.558236
270.242412,116,71.663414
316.486695,136,71.783484
304.103607,127,72.008029
314.867141,128,72.121973
287.205427,135,72.236467
299.328921,131,72.341602
280.465676,123,72.448705
311.331118,138,72.567223
265.699719,112,72.6578
212.227211,103,72.745934
262.587568,120,74.394948
312.41255,130,74.507611
330.574059,142,74.612386
347.391978,147,74.804742
256.457382,108,74.910079
328.490148,136,75.025723
242.855481,108,75.109454
307.987727,126,75.238935
326.196656,128,75.382208
208.590967,92,75.456571
325.516087,134,75.573023
273.480343,122,75.673924
307.186733,123,75.772961
294.311952,123,75.856256
295.66682,126,75.973111
322.120109,139,76.122512
253.230132,117,76.23344
301.237838,138,76.346388
315.127083,129,76.45356
306.246127,131,76.563969
212.406912,106,76.729425
290.576765,129,76.863852
297.653272,128,76.9778
277.803653,117,77.072516
279.984913,118,77.181301
309.10552,127,77.293876
288.80003,118,77.398499
273.074934,113,77.493383
224.623474,109,77.6103
317.953264,132,77.733783
326.369401,146,77.855453
301.39195,128,77.967966
291.88868,123,78.068806
296.613909,126,79.721337
275.225617,121,79.8356
318.41011,130,79.960635
252.825095,118,80.159875
316.602955,139,80.309264
313.234766,123,80.42034
344.816204,139,80.537556
302.294485,122,80.646501
281.414084,121,80.754475
339.709138,147,80.912215
285.382514,125,81.032213
321.530273,137,81.155009
341.22866,141,81.372115
287.221399,118,81.466056
284.276651,116,81.561575
293.87594,125,81.669625
307.835645,129,81.778303
338.060895,138,81.894995
319.130574,132,82.003667
319.443833,124,82.121547
310.583857,131,82.235887
299.633711,126,82.347311
297.516393,126,82.478834
254.192532,118,82.584646
261.87397,119,82.68945
135.961915,70,82.741859
304.640799,113,82.82485
306.20151,128,82.938446
271.154966,115,83.019732
339.162523,130,83.140925
284.021283,120,83.243341
327.540331,136,83.361873
346.851492,131,83.474177
301.181334,128,85.102541
313.916589,130,85.21467
295.980754,123,85.315599
330.337449,142,85.430362
304.243642,124,85.541161
304.893418,133,85.668695
357.917581,137,85.794659
318.000171,122,85.895124
349.297224,153,86.119567
339.073638,135,86.238475
344.839478,145,86.359648
324.38945,136,86.476202
318.15964,122,86.578875
332.399757,146,86.705918
320.61714,140,86.834711
383.522992,156,86.968572
324.040475,141,87.105022
293.801042,115,87.203773
326.742614,134,87.318427
289.975294,127,87.417898
344.409513,134,87.534367
221.202516,102,87.656318
346.810287,151,87.88505
329.884991,131,88.038121
321.910738,138,88.170282
301.108172,133,88.305643
270.087027,115,88.521554
306.479441,126,88.634298
297.89057,120,88.822097
106.54961,59,88.897667
316.90553,134,89.084079
369.283651,135,90.73861
278.942832,118,90.942973
318.603038,130,91.079179
301.39113,128,91.193249
335.443669,139,91.311967
291.431928,122,91.399482
289.513388,113,91.498409
315.914751,127,91.610893
292.272201,123,91.72872
300.659389,127,91.85324
321.549966,129,91.967484
336.760475,131,92.071484
292.671938,122,92.178316
312.668417,117,92.26722
322.582331,124,92.373556
331.054415,141,92.49708
311.322532,132,92.611659
243.542391,118,92.719385
320.204213,124,92.825898
313.960075,136,92.932055
295.537471,123,93.050263
328.162174,133,93.164248
255.390281,104,93.356626
318.798075,127,93.465224
310.989658,132,93.581813
339.363649,135,93.698449
329.148021,132,93.844763
376.670778,137,93.984111
288.172413,119,94.095648
326.129241,139,94.214874
328.368092,131,94.327253
330.172703,128,94.42803
302.656583,121,96.069968
311.137572,123,96.163967
315.42271,123,96.271746
338.043658,134,96.387115
323.194414,130,96.501396
308.583065,127,96.622035
310.000822,131,96.730543
276.839561,115,96.830472
322.73039,126,96.955564
318.754137,129,97.066049
342.722389,124,97.166989
301.092066,124,97.263505
375.016423,148,97.398472
336.086879,127,97.530604
352.733941,125,97.652557
326.849656,132,97.770927
328.498844,126,97.874891
327.602088,134,98.085428
252.2181,109,98.192856
312.290556,127,98.322927
316.296437,118,98.428437
311.014375,127,98.537142
301.299015,120,98.642159
355.919519,139,98.762026
331.204317,135,98.878888
312.399322,122,98.962643
356.475874,148,99.101481
317.075384,134,99.218266
347.44554,131,99.329508
308.925012,127,99.446526
348.200134,135,99.561259
318.233466,134,99.675893
318.282473,129,101.275416
307.670327,123,101.378078
319.261007,127,101.499618
514.520528,187,101.675617
376.538955,136,101.791739
314.939316,130,101.895812
353.395715,142,102.021648
258.888015,108,102.094695
346.411894,137,102.211488
286.562784,123,102.349041
350.5061,129,102.468822
323.249138,130,102.574908
300.827614,128,102.680351
318.050888,131,102.858916
322.412874,132,102.985458
353.671941,139,103.105156
389.913381,140,104.277031
366.477032,135,104.418171
391.811463,146,104.665538
333.769975,128,104.784803
317.909517,133,104.906319
312.47741,130,105.047854
317.188509,129,105.156961
337.903935,127,105.265557
