#{"t_start": 1767021848.0468931, "env_id": "CustomHopper-source-v0"}
r,l,t
7.716472,14,2.673085
6.425911,24,2.676887
59.357689,35,2.682457
59.308134,35,2.687942
19.793988,19,2.690963
42.738107,40,2.697175
34.331003,28,2.701571
59.174465,35,2.707166
138.608364,102,2.7232
34.469798,28,2.727629
14.250113,19,2.73069
17.549639,18,2.733541
11.082131,13,2.735574
28.924932,33,2.740985
21.674024,22,2.744481
6.269236,16,2.747037
10.666294,15,2.749441
126.367124,64,2.761869
203.564832,98,2.777785
90.011431,53,2.786294
23.989474,29,2.791107
19.677923,19,2.794134
11.308966,23,2.797671
5.974001,11,2.799412
140.560409,73,2.810739
8.734398,14,2.812964
70.183296,40,2.819318
78.895703,50,2.827347
139.693495,84,2.840617
127.328138,65,2.850677
7.748305,10,2.852251
108.312843,56,2.862667
171.586866,109,2.8811
25.694234,22,2.884695
4.650411,10,2.886327
4.131412,10,2.887948
52.563875,30,2.892766
64.723446,50,2.90048
8.89735,17,2.903245
21.910745,18,2.906235
33.370645,27,2.910523
48.296712,62,2.920468
73.062845,41,2.927057
125.858238,72,2.938478
68.966229,40,2.944753
8.71431,12,2.946624
56.514514,32,2.951562
5.04893,10,2.95309
204.444824,89,2.968898
22.076737,26,2.973967
130.845665,81,3.422292
34.022105,37,3.428351
32.410977,30,3.433231
58.854568,39,3.439587
7.553842,14,3.441763
22.792241,23,3.445449
54.625681,33,3.450741
33.125764,32,3.456226
62.562408,37,3.462083
26.981325,34,3.467556
157.59538,78,3.479867
6.838559,12,3.481808
227.294496,110,3.501732
215.229506,97,3.517158
87.892282,47,3.524513
47.914445,54,3.533395
100.0687,59,3.542911
175.668533,79,3.555682
100.821804,53,3.563742
51.129314,36,3.569435
155.824688,77,3.581419
58.734899,42,3.587866
88.023625,49,3.595587
55.705496,39,3.601619
150.324306,79,3.617534
25.960189,23,3.621211
53.897397,41,3.627811
70.501476,48,3.635453
135.197592,72,3.6468
45.453922,27,3.651102
89.132744,52,3.659457
110.620021,58,3.668468
122.674221,63,3.678256
17.823631,21,3.681572
117.206039,65,3.691608
73.642775,41,3.697998
78.726786,47,3.705273
140.944767,70,3.718506
35.357281,29,3.727818
114.221746,73,3.749477
5.389848,9,3.750937
21.553387,20,3.754099
10.185084,12,3.756139
5.132779,11,3.757902
147.194407,76,3.769736
6.174842,14,3.772079
105.728114,53,3.780303
100.731975,53,3.788851
102.23394,52,3.796937
101.867431,59,3.806131
122.52689,63,3.818013
87.633721,49,3.826448
104.420672,54,3.834792
23.037862,24,3.838706
118.323308,66,3.849096
11.430383,18,3.851976
12.341055,14,3.854202
120.224237,90,3.868893
82.532746,46,3.876365
38.156774,30,3.88121
53.561187,30,3.885975
27.213175,25,3.889999
106.801758,66,3.900242
95.731794,71,3.911395
22.460832,27,3.915704
23.833393,24,3.919498
100.350022,55,3.930733
45.979818,25,3.934723
158.776686,78,3.947142
158.249069,79,3.959845
77.598805,68,3.970625
75.036187,56,3.979401
9.532142,20,3.982625
4.610043,8,3.983836
73.818103,43,3.990677
52.416622,39,3.996873
116.416243,64,4.006888
38.657966,36,4.012544
78.920832,48,4.020216
34.812571,33,4.025568
85.529084,49,4.0355
120.157102,76,4.047803
102.491214,55,4.056807
104.852748,58,4.066023
69.694106,38,4.072036
64.676521,40,4.07848
66.262994,39,4.08476
31.102656,37,4.09079
78.251367,46,4.545496
70.220377,41,4.552184
50.689733,38,4.561119
9.640554,18,4.564123
124.164085,62,4.574329
40.455714,28,4.578882
102.561502,55,4.587568
235.537355,100,4.603599
87.663445,54,4.612081
92.402094,50,4.619877
59.349679,40,4.626401
101.572849,56,4.635263
191.262355,98,4.65071
226.4875,99,4.668333
16.543787,17,4.671129
28.758268,28,4.675897
63.796685,40,4.682171
69.136823,45,4.689462
130.440834,66,4.699981
55.332584,39,4.706349
121.560031,66,4.716383
37.004851,37,4.72237
77.160447,49,4.730163
35.849109,28,4.734669
148.607212,76,4.746641
127.089278,62,4.756326
68.881133,43,4.762865
143.614159,76,4.77742
125.473281,66,4.787709
23.197922,23,4.791503
55.83711,34,4.796831
68.199503,38,4.802853
24.992132,23,4.806431
59.280269,35,4.811878
71.012632,41,4.818512
198.531586,96,4.833683
141.969523,74,4.845363
58.844054,35,4.85081
112.527221,72,4.862164
135.980335,70,4.875819
97.858859,57,4.884611
14.916862,17,4.887314
136.926954,66,4.898022
101.362422,54,4.906561
149.440299,73,4.917974
82.672586,46,4.925375
75.07945,43,4.932288
67.076502,39,4.938611
131.285278,65,4.948944
90.988129,55,4.957896
69.357012,40,4.964332
156.201589,72,4.975654
55.79341,38,4.984161
71.053736,41,4.993116
197.305897,90,5.008163
215.846854,94,5.023462
53.887086,42,5.030231
211.247347,96,5.045895
54.588645,34,5.051246
198.942972,97,5.066437
129.789947,71,5.07989
71.9226,40,5.109099
7.467437,12,5.114763
177.830218,83,5.129077
86.428902,63,5.139829
54.174163,32,5.145048
227.844948,100,5.161428
215.358542,97,5.177476
92.624526,50,5.185757
202.835076,89,5.20328
177.866204,83,5.216725
42.958368,30,5.221935
20.585104,18,5.224965
68.574804,41,5.231788
187.6813,81,5.245503
58.86088,35,5.69791
87.252639,48,5.705982
130.26724,69,5.71988
184.181775,83,5.733396
235.648898,107,5.750833
99.630559,55,5.75965
82.305498,52,5.768335
201.912119,88,5.782465
190.472241,84,5.796218
143.866554,68,5.807161
136.546997,69,5.818592
128.656137,64,5.831585
75.757411,48,5.839773
212.759703,91,5.85501
113.070594,57,5.864147
103.659096,54,5.873088
168.939232,82,5.886457
108.425018,62,5.896503
51.067683,30,5.90148
214.941201,92,5.916247
243.985894,131,5.94032
107.603731,64,5.951044
193.424457,85,5.964788
