#{"t_start": 1766949942.4678538, "env_id": "CustomHopper-source-v0"}
r,l,t
13.847489,20,3.345911
7.4851,30,3.362558
12.09094,17,3.381911
12.02078,14,3.403441
11.7494,13,3.422617
10.588332,29,3.450103
9.307317,18,3.464332
9.069751,13,3.471245
28.876057,42,3.515675
38.304616,53,3.566366
10.853191,17,3.583556
15.352676,20,3.596708
5.708239,11,3.605
7.433844,16,3.61626
9.848111,17,3.648386
30.46641,44,3.6817
4.714563,10,3.695829
16.37694,27,3.720412
4.309115,10,3.728525
5.846024,11,3.731855
7.922372,16,3.760586
4.718425,14,3.768707
11.672354,16,3.781571
59.66334,47,3.82758
9.569057,14,3.841595
5.673818,10,3.848218
5.701155,9,3.857588
7.176589,18,3.881592
10.524451,27,3.901119
6.509763,10,3.9156
13.269319,19,3.931454
9.552379,12,3.942167
5.341659,9,3.949671
11.834643,21,3.977886
6.248918,11,3.987037
6.90704,25,4.005298
4.889146,8,4.014818
2.378643,10,4.014818
13.375718,25,4.045686
5.68089,10,4.054147
31.445127,28,4.090974
12.724147,22,4.111524
16.51125,21,4.131481
10.828651,15,4.131481
10.743881,14,4.155872
7.079338,16,4.165176
15.215479,22,4.181417
11.334891,16,4.215528
16.335345,20,4.234507
2.885974,10,4.24052
8.054889,12,4.249249
5.594871,9,4.255104
60.050938,46,6.201503
17.632781,19,6.213847
19.164212,20,6.247903
8.370032,12,6.254994
9.119891,15,6.271573
19.032739,28,6.296435
30.255589,26,6.311846
4.083579,12,6.328388
14.206428,23,6.358541
10.662293,27,6.38252
36.390309,40,6.414318
20.916243,22,6.436936
9.152746,13,6.44708
6.307331,12,6.44708
23.921926,30,6.571468
4.555499,9,6.603529
6.451928,11,6.613799
3.637612,8,6.620846
53.011024,52,6.662264
15.220741,15,6.677512
5.659924,10,6.680524
11.342711,16,6.709605
15.436535,19,6.725217
11.561277,22,6.746953
31.386232,38,6.78187
7.815455,15,6.791627
3.423583,16,6.805369
5.490963,9,6.822832
14.451912,17,6.837831
28.003263,24,6.847013
8.293778,13,6.86352
32.173056,31,6.897871
10.623325,20,6.922857
3.227976,18,6.935565
39.161245,35,6.963446
6.823221,10,6.979434
52.506658,49,7.018289
3.861812,10,7.039358
6.883938,11,7.050795
7.033967,12,7.054543
18.357053,20,7.07522
76.190044,43,7.111487
14.984087,16,7.119877
9.74982,22,7.153353
8.724343,13,7.163409
36.138877,44,7.196688
42.750813,47,7.246708
13.078475,19,7.270464
11.594229,20,7.287762
6.507229,12,7.303293
25.062311,23,7.313419
13.6855,14,7.333329
20.906903,22,7.351643
78.805339,68,7.422915
12.984796,17,7.438
4.72403,9,7.445968
29.01726,29,7.469998
40.032929,32,7.51088
19.648778,22,7.528778
21.446975,19,7.546622
19.81616,20,7.569448
15.955213,16,7.582714
19.765409,27,7.596917
28.270859,38,7.646304
14.270597,16,7.662705
159.359071,89,7.74924
8.932303,22,7.762273
22.606124,20,7.779941
19.881861,20,7.802161
10.981497,15,7.813785
83.947011,48,7.870529
18.26518,23,7.88701
8.876783,15,7.896684
23.618497,25,7.927362
7.186697,12,7.935462
16.492737,17,7.9465
10.227412,25,7.987495
26.257593,23,7.996468
188.112466,118,8.113049
72.73718,61,8.162944
60.356181,59,8.254365
12.769243,17,8.265226
9.8492,26,8.286837
6.369316,11,8.304559
23.537959,20,8.326921
21.668639,35,8.34679
66.72372,47,8.396183
77.686297,46,8.44932
17.460328,17,8.462968
26.824553,26,8.479151
10.056969,16,8.49555
14.937001,19,8.517767
59.587128,44,8.560011
11.700841,28,8.584206
4.266212,10,8.592305
16.159045,22,8.61301
8.264043,14,8.632882
174.633896,106,8.742977
93.498027,54,8.792092
29.323045,25,8.812208
10.916091,14,8.820399
75.496113,69,8.995347
14.266882,20,9.012542
32.583978,26,9.046807
13.995929,19,9.067988
10.246468,14,9.084319
12.841557,13,9.095186
49.576114,49,9.136108
26.931923,26,9.162559
14.401871,16,9.18561
13.167088,18,9.203496
93.574435,53,9.248405
28.290568,31,9.277211
8.645217,18,9.295818
12.380321,21,9.320251
7.481391,29,9.347434
9.659048,14,9.35029
8.522727,18,9.368403
112.672382,77,9.452749
4.462507,20,9.467135
3.686182,11,9.47833
12.286486,17,9.493803
6.846045,11,9.501928
43.641296,38,9.546921
35.296798,49,9.587056
33.345659,29,9.611079
18.078833,20,9.629184
34.075213,37,9.673814
27.991328,25,9.695025
39.369593,35,9.718692
13.397349,15,9.735102
41.209244,30,9.773318
8.738583,20,9.792337
10.702323,13,9.802581
19.319607,23,9.812817
182.667913,98,9.91293
125.72722,65,9.979537
15.430232,17,10.001458
73.262367,41,10.038193
9.868487,15,10.045436
13.942449,18,10.068476
3.947344,11,10.0787
66.407565,70,10.152629
40.517532,31,10.1802
13.790339,31,10.20102
76.456785,43,10.255162
14.312617,31,10.278697
25.185855,20,10.295907
31.657687,39,10.328505
12.619731,34,11.992147
132.866852,70,12.061173
14.394872,18,12.078547
4.08116,9,12.085511
18.075386,16,12.094676
68.834737,41,12.134016
91.242277,49,12.185523
58.510997,53,12.234646
7.677511,19,12.251391
23.4689,23,12.261386
43.802793,26,12.302852
7.912825,11,12.310989
5.714551,28,12.327727
31.881647,27,12.362101
96.822454,52,12.419919
82.698424,48,12.460714
95.145781,55,12.518454
10.557081,16,12.535221
27.187387,25,12.555092
13.46144,16,12.561043
39.049407,34,12.599821
6.51598,9,12.605832
13.851138,22,12.633223
12.91504,17,12.651643
90.864982,50,12.69576
72.129076,41,12.727648
210.846966,143,12.877479
7.246942,12,12.894193
77.977795,45,12.934011
122.813183,77,13.010842
124.119487,90,13.09055
12.446111,16,13.111108
147.639193,71,13.183209
128.792755,66,13.251122
15.641708,40,13.285708
63.83629,37,13.310622
65.224549,38,13.35156
89.727502,49,13.400134
65.047896,49,13.451949
13.14003,26,13.473169
53.632915,43,13.513714
130.496908,81,13.586481
14.968858,36,13.61896
22.16253,27,13.634685
29.079314,36,13.726411
10.984839,29,13.76125
23.213603,25,13.799131
10.719395,18,13.81031
188.112925,105,13.918244
16.289705,18,13.930441
88.517748,58,13.984096
121.933152,84,14.063314
9.296993,19,14.081769
6.22153,9,14.087782
20.002088,28,14.12237
76.447142,59,14.173831
9.312641,16,14.190048
107.507632,62,14.251145
61.584796,48,14.295512
92.454829,50,14.344301
150.472533,84,14.415923
16.564301,20,14.450073
200.282659,114,14.543586
10.482794,25,14.577429
141.0675,80,14.642395
9.178065,15,14.659977
12.393086,21,14.685117
82.675982,45,14.715174
206.574172,102,14.821349
60.92244,37,14.846183
28.046731,25,14.870768
59.333194,60,14.933917
27.034073,31,14.966499
20.473381,21,14.983018
119.190799,72,15.054941
58.400095,36,15.085799
97.412008,58,15.14322
22.481958,23,15.159708
107.045427,59,15.209791
87.710256,58,15.276581
23.189498,23,15.299067
143.975359,71,15.374363
37.606178,36,15.393029
70.832865,46,15.443154
136.207356,72,15.510065
80.213203,53,15.559936
144.89795,106,15.676328
90.544114,50,15.735882
91.654621,49,15.774719
27.459815,27,15.793161
9.495049,35,15.844711
3.073571,9,15.850555
8.454812,13,15.859735
57.76664,34,15.890666
8.711198,15,15.907008
12.310586,19,15.931434
100.739197,53,16.0837
111.765936,58,17.678166
16.20156,25,17.70608
29.699476,25,17.72612
92.412627,52,17.77469
8.455188,13,17.791712
62.468218,35,17.824662
56.910637,34,17.842581
6.821802,11,17.873082
27.806463,25,17.891989
163.120571,89,17.979694
110.894472,63,18.025196
103.697252,55,18.089387
108.232112,68,18.14941
12.534374,18,18.165048
94.108458,51,18.221573
87.257326,49,18.267373
22.461614,20,18.287119
116.037728,62,18.341713
78.583282,44,18.391884
39.609741,30,18.501724
110.086843,61,18.575946
96.213224,51,18.613826
95.883816,55,18.673772
147.7554,79,18.741608
88.552259,50,18.798796
88.720853,56,18.839308
9.069137,14,18.858486
37.859807,28,18.891457
20.288361,19,18.90741
115.036555,60,18.956386
175.810006,83,19.040911
61.222633,36,19.07559
135.806141,93,19.157938
78.487911,45,19.197329
34.978471,27,19.234157
70.910986,42,19.294166
110.652654,58,19.352741
96.91589,61,19.413244
170.166921,88,19.514677
39.67468,23,19.531156
83.046214,53,19.59194
81.004921,45,19.636556
20.684268,21,19.661932
125.813143,65,19.731177
130.275494,73,19.823787
9.315358,14,19.842454
74.994039,62,19.912309
112.841153,61,19.970416
187.177314,94,20.058212
102.941477,55,20.112747
142.360224,84,20.193321
146.708603,84,20.283426
131.268409,75,20.35756
120.38092,64,20.430919
18.682435,22,20.455545
87.906231,49,20.514732
108.685371,59,20.568965
62.261061,35,20.613075
136.225107,66,20.678538
57.198212,34,20.707481
92.59195,53,20.75732
81.680545,46,20.80197
91.434119,49,20.93228
117.304018,64,21.007182
27.008911,23,21.027313
129.812361,66,21.091277
112.913168,70,21.146474
83.787063,52,21.207934
60.794721,35,21.239859
187.703106,89,21.322922
94.387022,56,21.373178
132.277496,79,21.447528
68.679151,40,21.487914
132.30577,66,21.558059
73.253779,41,21.589527
103.994253,56,21.651677
84.971675,48,21.690505
103.554748,54,21.740203
12.496785,20,21.767974
29.593102,38,21.797463
76.670876,61,21.857378
66.32054,38,23.522159
187.335869,101,23.606146
132.823481,67,23.684336
152.811488,84,23.756092
80.683761,47,23.805273
234.926371,127,23.921902
80.195924,48,23.955946
99.440943,53,24.005972
62.110247,37,24.04698
98.046785,52,24.097289
79.74303,46,24.144065
75.048035,43,24.188726
66.39933,40,24.222007
145.123132,71,24.289534
62.780182,38,24.320124
99.098237,55,24.355621
90.605339,58,24.422561
191.491201,99,24.526165
99.245634,55,24.571459
62.249045,44,24.62348
17.510141,20,24.639812
202.401062,100,24.720732
60.727401,42,24.765316
42.135213,30,24.788971
40.265897,35,24.823566
113.492722,66,24.891671
142.595759,74,24.969121
148.924096,75,25.034194
46.974194,33,25.061411
52.542142,31,25.096287
84.138747,54,25.145122
210.30537,100,25.238117
160.028412,82,25.321281
171.404666,88,25.394867
78.637022,46,25.452711
19.266349,21,25.472031
245.043133,137,25.588481
114.638299,63,25.65448
86.837028,57,25.803074
21.171743,20,25.821693
44.983336,41,25.869826
201.522376,102,25.957742
105.769804,56,26.014553
85.126392,47,26.057314
190.013487,101,26.148876
217.23021,99,26.244149
105.774413,58,26.304037
195.401773,103,26.388126
112.867468,58,26.445923
82.9529,47,26.486416
101.282259,55,26.53735
123.808284,63,26.594414
47.885848,40,26.621236
31.760919,36,26.667665
146.192554,83,26.741118
31.811319,39,26.788115
133.225199,72,26.85448
216.065628,114,26.9838
125.477712,64,27.042592
116.714847,60,27.109599
215.926094,96,27.194057
226.306757,114,27.302269
162.938257,88,27.387479
142.254065,78,27.470284
205.439946,106,29.327623
148.324639,78,29.386848
240.585943,151,29.544226
147.748107,74,29.609368
37.081359,30,29.649587
90.344663,51,29.686641
108.45838,59,29.73942
173.335784,88,29.828465
132.978524,78,29.903141
167.80712,93,29.995576
237.037635,111,30.097492
86.689598,50,30.143258
154.413403,75,30.21907
123.530289,65,30.365982
93.736949,69,30.444038
169.002094,90,30.517336
82.633294,47,30.573359
209.541736,105,30.668847
103.448043,58,30.726239
104.956789,57,30.790317
267.32692,114,30.922879
205.201515,97,31.015544
204.68532,101,31.114424
157.288427,87,31.183751
77.824412,44,31.231785
172.980003,84,31.30579
172.812783,104,31.407892
88.545634,50,31.460533
153.868796,75,31.524597
60.347035,36,31.557182
215.846174,100,31.651582
185.509245,94,31.740309
204.532206,94,31.832776
184.634936,92,31.902427
56.672363,34,31.951206
130.560708,72,32.007993
122.598144,63,32.081577
181.677273,90,32.171791
199.838496,103,32.262118
86.885353,49,32.302179
124.460882,64,32.363534
202.591136,99,32.458003
177.654939,89,32.547687
27.039965,21,32.566488
129.019439,67,32.635405
219.071553,103,32.820903
77.83236,44,32.861379
71.913396,45,32.891559
203.739004,106,32.995965
207.098598,115,33.103209
200.703082,93,33.185238
198.37285,98,33.292393
46.500542,27,33.31646
202.476597,99,34.932819
202.869826,88,35.100256
154.003809,77,35.168388
166.127587,79,35.23412
216.498899,98,35.334026
203.599024,112,35.45087
122.5223,65,35.500771
69.299783,40,35.549344
68.110549,40,35.583378
131.996487,73,35.656598
111.834375,63,35.703317
81.531609,54,35.765248
128.827366,67,35.820886
97.898401,70,35.88272
78.053153,44,35.923476
219.907402,111,36.057432
218.23955,106,36.157063
140.423592,83,36.233721
210.073963,111,36.350893
184.471896,88,36.417153
261.959658,133,36.566215
144.798186,73,36.623208
131.68524,69,36.700126
233.294895,127,36.817566
130.340851,68,36.874302
161.726101,81,36.954657
67.4127,39,37.004916
36.211431,35,37.031679
82.738326,49,37.080703
88.131119,50,37.133293
78.715915,45,37.173456
49.01549,28,37.203876
200.476122,104,37.305737
229.262722,114,37.414068
218.598256,100,37.603937
135.024972,69,37.683036
137.123541,70,37.749666
102.013706,57,37.799835
218.399689,109,37.906054
224.157793,106,38.008159
174.65803,88,38.091286
129.750907,68,38.153079
75.579343,46,38.199086
261.417502,135,38.327227
199.624491,98,38.415456
180.375697,94,38.499354
232.34464,120,38.60636
109.475157,65,38.673861
236.236147,112,38.781514
239.793923,125,38.891455
88.208308,49,38.94025
227.980569,112,40.90239
216.075475,105,41.012393
54.824604,32,41.03695
221.671678,99,41.136563
66.015361,39,41.184742
170.254508,81,41.259671
179.042661,98,41.353415
135.135407,74,41.438758
205.472826,103,41.538903
95.214254,54,41.586996
220.511187,99,41.685996
203.873617,102,41.78041
125.054378,73,41.842726
222.838563,106,41.93793
171.531864,85,42.035039
199.730241,102,42.139956
228.308484,122,42.255483
56.954387,33,42.287807
117.160373,62,42.347581
227.3439,113,42.456464
214.09557,103,42.58307
256.330359,118,42.720204
204.953233,105,42.823319
222.960972,100,42.910328
220.09734,112,42.997264
52.249718,30,43.038318
93.696724,56,43.087775
139.388455,75,43.163399
220.852462,97,43.263762
331.965578,145,43.397132
234.628773,114,43.513895
199.826202,97,43.604578
214.402995,105,43.6971
210.497705,106,43.797285
86.610031,48,43.845872
187.814906,86,43.913851
179.57322,89,44.014113
205.403785,102,44.114162
127.587484,68,44.179463
136.678617,72,44.248683
248.177656,115,44.353349
194.958324,100,44.447357
97.772909,56,44.496775
208.10862,106,44.602285
130.000422,69,44.670766
203.527867,91,44.763812
101.328415,59,44.817814
192.167807,97,46.544343
211.359277,110,46.652269
81.660346,47,46.678954
167.320115,95,46.793315
257.982482,129,46.912332
96.852273,55,46.973002
246.215446,137,47.1089
193.104668,97,47.207595
201.103378,100,47.295587
170.858155,83,47.465168
276.971607,122,47.579761
219.116545,106,47.679286
175.869951,87,47.764892
251.134229,131,47.885355
227.385167,111,47.988224
243.287736,120,48.103007
174.106939,98,48.206543
302.346055,146,48.335779
214.574419,97,48.411645
205.038829,97,48.513598
120.598272,62,48.569283
105.971197,61,48.618775
148.205671,82,48.702643
208.603181,105,48.802306
157.949142,80,48.873313
220.824482,112,48.976139
265.033213,123,49.084269
221.125871,109,49.191747
269.203456,143,49.327909
103.491133,58,49.387374
215.528212,115,49.494628
241.783912,111,49.605186
217.835753,114,49.710107
223.039191,124,49.833728
229.267856,109,50.040201
238.295527,114,50.154067
176.189147,89,50.244195
165.967726,79,50.326623
242.880805,110,50.427416
112.833618,64,50.493334
115.774392,62,50.549195
291.261114,136,52.235515
254.951693,114,52.434677
228.73467,120,52.562505
265.556367,127,52.687977
135.530276,71,52.759023
195.346318,101,52.845609
266.695637,122,52.9663
159.848184,94,53.040772
257.50612,110,53.150265
235.153116,108,53.249827
234.197504,114,53.358661
152.929732,84,53.4497
240.604809,115,53.550147
232.180299,111,53.662042
232.886436,128,53.776947
221.428597,105,53.881704
282.006633,137,54.025863
280.595443,134,54.142412
127.180694,70,54.192328
276.513811,124,54.30904
42.863487,30,54.357729
237.040351,113,54.458226
223.876104,109,54.553194
248.024105,116,54.810287
256.580976,128,55.205873
267.837693,132,55.341159
220.770121,105,55.446389
260.105764,109,55.646038
113.246112,63,55.708256
244.562825,125,55.82494
279.256028,143,55.963898
214.695286,100,56.0609
238.779952,107,56.157579
236.473496,121,56.273766
271.42597,134,56.398439
221.784005,111,56.506732
249.336765,121,56.623383
252.14363,120,58.390529
226.685797,107,58.503572
244.110358,121,58.647759
181.186601,87,58.724193
234.602368,121,58.852043
237.928508,107,58.940168
286.902607,143,59.090539
229.646374,107,59.184371
293.738364,126,59.290083
133.454497,79,59.444402
280.281519,128,59.589924
270.293446,133,59.721105
234.082681,102,59.819818
254.936322,120,59.923105
285.214119,127,60.039675
215.493044,100,60.139068
271.038942,132,60.265621
243.243557,117,60.380067
40.922761,32,60.41287
237.270841,117,60.530859
105.819049,59,60.597128
288.500022,121,60.73876
262.067823,118,60.861478
213.875457,106,60.972695
261.51035,135,61.118069
140.497865,78,61.207912
212.257805,101,61.305878
276.561922,142,61.436631
144.908156,75,61.51278
270.934304,121,61.622466
100.460635,56,61.6889
271.846482,158,61.885044
252.769752,123,62.010225
255.139681,122,62.120168
110.825447,64,62.200038
235.39742,102,62.288826
160.288619,82,62.389539
61.1063,36,62.40517
294.112395,143,64.104077
194.136869,107,64.29956
150.951881,86,64.387197
248.051215,109,64.50866
249.600632,107,64.611907
261.600636,123,64.734478
225.943087,108,64.836916
276.215396,129,64.953478
218.965193,97,65.040995
245.739892,108,65.143118
306.417891,134,65.293419
293.862776,120,65.40579
240.083626,110,65.494076
280.905649,125,65.615505
277.634962,133,65.743099
195.865608,101,65.832958
178.730708,91,65.923244
243.124326,106,66.020377
296.646148,158,66.160567
263.431713,124,66.277165
272.215962,121,66.391692
302.553297,156,66.526064
99.12249,57,66.719595
249.091497,113,66.819901
296.918731,137,66.952871
253.318013,123,67.071122
58.315132,34,67.111681
252.185631,112,67.203023
289.57086,140,67.33591
301.471044,125,67.452307
290.456603,127,67.564526
251.931453,117,67.687628
260.472805,123,67.798406
262.720855,120,67.916892
233.777022,110,68.009798
174.789418,88,68.090352
266.013171,129,69.901969
297.684125,131,70.01862
298.071969,126,70.135242
248.007777,113,70.241915
233.090648,111,70.341057
333.698326,134,70.466356
223.76215,97,70.551732
328.745562,132,70.684312
270.932036,123,70.801587
322.053642,136,70.927068
184.946153,97,71.013424
297.006601,127,71.123999
301.406848,143,71.258448
307.42912,129,71.467989
276.92865,125,71.582971
297.954672,133,71.706999
273.184748,128,71.824375
273.373838,125,71.941862
126.006929,68,72.014957
219.623346,100,72.113786
297.038988,138,72.234277
258.997863,110,72.347154
214.736109,100,72.443127
114.913885,66,72.497627
259.91439,120,72.606521
304.810758,131,72.731688
269.382225,115,72.837622
308.576294,135,72.967263
93.621761,54,73.029738
298.08148,124,73.160765
232.458045,108,73.258152
303.326456,132,73.383727
277.795592,126,73.495243
118.798021,65,73.550323
300.384541,121,73.655693
262.064234,117,75.37505
316.949399,124,75.488545
318.064911,137,75.63288
157.422135,74,75.695379
293.45317,125,75.814059
292.356676,121,75.939067
241.177767,112,76.048775
293.105225,124,76.171198
208.69927,101,76.27397
271.770643,127,76.419263
230.412089,113,76.544352
254.876222,125,76.662409
314.996059,133,76.788864
327.597948,142,76.915391
283.400808,123,77.031522
298.090312,129,77.148712
321.556086,144,77.282071
320.975284,145,77.426726
317.944268,130,77.551068
284.382992,120,77.664992
275.000281,114,77.778961
145.686089,73,77.842699
281.657531,127,77.960835
288.552108,120,78.071082
270.242412,116,78.175206
316.486695,136,78.30615
304.103607,127,78.424371
314.867141,128,78.538325
287.205427,135,78.664651
299.328921,131,78.781335
280.465676,123,78.95264
311.331118,138,79.097121
265.699719,112,79.197863
212.227211,103,79.307721
262.587568,120,81.277692
312.41255,130,81.47008
330.574059,142,81.621955
347.391978,147,81.763503
256.457382,108,81.871815
328.490148,136,81.995396
242.855481,108,82.097415
307.987727,126,82.220151
326.196656,128,82.32972
208.590967,92,82.422451
325.516087,134,82.546571
273.480343,122,82.665265
307.186733,123,82.779523
294.311952,123,82.896007
295.66682,126,83.012865
322.120109,139,83.163265
253.230132,117,83.267487
301.237838,138,83.39532
315.127083,129,83.51579
306.246127,131,83.6357
212.406912,106,83.742703
290.576765,129,83.863342
297.653272,128,84.052106
277.803653,117,84.153363
279.984913,118,84.269671
309.10552,127,84.388108
288.80003,118,84.494733
273.074934,113,84.603112
224.623474,109,84.712242
317.953264,132,84.835988
326.369401,146,84.96902
301.39195,128,85.08668
291.88868,123,85.1954
296.613909,126,86.966036
275.225617,121,87.099272
318.41011,130,87.219957
252.825095,118,87.310933
316.602955,139,87.462158
313.234766,123,87.576805
344.816204,139,87.710763
302.294485,122,87.827173
281.414084,121,87.939005
339.709138,147,88.060916
285.382514,125,88.193191
321.530273,137,88.323403
341.22866,141,88.459843
287.221399,118,88.565403
284.276651,116,88.676987
293.87594,125,88.910014
307.835645,129,89.026741
338.060895,138,89.180087
319.130574,132,89.298409
319.443833,124,89.413151
310.583857,131,89.52663
299.633711,126,89.645537
297.516393,126,89.759815
254.192532,118,89.876386
261.87397,119,89.99324
135.961915,70,90.04298
304.640799,113,90.159581
306.20151,128,90.27641
271.154966,115,90.390365
339.162523,130,90.510207
284.021283,120,90.659408
327.540331,136,90.794007
346.851492,131,90.909301
301.181334,128,92.675351
313.916589,130,92.791829
295.980754,123,92.908528
330.337449,142,93.057688
304.243642,124,93.171928
304.893418,133,93.293243
357.917581,137,93.425618
318.000171,122,93.633579
349.297224,153,93.784602
339.073638,135,93.905951
344.839478,145,94.030616
324.38945,136,94.157729
318.15964,122,94.274786
332.399757,146,94.427686
320.61714,140,94.55768
383.522992,156,94.690874
324.040475,141,94.832495
293.801042,115,94.938488
326.742614,134,95.062892
289.975294,127,95.178991
344.409513,134,95.307335
221.202516,102,95.423592
346.810287,151,95.58129
329.884991,131,95.707145
321.910738,138,95.839803
301.108172,133,96.051936
270.087027,115,96.140144
306.479441,126,96.272844
297.89057,120,96.384311
106.54961,59,96.439432
316.90553,134,96.567287
369.283651,135,98.238281
278.942832,118,98.408915
318.603038,130,98.522602
301.39113,128,98.642247
335.443669,139,98.781352
291.431928,122,98.872461
289.513388,113,98.978817
315.914751,127,99.088871
292.272201,123,99.230421
300.659389,127,99.354792
321.549966,129,99.479433
336.760475,131,99.605362
292.671938,122,99.705313
312.668417,117,99.845558
322.582331,124,99.955438
331.054415,141,100.094931
311.322532,132,100.21408
243.542391,118,100.325765
320.204213,124,100.444353
313.960075,136,100.569733
295.537471,123,100.68155
328.162174,133,100.888065
255.390281,104,100.994967
318.798075,127,101.111075
310.989658,132,101.2376
339.363649,135,101.354618
329.148021,132,101.476331
376.670778,137,101.608647
288.172413,119,101.704342
326.129241,139,101.844145
328.368092,131,101.961986
330.172703,128,102.080738
302.656583,121,103.792294
311.137572,123,103.915843
315.42271,123,104.042749
338.043658,134,104.169451
323.194414,130,104.286641
308.583065,127,104.424555
310.000822,131,104.54421
276.839561,115,104.652314
322.73039,126,104.769093
318.754137,129,104.880525
342.722389,124,104.995564
301.092066,124,105.086358
375.016423,148,105.2435
336.086879,127,105.369192
352.733941,125,105.485075
326.849656,132,105.614676
328.498844,126,105.818599
327.602088,134,105.94321
252.2181,109,106.043297
312.290556,127,106.151782
316.296437,118,106.252283
311.014375,127,106.379178
301.299015,120,106.49717
355.919519,139,106.626494
331.204317,135,106.743475
312.399322,122,106.867754
356.475874,148,107.002291
317.075384,134,107.136315
347.44554,131,107.265872
308.925012,127,107.383098
348.200134,135,107.511519
318.233466,134,107.636259
318.282473,129,109.423381
307.670327,123,109.531806
319.261007,127,109.64912
514.520528,187,109.824854
376.538955,136,109.958008
314.939316,130,110.079912
353.395715,142,110.217329
258.888015,108,110.313252
346.411894,137,110.433948
286.562784,123,110.547024
350.5061,129,110.758218
323.249138,130,110.893845
300.827614,128,111.005333
318.050888,131,111.121451
322.412874,132,111.249481
353.671941,139,111.374899
389.913381,140,112.687738
366.477032,135,112.81661
391.811463,146,112.947106
333.769975,128,113.066031
317.909517,133,113.204602
312.47741,130,113.330816
317.188509,129,113.456546
337.903935,127,113.577297
