#{"t_start": 1766971958.1143646, "env_id": "CustomHopper-source-v0"}
r,l,t
45.547033,35,1.56462
7.839317,23,1.598639
14.980919,16,1.620032
3.397059,8,1.631721
7.267057,13,1.642723
9.192824,27,1.664583
5.834752,9,1.664583
4.04535,16,1.681244
11.153483,14,1.697888
14.309706,16,1.714525
6.932825,10,1.74061
5.380041,24,1.767397
11.603596,14,1.779397
15.924264,34,1.806359
6.493036,9,1.814481
26.92618,29,1.851206
6.039177,10,1.858204
5.121361,9,1.865209
13.937429,15,1.878204
8.940254,27,1.899945
6.451123,15,1.915891
5.248582,11,1.918506
7.122379,14,1.937609
15.539971,36,1.973204
38.249744,64,2.014428
4.498913,10,2.033473
5.037709,10,2.041392
21.41004,22,2.057994
6.328382,13,2.079015
26.204954,24,2.098798
28.681203,26,2.114315
4.799859,8,2.114315
17.587667,22,2.137335
20.355353,46,2.188126
9.461357,17,2.203713
10.335995,35,2.231123
4.396432,20,2.249103
13.10611,18,2.264354
19.054237,18,2.264354
5.549794,12,2.280874
4.203092,10,2.280874
13.853265,16,2.31707
3.009639,8,2.322985
16.003578,20,2.33096
11.042186,15,2.349998
4.192104,10,2.353707
14.83736,16,2.364689
7.665275,13,2.38087
6.980465,16,2.38087
6.16099,15,2.408187
29.956969,29,2.456165
4.683599,9,2.464214
9.64989,23,2.497439
7.953336,14,2.497439
7.575268,18,2.526515
11.0293,15,2.547356
20.73569,27,2.564214
3.470803,10,2.581535
8.6632,14,2.581535
5.638981,12,2.598731
74.04596,61,2.670855
11.643429,13,2.68285
17.488267,20,2.701877
7.967995,12,2.713507
12.218537,19,2.730726
8.518284,18,2.747311
8.283428,12,2.747311
20.188139,19,2.789001
15.442477,36,2.81395
6.725647,10,2.81395
9.155097,15,2.840827
34.599658,32,2.87016
6.737202,16,2.892822
52.364776,36,2.913971
5.590821,10,2.930587
6.830369,12,2.930587
3.425161,17,2.94791
8.26903,13,2.968458
6.656048,19,2.989743
5.551156,13,2.999933
4.749443,9,3.007153
48.558054,39,3.030546
21.53275,23,3.047347
9.701852,27,3.069407
13.33036,18,3.088993
22.81395,24,3.120008
66.473354,60,3.165875
24.723966,28,3.188931
18.654169,21,3.203647
6.856654,12,3.213865
20.400854,28,3.242592
8.844413,23,3.263894
11.193838,15,3.263894
6.726912,11,3.285942
19.197888,22,3.298217
67.100558,48,3.352608
12.308885,13,3.362606
16.356683,19,3.377034
34.891457,48,3.413688
6.56064,33,3.454715
6.172509,13,3.468045
7.288792,11,3.477042
4.150342,11,3.485843
6.205943,11,3.487845
4.567522,9,3.50251
8.719024,13,3.513712
9.134478,15,3.513712
44.183804,37,3.547014
5.538234,9,3.563727
66.635251,45,3.613307
7.13884,13,3.634532
3.877435,21,3.668037
4.459428,9,3.693443
15.333086,26,3.727824
27.268843,34,3.761493
20.588887,20,3.779437
9.93815,14,3.810064
27.407073,37,3.845776
8.222929,11,3.86149
9.969257,14,3.86149
19.730637,23,3.87748
77.501495,58,3.955934
8.358864,13,3.967916
3.033453,10,3.973923
4.726664,12,3.981156
5.220178,12,3.996796
23.18901,26,4.028723
62.123276,48,4.064077
8.647904,12,4.082515
19.809087,19,6.00512
6.225069,13,6.063992
33.10008,29,6.145478
17.371469,18,6.175699
38.490054,34,6.195899
62.329036,36,6.242689
6.961702,16,6.256187
9.631561,14,6.262389
24.037931,25,6.279167
56.10882,37,6.308858
31.990298,29,6.351743
5.038429,16,6.36255
55.545531,56,6.394258
10.481227,27,6.4412
44.109539,42,6.478299
20.281543,25,6.496807
17.108134,21,6.512009
17.292601,29,6.534801
3.780755,11,6.557372
92.421251,51,6.595833
12.026359,24,6.616954
99.677028,63,6.675725
8.215701,15,6.687726
6.295546,12,6.695549
15.977372,17,6.71058
10.703124,17,6.71058
16.826573,23,6.742621
22.256199,21,6.752288
14.368602,20,6.78741
7.035729,11,6.795681
95.162836,54,6.827551
5.884803,12,6.851396
71.153826,42,6.894437
5.934122,10,6.902801
15.86152,24,6.922257
19.798887,24,6.927765
6.841105,11,6.950957
22.55907,25,6.966949
25.21447,25,6.99076
5.05512,10,7.001522
38.257098,41,7.028414
5.155988,11,7.044568
18.161186,20,7.068567
41.05041,37,7.084231
8.725559,24,7.120047
8.273502,23,7.143736
36.46527,33,7.172764
7.009274,34,7.205553
47.949122,41,7.248695
8.399528,22,7.264965
64.424576,41,7.29821
10.695652,17,7.310224
13.179738,21,7.326259
3.204816,10,7.326259
9.276577,14,7.359192
3.684451,17,7.373184
27.307924,33,7.401037
64.689184,50,7.432594
14.902014,17,7.465137
5.904108,17,7.479366
21.920483,29,7.503899
13.213169,16,7.518039
15.833984,24,7.534019
8.330522,11,7.534019
8.298879,32,7.5821
11.808902,13,7.593093
7.924677,11,7.596037
17.954834,20,7.612869
20.826974,26,7.626723
14.719094,31,7.658679
10.52946,12,7.683218
34.908822,29,7.708465
12.081142,15,7.711373
17.514852,19,7.727384
13.327913,17,7.745039
12.096961,14,7.763106
15.696468,17,7.794684
24.642245,37,7.828062
11.769914,17,7.844252
20.272114,28,7.860328
16.939898,26,7.884337
142.974865,73,7.962888
14.676797,16,7.975621
37.751362,30,8.001172
8.123882,14,8.016497
18.838082,33,8.044686
128.426854,62,8.091816
19.777845,25,8.111891
36.896636,27,8.142171
32.330537,31,8.161759
42.02558,32,8.19249
7.787455,12,8.201988
94.932911,54,8.252151
80.394865,50,8.278182
4.655313,18,8.295043
5.221126,9,8.309164
8.894336,26,8.32793
7.048986,18,8.333788
23.095126,20,8.368078
11.537823,23,8.377922
15.446063,34,8.415758
36.637504,30,8.427707
9.983808,18,8.45559
7.74953,16,8.475616
9.463013,26,8.495897
11.685721,22,8.511514
10.505493,14,8.511514
40.590378,32,8.652163
7.485684,11,8.668105
35.041802,29,8.703147
4.94253,16,8.716347
7.134572,16,8.73186
35.916193,33,8.759406
48.048958,40,8.781408
7.962356,30,8.829788
46.204865,42,8.865714
161.57254,102,8.959854
5.663443,9,8.975727
3.237248,13,8.991412
56.372283,45,9.04586
22.570509,32,9.071855
10.756004,15,9.076604
8.112623,28,9.094685
1.954922,10,9.115475
19.648154,20,9.126493
134.152874,77,9.194334
21.629417,36,9.228894
5.476636,22,9.25883
11.244353,25,9.279618
22.607886,24,9.293422
34.977792,37,9.330011
12.640411,26,9.347105
11.78187,25,9.366193
34.170969,26,9.396774
6.63951,19,9.410007
4.94956,9,9.410007
5.966133,17,9.428645
12.804315,14,9.44354
81.176132,62,9.500883
20.360339,20,9.511217
14.955454,24,9.526984
45.633556,46,9.568041
207.882083,111,9.666326
10.210077,14,9.679348
6.260383,9,9.683535
9.356604,13,9.706579
9.791663,18,9.720683
41.436907,34,9.744263
12.517481,34,9.775216
5.959266,23,9.795836
10.747128,15,9.805589
7.066828,10,9.822675
12.120004,16,9.836756
16.400899,31,9.862997
15.814467,17,9.877346
12.505762,16,9.891083
39.698401,31,12.075243
20.440126,21,12.096051
44.290445,43,12.125135
61.609392,45,12.179372
26.372006,23,12.195793
13.016058,22,12.215062
56.542323,41,12.250944
6.345124,11,12.264574
31.642412,25,12.276113
125.469406,67,12.33236
20.406392,33,12.348392
22.721615,21,12.384016
85.600932,77,12.432596
94.227528,52,12.480045
30.189575,32,12.516348
140.210846,73,12.563365
36.314441,32,12.608668
5.818711,28,12.632024
15.737757,27,12.653437
47.195026,36,12.67461
196.861855,89,12.761958
88.878098,51,12.804888
11.949773,38,12.848364
73.807075,43,12.876081
25.263227,48,12.926841
37.630543,36,12.965264
14.922119,25,12.986589
24.444036,20,12.990331
85.510297,48,13.0499
8.422305,11,13.061894
120.287698,62,13.108443
73.988343,43,13.147302
16.209766,23,13.175003
127.133642,80,13.227144
9.114095,27,13.271719
61.902352,42,13.292269
23.915218,34,13.323778
155.526594,124,13.439577
10.447419,29,13.466362
15.604576,16,13.486635
3.449366,11,13.502706
101.485694,56,13.627465
5.330245,19,13.642357
143.517128,83,13.739471
141.259989,78,13.798409
76.101855,44,13.841892
72.732688,42,13.894073
9.535201,13,13.898495
91.105367,50,13.951436
49.350481,46,13.974214
53.126444,32,14.009301
10.277919,13,14.022326
110.722859,73,14.075465
82.588204,47,14.114386
75.60905,49,14.172863
8.309096,13,14.175556
125.422459,81,14.242224
87.018522,48,14.287135
78.153338,45,14.314688
6.297533,11,14.330541
73.034603,42,14.362567
11.16043,13,14.362567
22.3293,19,14.399598
21.254098,20,14.415119
55.530707,33,14.430539
12.61797,17,14.446097
56.189237,34,14.477984
6.084043,10,14.477984
13.705905,19,14.512907
31.857228,27,14.52524
13.179725,19,14.540863
12.434684,16,14.556861
27.074398,26,14.573039
16.825611,25,14.61035
6.736188,17,14.627755
61.56752,49,14.658788
14.109163,19,14.675354
27.003701,30,14.691787
8.295825,12,14.720671
60.334345,35,14.741672
80.49252,49,14.789319
9.016347,14,14.789319
7.110298,10,14.811101
175.591581,114,14.907109
45.521351,37,14.949467
23.849062,23,14.968213
95.303331,54,15.008262
124.219594,63,15.07045
116.390933,62,15.108941
90.919986,60,15.17499
21.529362,21,15.198919
17.304535,34,15.225404
70.167243,43,15.272764
152.265907,81,15.323978
131.535005,82,15.414453
83.321113,74,15.464423
172.041454,89,15.563956
194.225168,97,15.651903
39.038943,41,15.67456
11.66601,25,15.70664
7.789726,14,15.70926
13.447705,14,15.737481
12.004723,16,15.753496
73.011798,41,17.689741
140.409366,70,17.779009
96.374445,71,17.840751
65.209914,38,17.889082
72.522745,42,17.923737
155.969049,75,17.995198
18.477727,18,18.00857
9.808077,15,18.00857
100.676135,61,18.072119
191.808813,85,18.139462
145.148606,72,18.209352
20.05416,20,18.22435
301.563385,170,18.372656
9.791178,13,18.465584
8.503416,29,18.504514
121.276239,68,18.569721
117.577243,80,18.629676
43.503923,34,18.679593
101.713916,54,18.727741
60.859179,35,18.759179
37.19596,36,18.802803
213.182127,94,18.896962
7.11679,10,18.906062
7.015452,11,18.917064
56.294879,58,18.955161
85.755834,49,19.012728
51.914209,45,19.052514
16.689722,21,19.056703
14.482106,15,19.0732
63.43345,37,19.119474
105.483509,64,19.164069
12.66015,15,19.175514
213.998758,113,19.25617
67.94254,48,19.303842
9.238174,22,19.3204
7.480837,16,19.343877
158.470787,75,19.414922
40.819419,32,19.463975
46.387644,49,19.519753
23.618544,24,19.553644
146.272774,78,19.62324
41.642168,38,19.682139
17.505312,19,19.703589
63.47278,41,19.73976
74.173585,48,19.791449
72.132278,40,19.824577
78.333252,47,19.886326
90.152355,51,19.924391
77.203387,44,19.991918
107.190546,61,20.053001
139.942446,73,20.1211
52.920038,42,20.155175
31.81415,35,20.202489
82.327372,49,20.238364
44.200262,34,20.270177
122.8232,80,20.352565
123.513585,77,20.440725
94.415557,51,20.4918
27.238257,23,20.522187
142.818699,76,20.586358
102.530184,82,20.694934
49.971058,52,20.751419
42.378766,31,20.771178
6.291542,12,20.771178
112.09905,57,20.910491
157.670699,72,21.006296
111.999737,61,21.08472
35.235128,29,21.105564
58.35444,33,21.138825
193.398785,132,21.270348
11.369513,14,21.283993
60.984254,36,21.304351
141.33265,70,21.359975
68.419369,40,21.40825
95.192004,52,21.447438
40.31761,49,21.495566
153.303567,73,21.537888
69.888846,45,21.589681
62.657971,36,21.625771
3.228055,13,21.638613
143.346703,69,21.716393
86.736022,46,21.758939
138.538364,70,21.809257
34.221671,28,23.722651
210.620639,93,23.78678
171.553834,83,23.872244
7.150001,10,23.877532
169.149494,104,23.993651
175.221885,89,24.09494
71.340425,41,24.138924
81.798801,50,24.207524
159.003684,77,24.304003
159.339997,77,24.395983
65.946055,39,24.434774
73.684889,44,24.486588
139.267836,82,24.56667
89.151004,57,24.622434
80.61352,48,24.669708
94.003545,50,24.731038
60.714251,35,24.755342
142.808656,73,24.831996
119.220876,90,24.916922
213.623911,110,25.029959
96.141786,52,25.069959
119.664645,62,25.135695
84.553709,48,25.170591
99.705842,58,25.224249
61.088712,41,25.266796
55.322551,32,25.286386
56.799498,33,25.318442
84.409103,55,25.370359
41.222644,31,25.40409
258.212971,145,25.518261
83.190223,58,25.559173
86.944027,51,25.619303
9.405288,13,25.619303
50.864672,36,25.679576
32.887041,25,25.728336
226.048836,105,25.836568
106.1981,56,25.892658
83.201632,59,25.956718
182.977652,85,26.026251
130.259018,65,26.088036
178.457261,92,26.175555
45.143633,34,26.204811
9.367946,14,26.218278
143.750875,71,26.303259
78.421536,48,26.345748
35.274292,26,26.369674
111.162581,59,26.419977
169.540141,80,26.500233
120.846286,62,26.546926
86.175828,68,26.608451
238.629683,119,26.702974
120.718214,68,26.753098
179.650947,91,26.836301
239.280867,114,26.936264
108.614057,58,26.981677
220.244558,99,27.061433
89.202785,48,27.102874
89.592244,53,27.152976
3.908463,13,27.152976
137.452227,72,27.220858
86.13618,48,27.269363
175.753117,88,27.355623
73.918856,42,27.389014
10.887656,17,27.39977
161.180587,78,27.474061
140.284224,77,27.535944
150.655385,74,27.604036
58.013119,39,29.540157
117.082817,60,29.603307
153.38646,75,29.693472
113.771434,66,29.745287
54.301247,31,29.777067
80.394155,45,29.802714
229.715467,103,29.901766
224.38528,103,29.974434
93.155493,53,30.018574
89.264434,57,30.068671
129.824329,64,30.134054
200.962725,91,30.212525
155.920126,78,30.269566
225.640052,103,30.363449
59.143698,35,30.385086
107.717953,57,30.448674
201.805285,109,30.53499
64.64832,38,30.57662
91.464445,55,30.620779
203.243568,88,30.758438
63.250178,37,30.79962
149.010238,74,30.868208
133.83217,64,30.945274
63.864524,38,30.968095
121.282897,60,31.043262
85.20097,48,31.06941
71.096366,44,31.117923
154.897025,79,31.184711
146.764958,81,31.261412
64.69359,37,31.284596
207.072915,90,31.366132
226.887069,108,31.455672
159.662094,75,31.517991
83.155828,50,31.557214
154.882122,78,31.618477
63.434573,37,31.657107
65.083,44,31.70312
103.05614,55,31.734731
143.150178,69,31.815027
114.76332,58,31.860896
154.574152,76,31.929003
65.073631,39,31.961939
69.496241,40,31.994593
108.031084,56,32.048027
62.278566,40,32.083846
118.436807,68,32.134783
126.617772,62,32.190042
101.693891,54,32.23424
107.598344,57,32.290963
105.760785,77,32.353095
120.705184,64,32.418606
91.56831,51,32.46748
108.33423,61,32.534326
144.335539,72,32.584219
87.615153,50,32.643668
53.613089,32,32.667672
88.39387,50,32.700629
189.285527,94,32.78388
73.814058,43,32.82073
24.386158,23,32.846269
89.844188,47,32.86773
119.675479,64,32.933302
174.299959,78,33.00054
64.0335,38,33.048588
72.632582,47,33.09634
81.831026,47,33.133894
215.554082,116,35.111776
203.906457,95,35.182874
116.072495,60,35.2441
104.328834,57,35.283881
160.839196,79,35.359111
92.679975,51,35.400679
121.702159,62,35.454552
110.18422,59,35.499463
168.06986,82,35.579211
251.621144,110,35.808876
170.697765,78,35.865928
123.309834,64,35.932707
68.67884,39,35.971769
230.22909,111,36.082422
85.389115,48,36.138869
204.662532,92,36.228214
76.569286,55,36.279467
97.694344,53,36.315803
84.154352,54,36.384423
200.653564,98,36.466887
78.549576,45,36.499011
207.212539,95,36.581913
265.315609,128,36.68219
227.191174,105,36.748768
95.37163,53,36.810686
66.021349,39,36.832451
191.055451,89,36.915523
195.418861,86,36.99528
195.140284,92,37.065377
100.770738,56,37.121099
166.143395,78,37.181929
176.360952,87,37.266021
215.31802,99,37.348543
209.05806,90,37.448748
87.226889,51,37.481915
217.390065,96,37.581926
263.171306,142,37.715072
101.717305,70,37.781722
209.245888,91,37.879182
215.019104,96,37.953233
123.558134,64,38.046786
123.980018,62,38.14787
20.990308,24,38.15667
165.819592,81,38.230162
242.643725,102,38.331775
230.063432,102,38.432535
90.907069,52,38.481623
73.867895,42,38.526311
213.622979,94,38.602642
219.635849,95,38.687158
187.712156,95,38.774042
217.711393,95,38.854846
149.094564,76,38.920851
230.13218,103,40.896755
205.509441,101,40.986552
130.699482,67,41.046919
231.982462,105,41.145298
215.867598,95,41.23063
205.41291,90,41.305306
262.198252,123,41.420001
233.309988,110,41.518927
192.447218,90,41.619849
245.467787,109,41.721575
209.696593,100,41.811315
222.148493,98,41.897578
183.410507,86,41.96788
175.133671,80,42.039871
224.710224,104,42.126394
219.705934,99,42.193226
49.172147,34,42.235368
229.983871,111,42.314034
225.254515,105,42.410945
137.168514,73,42.480676
237.947474,103,42.577814
125.113782,65,42.626499
45.61983,43,42.651978
74.294048,43,42.706255
195.454657,87,42.787094
240.064264,114,42.9598
177.466177,80,43.064674
221.545158,113,43.168411
183.509382,86,43.242123
224.504183,100,43.317319
227.825194,102,43.395661
114.945066,58,43.443011
229.511713,109,43.542955
209.752359,92,43.629085
226.601353,103,43.712217
67.138676,40,43.752842
254.110115,105,43.846522
205.861934,94,43.934463
115.425207,62,43.984398
182.816125,82,44.066224
235.92993,105,44.167255
116.05801,66,44.21958
175.613191,82,44.29623
218.779306,96,44.397564
235.445396,102,44.507108
159.697415,76,44.59537
209.140572,92,46.686383
269.050759,132,46.794422
153.221755,73,46.876481
258.015333,114,46.976057
174.771771,79,47.050639
218.120712,100,47.128815
100.753732,56,47.188497
235.588037,103,47.293756
240.835787,113,47.465357
228.740203,116,47.559625
82.335733,50,47.620123
140.21781,73,47.676971
182.384152,87,47.745328
133.649319,68,47.797505
214.231314,112,47.8955
99.332508,61,47.952016
230.533891,104,48.161872
231.232228,105,48.265368
218.800521,101,48.36044
80.831448,47,48.410326
225.134673,101,48.501653
169.408067,88,48.573223
218.604178,101,48.663387
241.304936,104,48.757758
145.452029,76,48.807771
226.981251,97,48.893149
266.711217,112,48.994305
216.212348,93,49.076306
239.784778,115,49.189062
139.477453,75,49.250063
225.696431,98,49.342036
174.149308,91,49.423811
224.841183,104,49.510078
213.627867,94,49.591793
219.001105,103,49.691775
104.459317,60,49.758136
224.762238,100,49.861896
250.785756,120,49.971857
228.925605,101,50.048128
233.004153,97,50.127426
225.180429,102,50.20907
228.931579,97,50.31062
259.069004,118,50.411879
224.30939,105,50.498521
221.597069,102,52.473046
251.033289,107,52.567049
203.734116,88,52.634219
225.951761,98,52.71379
240.704379,104,52.80748
242.590178,108,52.90068
244.870344,111,53.047468
236.707041,105,53.16328
251.846444,112,53.257731
226.198603,99,53.359515
244.678704,112,53.476046
225.275104,100,53.579342
109.601263,58,53.623858
250.893495,105,53.737746
252.461513,119,53.865186
215.555297,97,53.977478
233.909936,106,54.080192
237.924834,105,54.18315
212.951325,103,54.273652
232.152333,104,54.372796
234.496695,105,54.457195
230.133033,103,54.530068
237.846183,113,54.638697
298.506437,116,54.723727
216.438458,100,54.830168
241.830479,107,54.939536
213.560336,99,55.035115
92.561546,53,55.072092
215.427014,98,55.156785
65.708202,39,55.188636
228.177233,103,55.272524
219.046211,105,56.173815
55.412429,36,56.19411
216.119371,97,56.295455
227.625063,101,56.379706
239.018913,106,56.477667
226.011817,99,56.580957
252.344855,104,56.678002
263.83513,112,56.774936
181.431663,85,56.838248
119.975702,62,56.911138
220.776479,98,57.009042
213.641243,95,59.00077
256.964275,116,59.087934
94.510184,52,59.137074
330.204182,128,59.242885
224.128336,96,59.320558
87.318726,48,59.370972
226.326807,104,59.47228
214.904113,96,59.564727
250.505086,110,59.659347
234.756816,101,59.845946
248.789171,105,59.940326
274.300783,114,60.054768
251.077234,119,60.17097
183.948978,85,60.238113
243.651507,104,60.320876
162.473377,81,60.394156
251.107747,111,60.487818
257.045041,116,60.593865
248.315768,111,60.692815
239.371455,110,60.772575
252.635889,110,60.871065
236.795865,98,60.967893
206.126363,94,61.053632
263.55464,109,61.154589
229.061598,99,61.237736
253.368182,117,61.344191
232.831893,106,61.443202
265.182106,111,61.534871
234.141343,99,61.674078
214.409728,98,61.78063
219.269107,99,61.869546
231.341687,103,61.954101
278.483825,126,62.068231
252.505646,109,62.15996
74.939309,42,62.191224
216.416717,101,62.391814
224.090794,100,62.487337
257.446543,120,62.597091
213.367766,93,62.67995
250.45877,106,62.77402
253.572028,107,64.695406
230.401662,105,64.846431
276.78491,112,64.953112
291.671519,135,65.07472
247.561819,122,65.169079
263.199117,114,65.269031
257.055084,112,65.380663
261.327859,109,65.477626
181.292284,87,65.535766
172.751178,82,65.626454
235.291118,111,65.72313
222.595849,96,65.81347
249.088713,114,65.905809
258.236291,110,66.002455
139.336812,74,66.069189
216.43927,102,66.169609
231.263499,99,66.262402
269.099014,107,66.341898
319.354455,122,66.448571
276.809833,115,66.552693
229.734578,123,66.660056
186.191035,94,66.735393
232.651107,113,66.8631
223.149465,116,66.968773
290.686577,115,67.068752
227.498506,104,67.267318
245.455582,111,67.358734
304.687924,121,67.462634
237.331443,107,67.557526
238.278299,103,67.652382
276.208716,117,67.7351
149.025814,75,67.802263
249.504583,107,67.884999
287.414761,127,68.001884
263.252773,112,68.10249
197.398826,93,68.190848
270.639815,116,68.293259
244.739437,107,68.39958
280.163245,116,70.367448
227.892446,103,70.467188
230.401059,102,70.565259
288.241422,119,70.667083
249.330607,109,70.762225
240.555646,115,70.866339
298.883319,124,70.96713
330.13731,133,71.100186
313.086942,126,71.216869
298.377242,122,71.362321
246.798625,108,71.451956
288.128339,127,71.557958
270.147249,132,71.678655
276.248549,117,71.783159
249.596453,108,71.984022
342.321299,153,72.149287
260.444129,115,72.250532
290.057717,125,72.35557
299.684498,124,72.454417
306.701877,128,72.560366
366.876572,155,72.683346
203.47077,95,72.76651
261.372173,121,72.88268
330.969322,138,73.007348
218.750899,99,73.094623
300.893878,124,73.205603
240.548683,104,73.297631
266.103772,111,73.396605
225.54348,106,73.490055
230.812708,113,73.598013
239.822617,111,73.699131
282.455781,121,73.815568
234.435531,112,73.908943
279.119239,118,73.998982
249.108596,108,74.095082
289.80392,129,76.102533
268.885391,112,76.202371
315.912149,129,76.305313
265.332611,107,76.397866
240.533073,113,76.500753
255.25765,116,76.60531
294.723979,123,76.697679
312.052671,126,76.814369
301.965535,126,77.031522
316.035649,121,77.148202
323.286883,126,77.265758
346.603997,138,77.380918
316.809424,126,77.52864
298.858513,127,77.637869
322.603332,125,77.730989
306.071462,120,77.830465
279.163694,117,77.919535
323.999813,133,78.0305
330.648317,135,78.154003
281.047858,126,78.263121
290.186192,128,78.375663
282.330271,119,78.486617
311.491667,125,78.580179
303.531551,122,78.703427
277.216654,122,78.813635
318.675903,132,78.946791
242.512556,101,79.050936
282.429968,116,79.146551
334.916249,140,79.263172
335.313977,150,79.479753
292.795048,118,79.596444
324.430024,126,79.708478
293.064081,121,79.812932
197.946462,92,81.823419
335.827939,134,81.968421
305.409245,127,82.078686
306.347844,133,82.195219
320.888994,127,82.325558
323.448348,130,82.477564
322.877068,130,82.601755
328.09922,124,82.717133
283.904718,116,82.855119
313.10855,140,83.033548
304.504424,132,83.155795
314.239214,126,83.270532
239.014757,108,83.37377
303.856804,129,83.508256
294.943176,121,83.619966
293.884831,125,83.731539
338.89491,135,83.847961
338.71647,137,84.057049
256.579116,112,84.194455
224.20716,96,84.310622
330.33343,126,84.44499
332.406839,134,84.574372
311.428784,134,84.702881
321.295333,129,84.824646
342.04633,131,84.947456
297.582004,120,85.058175
302.843709,125,85.169401
328.241692,129,85.284473
314.193752,131,85.403032
345.276645,152,85.526715
300.510731,132,85.650719
315.60053,133,85.765374
364.704851,142,87.763146
307.476943,127,87.874223
314.1646,133,87.98254
310.88254,126,88.082212
331.304772,134,88.195978
298.15116,118,88.296549
304.265414,122,88.446044
342.541431,136,88.569221
316.129456,131,88.698802
299.127257,128,88.93642
333.350717,120,89.041995
318.777452,133,89.157705
318.791937,137,89.271816
314.102995,132,89.391636
303.02702,126,89.508328
330.70135,144,89.65739
227.827895,97,89.747145
334.598455,135,89.856258
320.749514,130,89.958772
310.967315,124,90.066612
310.508508,128,90.1703
308.776812,119,90.275324
328.610376,131,90.391694
337.697708,141,90.516532
313.271553,131,90.624569
326.165419,135,90.739942
355.063139,139,90.891
315.404678,124,91.003711
340.221839,138,91.107499
360.625046,139,91.230253
302.68369,132,91.448784
314.876787,129,91.562846
324.935488,134,93.486994
336.393472,134,93.589288
313.563171,130,93.704544
325.667109,137,93.835586
301.547796,122,94.012958
315.80817,123,94.123324
318.926682,123,94.235105
311.070014,128,94.341141
303.211268,125,94.454879
345.333735,133,94.570238
263.721511,106,94.689502
325.357118,129,94.807262
338.360808,139,94.926721
332.92089,130,95.028224
327.319968,135,95.141111
324.334518,133,95.249897
324.905067,132,95.361873
300.705303,126,95.479686
321.32945,132,95.595547
305.65547,128,95.719452
323.830191,124,95.810903
336.530227,132,95.927961
340.149169,135,96.038651
204.270598,96,96.143286
329.681783,141,96.371017
328.527982,132,96.487804
300.684692,123,96.595691
338.680158,136,96.714166
364.872912,141,96.835421
325.931048,140,96.944261
318.887322,130,97.059994
335.903441,134,99.088282
322.355128,121,99.192916
319.195139,131,99.304176
381.109846,153,99.455451
316.088846,125,99.561073
340.909091,133,99.681951
314.193284,133,99.792941
285.123253,113,99.909348
324.950378,137,100.031782
285.404988,115,100.136329
387.130073,139,100.260039
367.208262,139,100.389844
343.337579,133,100.503822
384.577185,139,100.617671
251.925666,106,100.710655
328.962696,136,100.821481
356.410149,133,100.936908
345.728088,132,101.051752
327.424388,130,101.154706
339.374789,135,101.385378
335.703732,143,101.521151
324.112952,140,101.63552
352.357631,137,101.778003
347.202025,130,101.899743
225.597287,106,102.007006
310.694267,135,102.119279
362.035998,137,102.237504
341.964309,127,102.336304
313.922763,126,102.452345
343.703669,139,102.563238
334.555163,133,102.677734
348.664823,137,104.708424
372.740808,135,104.818572
391.724264,141,104.941902
348.201049,142,105.0727
360.973879,136,105.184933
364.22861,135,105.316313
344.442416,133,105.430598
307.060779,127,105.535144
350.309407,143,105.669631
340.023457,131,105.784181
334.308679,137,105.901848
353.349328,129,106.097998
341.841198,133,106.236622
243.830001,99,106.32797
327.789881,136,106.450824
352.812912,130,106.560935
