#{"t_start": 1766959038.6356523, "env_id": "CustomHopper-source-v0"}
r,l,t
59.333194,60,13.876419
27.034073,31,13.899489
20.473381,21,13.903331
119.190799,72,13.985646
58.400095,36,14.017591
97.412008,58,14.076268
22.481958,23,14.086513
107.045427,59,14.141109
87.710256,58,14.211544
23.189498,23,14.234547
143.975359,71,14.303082
37.606178,36,14.344593
70.832865,46,14.390974
136.207356,72,14.449358
80.213203,53,14.498524
144.89795,106,14.56958
90.544114,50,14.628032
91.654621,49,14.66572
27.459815,27,14.686272
9.495049,35,14.724599
3.073571,9,14.732599
8.454812,13,14.743954
57.76664,34,14.768978
8.711198,15,14.781192
12.310586,19,14.798169
100.739197,53,14.836479
111.765936,58,16.53269
16.20156,25,16.550231
29.699476,25,16.569048
92.412627,52,16.618092
8.455188,13,16.627701
62.468218,35,16.654696
56.910637,34,16.69076
6.821802,11,16.697769
27.806463,25,16.702044
163.120571,89,16.792581
110.894472,63,16.839652
103.697252,55,16.885964
108.232112,68,16.939094
12.534374,18,16.954995
94.108458,51,17.004909
87.257326,49,17.043872
22.461614,20,17.061304
116.037728,62,17.120736
78.583282,44,17.154132
39.609741,30,17.184879
110.086843,61,17.242611
96.213224,51,17.282847
95.883816,55,17.33225
147.7554,79,17.399801
88.552259,50,17.44804
88.720853,56,17.493816
9.069137,14,17.503804
37.859807,28,17.528908
20.288361,19,17.542886
115.036555,60,17.603479
175.810006,83,17.675231
61.222633,36,17.707375
135.806141,93,17.768023
78.487911,45,17.825232
34.978471,27,17.932429
70.910986,42,17.982506
110.652654,58,18.038438
96.91589,61,18.084723
170.166921,88,18.171343
39.67468,23,18.198201
83.046214,53,18.24176
81.004921,45,18.285807
20.684268,21,18.306838
125.813143,65,18.357298
130.275494,73,18.433175
9.315358,14,18.446321
74.994039,62,18.506733
112.841153,61,18.552672
187.177314,94,18.641216
102.941477,55,18.691676
142.360224,84,18.781191
146.708603,84,18.858525
131.268409,75,18.90628
120.38092,64,18.976442
18.682435,22,18.984148
87.906231,49,19.030439
108.685371,59,19.080453
62.261061,35,19.107492
136.225107,66,19.150877
57.198212,34,19.194862
92.59195,53,19.236126
81.680545,46,19.267676
91.434119,49,19.32123
117.304018,64,19.368332
27.008911,23,19.38412
129.812361,66,19.445025
112.913168,70,19.500657
83.787063,52,19.555351
60.794721,35,19.585043
187.703106,89,19.669925
94.387022,56,19.714015
132.277496,79,19.783491
68.679151,40,19.816573
132.30577,66,19.87367
73.253779,41,19.900501
103.994253,56,19.950427
84.971675,48,19.998216
103.554748,54,20.041219
12.496785,20,20.058535
29.593102,38,20.105004
76.670876,61,20.160597
66.32054,38,21.700103
187.335869,101,21.789543
132.823481,67,21.853365
152.811488,84,21.924183
80.683761,47,21.967955
234.926371,127,22.080618
80.195924,48,22.122599
99.440943,53,22.166982
62.110247,37,22.204032
98.046785,52,22.245229
79.74303,46,22.271671
75.048035,43,22.323805
66.39933,40,22.353899
145.123132,71,22.415911
62.780182,38,22.449296
99.098237,55,22.492634
90.605339,58,22.559019
191.491201,99,22.650954
99.245634,55,22.706726
62.249045,44,22.741668
17.510141,20,22.768391
202.401062,100,22.934111
60.727401,42,22.967377
42.135213,30,22.999221
40.265897,35,23.02841
113.492722,66,23.080456
142.595759,74,23.146893
148.924096,75,23.199065
46.974194,33,23.234557
52.542142,31,23.265674
84.138747,54,23.310793
210.30537,100,23.40041
160.028412,82,23.478282
171.404666,88,23.555403
78.637022,46,23.592666
19.266349,21,23.61169
245.043133,137,23.734335
114.638299,63,23.794718
86.837028,57,23.840988
21.171743,20,23.854327
44.983336,41,23.908303
201.522376,102,24.016157
105.769804,56,24.061679
85.126392,47,24.100295
190.013487,101,24.186569
217.23021,99,24.269073
105.774413,58,24.322458
195.401773,103,24.39871
112.867468,58,24.455161
82.9529,47,24.494422
101.282259,55,24.54429
123.808284,63,24.581825
47.885848,40,24.627851
31.760919,36,24.664062
146.192554,83,24.741736
31.811319,39,24.783904
133.225199,72,24.850207
216.065628,114,24.958777
125.477712,64,25.020175
116.714847,60,25.047845
215.926094,96,25.142785
226.306757,114,25.315666
162.938257,88,25.400297
142.254065,78,25.473021
205.439946,106,26.987859
148.324639,78,27.053917
240.585943,151,27.178644
147.748107,74,27.250147
37.081359,30,27.26395
90.344663,51,27.313535
108.45838,59,27.369397
173.335784,88,27.443463
132.978524,78,27.507629
167.80712,93,27.592947
237.037635,111,27.812101
86.689598,50,27.852495
154.413403,75,27.932879
123.530289,65,27.991304
93.736949,69,28.058117
169.002094,90,28.126822
82.633294,47,28.174045
209.541736,105,28.246868
103.448043,58,28.305313
104.956789,57,28.344619
267.32692,114,28.429986
205.201515,97,28.534231
204.68532,101,28.636552
157.288427,87,28.721742
77.824412,44,28.746607
172.980003,84,28.826181
172.812783,104,28.900634
88.545634,50,28.956941
153.868796,75,29.013959
60.347035,36,29.029755
215.846174,100,29.125715
185.509245,94,29.211286
204.532206,94,29.292228
184.634936,92,29.367719
56.672363,34,29.39632
130.560708,72,29.46134
122.598144,63,29.518435
181.677273,90,29.59502
199.838496,103,29.682268
86.885353,49,29.721838
124.460882,64,29.779577
202.591136,99,29.864201
177.654939,89,29.934319
27.039965,21,29.946105
129.019439,67,30.015486
219.071553,103,30.179381
77.83236,44,30.245985
71.913396,45,30.29212
203.739004,106,30.391622
207.098598,115,30.4949
200.703082,93,30.572381
198.37285,98,30.649285
46.500542,27,30.672821
202.476597,99,32.142004
202.869826,88,32.218348
154.003809,77,32.278289
166.127587,79,32.345254
216.498899,98,32.552467
203.599024,112,32.669158
122.5223,65,32.718371
69.299783,40,32.759288
68.110549,40,32.794934
131.996487,73,32.8703
111.834375,63,32.92727
81.531609,54,32.994266
128.827366,67,33.051653
97.898401,70,33.111372
78.053153,44,33.157463
219.907402,111,33.256226
218.23955,106,33.33693
140.423592,83,33.409868
210.073963,111,33.4916
184.471896,88,33.563552
261.959658,133,33.661153
144.798186,73,33.7342
131.68524,69,33.777648
233.294895,127,33.899301
130.340851,68,33.94416
161.726101,81,34.02953
67.4127,39,34.060824
36.211431,35,34.096673
82.738326,49,34.12744
88.131119,50,34.172707
78.715915,45,34.21425
49.01549,28,34.227457
200.476122,104,34.325863
229.262722,114,34.447723
218.598256,100,34.531963
135.024972,69,34.594091
137.123541,70,34.643944
102.013706,57,34.703639
218.399689,109,34.886962
224.157793,106,34.981801
174.65803,88,35.060435
129.750907,68,35.110415
75.579343,46,35.159171
261.417502,135,35.27345
199.624491,98,35.343672
180.375697,94,35.437414
232.34464,120,35.543076
109.475157,65,35.601723
236.236147,112,35.689364
239.793923,125,35.802256
88.208308,49,35.843907
227.980569,112,37.556882
216.075475,105,37.643282
54.824604,32,37.676518
221.671678,99,37.77492
66.015361,39,37.810027
170.254508,81,37.882869
179.042661,98,37.958993
135.135407,74,38.025841
205.472826,103,38.109799
95.214254,54,38.166513
220.511187,99,38.249125
203.873617,102,38.340791
125.054378,73,38.400802
222.838563,106,38.517975
171.531864,85,38.593999
199.730241,102,38.688127
228.308484,122,38.78035
56.954387,33,38.809852
117.160373,62,38.866155
227.3439,113,38.993519
214.09557,103,39.154533
256.330359,118,39.304756
204.953233,105,39.433724
222.960972,100,39.588104
220.09734,112,39.704868
52.249718,30,39.754695
93.696724,56,39.812306
139.388455,75,39.908086
220.852462,97,40.105609
331.965578,145,40.224979
234.628773,114,40.334644
199.826202,97,40.415367
214.402995,105,40.491431
210.497705,106,40.603442
86.610031,48,40.655951
187.814906,86,40.729889
179.57322,89,40.807908
205.403785,102,40.907458
127.587484,68,40.961937
136.678617,72,41.024938
248.177656,115,41.122989
194.958324,100,41.200006
97.772909,56,41.25147
208.10862,106,41.32433
130.000422,69,41.391171
203.527867,91,41.483925
101.328415,59,41.530106
192.167807,97,43.099153
211.359277,110,43.197206
81.660346,47,43.223669
167.320115,95,43.320852
257.982482,129,43.442524
96.852273,55,43.503956
246.215446,137,43.646093
193.104668,97,43.756708
201.103378,100,43.876157
170.858155,83,43.962156
276.971607,122,44.075873
219.116545,106,44.180859
175.869951,87,44.259023
251.134229,131,44.47244
227.385167,111,44.579335
243.287736,120,44.689451
174.106939,98,44.777599
302.346055,146,44.913685
214.574419,97,45.003814
205.038829,97,45.092474
120.598272,62,45.147762
105.971197,61,45.20454
148.205671,82,45.270372
208.603181,105,45.368604
157.949142,80,45.440705
220.824482,112,45.529057
265.033213,123,45.644588
221.125871,109,45.732443
269.203456,143,45.863861
103.491133,58,45.910201
215.528212,115,46.005565
241.783912,111,46.107932
217.835753,114,46.205645
223.039191,124,46.314806
229.267856,109,46.407381
238.295527,114,46.521337
176.189147,89,46.6084
165.967726,79,46.680642
242.880805,110,46.766816
112.833618,64,46.933321
115.774392,62,46.984899
291.261114,136,48.521096
254.951693,114,48.621148
228.73467,120,48.720554
265.556367,127,48.845443
135.530276,71,48.904435
195.346318,101,49.000377
266.695637,122,49.210307
159.848184,94,49.292019
257.50612,110,49.387412
235.153116,108,49.491178
234.197504,114,49.607872
152.929732,84,49.688748
240.604809,115,49.783118
232.180299,111,49.875959
232.886436,128,49.97049
221.428597,105,50.060122
282.006633,137,50.172694
280.595443,134,50.281883
127.180694,70,50.353152
276.513811,124,50.473819
42.863487,30,50.487024
237.040351,113,50.600495
223.876104,109,50.694627
248.024105,116,50.788687
256.580976,128,50.892941
267.837693,132,50.986775
220.770121,105,51.086617
260.105764,109,51.187153
113.246112,63,51.232729
244.562825,125,52.333387
279.256028,143,52.458995
214.695286,100,52.548452
238.779952,107,52.656174
236.473496,121,52.780113
271.42597,134,52.90544
221.784005,111,52.999856
249.336765,121,53.105256
252.14363,120,54.735254
226.685797,107,54.813453
244.110358,121,54.917071
181.186601,87,54.985051
234.602368,121,55.101623
237.928508,107,55.186543
286.902607,143,55.321678
229.646374,107,55.411681
293.738364,126,55.50136
133.454497,79,55.587059
280.281519,128,55.811785
270.293446,133,55.944065
234.082681,102,56.038488
254.936322,120,56.138251
285.214119,127,56.24597
215.493044,100,56.333765
271.038942,132,56.446634
243.243557,117,56.549546
40.922761,32,56.577854
237.270841,117,56.684491
105.819049,59,56.744173
288.500022,121,56.847952
262.067823,118,56.952615
213.875457,106,57.038604
261.51035,135,57.150755
140.497865,78,57.217295
212.257805,101,57.301126
276.561922,142,57.427999
144.908156,75,57.49792
270.934304,121,57.600599
100.460635,56,57.648504
271.846482,158,57.79023
252.769752,123,57.903868
255.139681,122,58.007122
110.825447,64,58.050249
235.39742,102,58.192133
160.288619,82,58.302564
61.1063,36,58.337133
294.112395,143,59.86764
194.136869,107,59.958987
150.951881,86,60.015905
248.051215,109,60.1172
249.600632,107,60.20679
261.600636,123,60.305318
225.943087,108,60.411718
276.215396,129,60.644007
218.965193,97,60.735581
245.739892,108,60.824405
306.417891,134,60.935899
293.862776,120,61.035895
240.083626,110,61.132993
280.905649,125,61.244132
277.634962,133,61.353267
195.865608,101,61.433814
178.730708,91,61.508442
243.124326,106,61.598666
296.646148,158,61.739712
263.431713,124,61.855179
272.215962,121,61.959892
302.553297,156,62.102113
99.12249,57,62.152118
249.091497,113,62.256389
296.918731,137,62.377005
253.318013,123,62.482501
58.315132,34,62.498312
252.185631,112,62.619212
289.57086,140,62.744242
301.471044,125,62.85266
290.456603,127,63.039668
251.931453,117,63.159861
260.472805,123,63.274539
262.720855,120,63.382101
233.777022,110,63.474818
174.789418,88,63.548415
266.013171,129,65.074978
297.684125,131,65.186922
298.071969,126,65.29645
248.007777,113,65.475583
233.090648,111,65.584728
333.698326,134,65.713351
223.76215,97,65.800428
328.745562,132,65.917023
270.932036,123,66.031568
322.053642,136,66.1641
184.946153,97,66.251233
297.006601,127,66.35602
301.406848,143,66.47173
307.42912,129,66.579278
276.92865,125,66.685279
297.954672,133,66.798779
273.184748,128,66.898302
273.373838,125,67.01641
126.006929,68,67.069615
219.623346,100,67.169249
297.038988,138,67.309627
258.997863,110,67.417671
214.736109,100,67.504571
114.913885,66,67.55166
259.91439,120,67.648368
304.810758,131,67.74932
269.382225,115,67.898275
308.576294,135,68.022004
93.621761,54,68.072565
298.08148,124,68.175562
232.458045,108,68.270979
303.326456,132,68.385973
277.795592,126,68.498323
118.798021,65,68.561748
300.384541,121,68.688301
262.064234,117,70.326572
316.949399,124,70.443659
318.064911,137,70.56135
157.422135,74,70.628897
293.45317,125,70.730683
292.356676,121,70.828341
241.177767,112,70.911198
293.105225,124,71.044636
208.69927,101,71.139555
271.770643,127,71.249172
230.412089,113,71.345684
254.876222,125,71.449724
314.996059,133,71.557253
327.597948,142,71.681025
283.400808,123,71.777385
298.090312,129,71.89972
321.556086,144,72.010901
320.975284,145,72.150427
317.944268,130,72.261189
284.382992,120,72.360595
275.000281,114,72.460546
145.686089,73,72.548033
281.657531,127,72.67696
288.552108,120,72.86036
270.242412,116,72.972223
316.486695,136,73.091479
304.103607,127,73.19946
314.867141,128,73.319979
287.205427,135,73.443358
299.328921,131,73.561602
280.465676,123,73.66013
311.331118,138,73.774755
265.699719,112,73.872401
212.227211,103,73.960446
262.587568,120,75.592583
312.41255,130,75.737466
330.574059,142,75.858996
347.391978,147,76.000119
256.457382,108,76.101035
328.490148,136,76.2365
242.855481,108,76.319899
307.987727,126,76.423235
326.196656,128,76.537447
208.590967,92,76.617541
325.516087,134,76.725428
273.480343,122,76.841525
307.186733,123,76.94677
294.311952,123,77.059918
295.66682,126,77.183976
322.120109,139,77.320831
253.230132,117,77.433614
301.237838,138,77.552502
315.127083,129,77.746044
306.246127,131,77.896436
212.406912,106,78.001963
290.576765,129,78.114542
297.653272,128,78.214128
277.803653,117,78.315997
279.984913,118,78.407346
309.10552,127,78.522257
288.80003,118,78.613103
273.074934,113,78.744612
224.623474,109,78.848473
317.953264,132,78.94101
326.369401,146,79.068012
301.39195,128,79.1705
291.88868,123,79.273228
296.613909,126,80.857577
275.225617,121,80.969313
318.41011,130,81.090016
252.825095,118,81.189849
316.602955,139,81.311326
313.234766,123,81.406459
344.816204,139,81.520313
302.294485,122,81.625907
281.414084,121,81.731451
339.709138,147,81.857758
285.382514,125,81.969685
321.530273,137,82.092077
341.22866,141,82.2109
287.221399,118,82.310663
284.276651,116,82.504021
293.87594,125,82.640069
307.835645,129,82.768799
338.060895,138,82.905774
319.130574,132,83.048106
319.443833,124,83.155855
310.583857,131,83.276797
299.633711,126,83.374297
297.516393,126,83.49044
254.192532,118,83.59091
261.87397,119,83.698363
135.961915,70,83.762172
304.640799,113,83.867837
306.20151,128,83.977076
271.154966,115,84.079647
339.162523,130,84.195443
284.021283,120,84.30115
327.540331,136,84.438514
346.851492,131,84.559165
301.181334,128,86.15097
313.916589,130,86.261499
295.980754,123,86.373728
330.337449,142,86.494671
304.243642,124,86.607
304.893418,133,86.720548
357.917581,137,86.843103
318.000171,122,86.953969
349.297224,153,87.103485
339.073638,135,87.210521
344.839478,145,87.387754
324.38945,136,87.503901
318.15964,122,87.603853
332.399757,146,87.746972
320.61714,140,87.883524
383.522992,156,88.026831
324.040475,141,88.160193
293.801042,115,88.270216
326.742614,134,88.427886
289.975294,127,88.538764
344.409513,134,88.653588
221.202516,102,88.739881
346.810287,151,88.860942
329.884991,131,88.974303
321.910738,138,89.108021
301.108172,133,89.230568
270.087027,115,89.33106
306.479441,126,89.432059
297.89057,120,89.519644
106.54961,59,89.589759
316.90553,134,89.780306
369.283651,135,91.345328
278.942832,118,91.449966
318.603038,130,91.56152
301.39113,128,91.677043
335.443669,139,91.800326
291.431928,122,91.902006
289.513388,113,92.004391
315.914751,127,92.193145
292.272201,123,92.349794
300.659389,127,92.468245
321.549966,129,92.575632
336.760475,131,92.702188
292.671938,122,92.819834
312.668417,117,92.927469
322.582331,124,93.01794
331.054415,141,93.173422
311.322532,132,93.286067
243.542391,118,93.385032
320.204213,124,93.467766
313.960075,136,93.58456
295.537471,123,93.685062
328.162174,133,93.788243
255.390281,104,93.881198
318.798075,127,93.989727
310.989658,132,94.101401
339.363649,135,94.228019
329.148021,132,94.341714
376.670778,137,94.4675
288.172413,119,94.685038
326.129241,139,94.812976
328.368092,131,94.917802
330.172703,128,95.032087
302.656583,121,96.544937
311.137572,123,96.672925
315.42271,123,96.779867
338.043658,134,96.891213
323.194414,130,97.097422
308.583065,127,97.213248
310.000822,131,97.325721
276.839561,115,97.42079
322.73039,126,97.532576
318.754137,129,97.646224
342.722389,124,97.755172
301.092066,124,97.863216
375.016423,148,97.982444
336.086879,127,98.099679
352.733941,125,98.205687
326.849656,132,98.346838
328.498844,126,98.458871
327.602088,134,98.570099
252.2181,109,98.656803
312.290556,127,98.761633
316.296437,118,98.853352
311.014375,127,98.965432
301.299015,120,99.075071
355.919519,139,99.197253
331.204317,135,99.312074
312.399322,122,99.41671
356.475874,148,99.583504
317.075384,134,99.74832
347.44554,131,99.864875
308.925012,127,99.98154
348.200134,135,100.097789
318.233466,134,100.219229
318.282473,129,101.774984
307.670327,123,101.961535
319.261007,127,102.096808
514.520528,187,102.28117
376.538955,136,102.476925
314.939316,130,102.589557
353.395715,142,102.708609
258.888015,108,102.801473
346.411894,137,102.923546
286.562784,123,103.032206
350.5061,129,103.143775
323.249138,130,103.257743
300.827614,128,103.36856
318.050888,131,103.502044
322.412874,132,103.63312
353.671941,139,103.813273
389.913381,140,105.139719
366.477032,135,105.271555
391.811463,146,105.402318
333.769975,128,105.515971
317.909517,133,105.630535
312.47741,130,105.729034
317.188509,129,105.845534
337.903935,127,105.96228
