#{"t_start": 1766963297.2642136, "env_id": "CustomHopper-source-v0"}
r,l,t
6.039177,10,2.126205
5.121361,9,2.134225
13.937429,15,2.153625
8.940254,27,2.180363
6.451123,15,2.193189
5.248582,11,2.204617
7.122379,14,2.217769
15.539971,36,2.257935
38.249744,64,2.311089
4.498913,10,2.320568
5.037709,10,2.330793
21.41004,22,2.349998
6.328382,13,2.360992
26.204954,24,2.390761
28.681203,26,2.41352
4.799859,8,2.422113
17.587667,22,2.44066
20.355353,46,2.489144
9.461357,17,2.49943
10.335995,35,2.536619
4.396432,20,2.553639
13.10611,18,2.568061
19.054237,18,2.581932
5.549794,12,2.581932
4.203092,10,2.610631
13.853265,16,2.619154
3.009639,8,2.635742
16.003578,20,2.648706
11.042186,15,2.663966
4.192104,10,2.672961
14.83736,16,2.686785
7.665275,13,2.695791
6.980465,16,2.698495
6.16099,15,2.732574
29.956969,29,2.769311
4.683599,9,2.777249
9.64989,23,2.796287
7.953336,14,2.79772
7.575268,18,2.813078
11.0293,15,2.845991
20.73569,27,2.872993
3.470803,10,2.88131
8.6632,14,2.88131
5.638981,12,2.905956
74.04596,61,2.968172
11.643429,13,2.97708
17.488267,20,2.980919
7.967995,12,3.005545
12.218537,19,3.021887
8.518284,18,3.031809
8.283428,12,3.047809
20.188139,19,3.070332
15.442477,36,3.104793
6.725647,10,3.112544
9.155097,15,3.126057
34.599658,32,3.15303
6.737202,16,3.172085
52.364776,36,3.202561
5.590821,10,3.211561
6.830369,12,3.222133
3.425161,17,3.237381
8.26903,13,3.245381
6.656048,19,3.261381
5.551156,13,3.264208
4.749443,9,3.264208
48.558054,39,3.320823
21.53275,23,3.331066
9.701852,27,3.362914
13.33036,18,3.378003
22.81395,24,3.397523
66.473354,60,3.448353
24.723966,28,3.479149
18.654169,21,3.494149
6.856654,12,3.497545
20.400854,28,3.535789
8.844413,23,3.557488
11.193838,15,3.564987
6.726912,11,3.564987
19.197888,22,3.599901
67.100558,48,3.647136
12.308885,13,3.682476
16.356683,19,3.707081
34.891457,48,3.766781
6.56064,33,3.800244
6.172509,13,3.814641
7.288792,11,3.824642
4.150342,11,3.835712
6.205943,11,3.845724
4.567522,9,3.847317
8.719024,13,3.874816
9.134478,15,3.889113
44.183804,37,3.925609
5.538234,9,3.932973
66.635251,45,3.964538
7.13884,13,3.989143
3.877435,21,4.005583
4.459428,9,4.017559
15.333086,26,4.038355
27.268843,34,4.070899
20.588887,20,4.085873
9.93815,14,4.103537
27.407073,37,4.141075
8.222929,11,4.147678
9.969257,14,4.147678
19.730637,23,4.177387
77.501495,58,4.231058
8.358864,13,4.242054
3.033453,10,4.2503
4.726664,12,4.2603
5.220178,12,4.269894
23.18901,26,4.291114
62.123276,48,4.341479
8.647904,12,4.351007
19.809087,19,6.471944
6.225069,13,6.494495
33.10008,29,6.525198
17.371469,18,6.529515
38.490054,34,6.568558
62.329036,36,6.609569
6.961702,16,6.624631
9.631561,14,6.637641
24.037931,25,6.646054
56.10882,37,6.689698
31.990298,29,6.80706
5.038429,16,6.847922
55.545531,56,6.901353
10.481227,27,6.927372
44.109539,42,6.973357
20.281543,25,6.996074
17.108134,21,7.015241
17.292601,29,7.041327
3.780755,11,7.045908
92.421251,51,7.104153
12.026359,24,7.124233
99.677028,63,7.179217
8.215701,15,7.201223
6.295546,12,7.214197
15.977372,17,7.226191
10.703124,17,7.236144
16.826573,23,7.259552
22.256199,21,7.275641
14.368602,20,7.279554
7.035729,11,7.307946
95.162836,54,7.355788
5.884803,12,7.366297
71.153826,42,7.395722
5.934122,10,7.395722
15.86152,24,7.435651
19.798887,24,7.457145
6.841105,11,7.462565
22.55907,25,7.486524
25.21447,25,7.508413
5.05512,10,7.517019
38.257098,41,7.563894
5.155988,11,7.570873
18.161186,20,7.579113
41.05041,37,7.615684
8.725559,24,7.628902
8.273502,23,7.664268
36.46527,33,7.691473
7.009274,34,7.717185
47.949122,41,7.753803
8.399528,22,7.77341
64.424576,41,7.814963
10.695652,17,7.829967
13.179738,21,7.848096
3.204816,10,7.8521
9.276577,14,7.871917
3.684451,17,7.889471
27.307924,33,7.920958
64.689184,50,7.962435
14.902014,17,7.974456
5.904108,17,7.998059
21.920483,29,8.023683
13.213169,16,8.028802
15.833984,24,8.060114
8.330522,11,8.069032
8.298879,32,8.104645
11.808902,13,8.118087
7.924677,11,8.126085
17.954834,20,8.141071
20.826974,26,8.162118
14.719094,31,8.179543
10.52946,12,8.19876
34.908822,29,8.240311
12.081142,15,8.25386
17.514852,19,8.262796
13.327913,17,8.292808
12.096961,14,8.308807
15.696468,17,8.326047
24.642245,37,8.371459
11.769914,17,8.386572
20.272114,28,8.410058
16.939898,26,8.428602
142.974865,73,8.495435
14.676797,16,8.516408
37.751362,30,8.538488
8.123882,14,8.550332
18.838082,33,8.583218
128.426854,62,8.628984
19.777845,25,8.653337
36.896636,27,8.674336
32.330537,31,8.703926
42.02558,32,8.728482
7.787455,12,8.728482
94.932911,54,8.788971
80.394865,50,8.845823
4.655313,18,8.864572
5.221126,9,8.873572
8.894336,26,8.901931
7.048986,18,8.923605
23.095126,20,8.939631
11.537823,23,8.945634
15.446063,34,8.986237
36.637504,30,9.018592
9.983808,18,9.036978
7.74953,16,9.052841
9.463013,26,9.061758
11.685721,22,9.09684
10.505493,14,9.106886
40.590378,32,9.140827
7.485684,11,9.151388
35.041802,29,9.176474
4.94253,16,9.190504
7.134572,16,9.203581
35.916193,33,9.238106
48.048958,40,9.272371
7.962356,30,9.298598
46.204865,42,9.42498
161.57254,102,9.539891
5.663443,9,9.54521
3.237248,13,9.54521
56.372283,45,9.597276
22.570509,32,9.633132
10.756004,15,9.648181
8.112623,28,9.671337
1.954922,10,9.678583
19.648154,20,9.693575
134.152874,77,9.7653
21.629417,36,9.796444
5.476636,22,9.812462
11.244353,25,9.831911
22.607886,24,9.85976
34.977792,37,9.888457
12.640411,26,9.894591
11.78187,25,9.930955
34.170969,26,9.961882
6.63951,19,9.979557
4.94956,9,9.985635
5.966133,17,9.994723
12.804315,14,10.01071
81.176132,62,10.068194
20.360339,20,10.085482
14.955454,24,10.10644
45.633556,46,10.140567
207.882083,111,10.241775
10.210077,14,10.252777
6.260383,9,10.258778
9.356604,13,10.263672
9.791663,18,10.29417
41.436907,34,10.325639
12.517481,34,10.353907
5.959266,23,10.373291
10.747128,15,10.396944
7.066828,10,10.403601
12.120004,16,10.420008
16.400899,31,10.44399
15.814467,17,10.459443
12.505762,16,10.473373
39.698401,31,12.482564
20.440126,21,12.510302
44.290445,43,12.550262
61.609392,45,12.596225
26.372006,23,12.615606
13.016058,22,12.627332
56.542323,41,12.66975
6.345124,11,12.677666
31.642412,25,12.714741
125.469406,67,12.778372
20.406392,33,12.816785
22.721615,21,12.834134
85.600932,77,12.91062
94.227528,52,12.965808
30.189575,32,12.996799
140.210846,73,13.070447
36.314441,32,13.096959
5.818711,28,13.120367
15.737757,27,13.144259
47.195026,36,13.186408
196.861855,89,13.268565
88.878098,51,13.305747
11.949773,38,13.334626
73.807075,43,13.375936
25.263227,48,13.409661
37.630543,36,13.441853
14.922119,25,13.461248
24.444036,20,13.48461
85.510297,48,13.510332
8.422305,11,13.534518
120.287698,62,13.589975
73.988343,43,13.624132
16.209766,23,13.627014
127.133642,80,13.714756
9.114095,27,13.726758
61.902352,42,13.773153
23.915218,34,13.809128
155.526594,124,13.917003
10.447419,29,13.944466
15.604576,16,13.955465
3.449366,11,13.963759
101.485694,56,14.009508
5.330245,19,14.034915
143.517128,83,14.106271
141.259989,78,14.176975
76.101855,44,14.213044
72.732688,42,14.243003
9.535201,13,14.26849
91.105367,50,14.309681
49.350481,46,14.460812
53.126444,32,14.487827
10.277919,13,14.508416
110.722859,73,14.574628
82.588204,47,14.626759
75.60905,49,14.659204
8.309096,13,14.683211
125.422459,81,14.763749
87.018522,48,14.804293
78.153338,45,14.826685
6.297533,11,14.857302
73.034603,42,14.893192
11.16043,13,14.903189
22.3293,19,14.919291
21.254098,20,14.934294
55.530707,33,14.970274
12.61797,17,14.988231
56.189237,34,15.016026
6.084043,10,15.023026
13.705905,19,15.026027
31.857228,27,15.062113
13.179725,19,15.084084
12.434684,16,15.098879
27.074398,26,15.120677
16.825611,25,15.141161
6.736188,17,15.1551
61.56752,49,15.2046
14.109163,19,15.222898
27.003701,30,15.243096
8.295825,12,15.261699
60.334345,35,15.289697
80.49252,49,15.343687
9.016347,14,15.355684
7.110298,10,15.358868
175.591581,114,15.468743
45.521351,37,15.499067
23.849062,23,15.517086
95.303331,54,15.570079
124.219594,63,15.623847
116.390933,62,15.685089
90.919986,60,15.738153
21.529362,21,15.756173
17.304535,34,15.790296
70.167243,43,15.825437
152.265907,81,15.90386
131.535005,82,15.970054
83.321113,74,16.037644
172.041454,89,16.120515
194.225168,97,16.204731
39.038943,41,16.256318
11.66601,25,16.2829
7.789726,14,16.295899
13.447705,14,16.308899
12.004723,16,16.333697
73.011798,41,18.400358
140.409366,70,18.465823
96.374445,71,18.523516
65.209914,38,18.557746
72.522745,42,18.613577
155.969049,75,18.674107
18.477727,18,18.691371
9.808077,15,18.712118
100.676135,61,18.764941
191.808813,85,18.841404
145.148606,72,18.891179
20.05416,20,18.908059
301.563385,170,19.146141
9.791178,13,19.173445
8.503416,29,19.198274
121.276239,68,19.25717
117.577243,80,19.336646
43.503923,34,19.366655
101.713916,54,19.544796
60.859179,35,19.573726
37.19596,36,19.620212
213.182127,94,19.7038
7.11679,10,19.707049
7.015452,11,19.707049
56.294879,58,19.780346
85.755834,49,19.822312
51.914209,45,19.866947
16.689722,21,19.88297
14.482106,15,19.894693
63.43345,37,19.925446
105.483509,64,19.97998
12.66015,15,19.998586
213.998758,113,20.099995
67.94254,48,20.142034
9.238174,22,20.157538
7.480837,16,20.173046
158.470787,75,20.24656
40.819419,32,20.272482
46.387644,49,20.323394
23.618544,24,20.347401
146.272774,78,20.419827
41.642168,38,20.440743
17.505312,19,20.46717
63.47278,41,20.489976
74.173585,48,20.554563
72.132278,40,20.587662
78.333252,47,20.636083
90.152355,51,20.679956
77.203387,44,20.717956
107.190546,61,20.778651
139.942446,73,20.840474
52.920038,42,20.898367
31.81415,35,20.93379
82.327372,49,20.983961
44.200262,34,21.015853
122.8232,80,21.081947
123.513585,77,21.157688
94.415557,51,21.189683
27.238257,23,21.219806
142.818699,76,21.286934
102.530184,82,21.361713
49.971058,52,21.399931
42.378766,31,21.426581
6.291542,12,21.445143
112.09905,57,21.493249
157.670699,72,21.558451
111.999737,61,21.613513
35.235128,29,21.639024
58.35444,33,21.683115
193.398785,132,21.922175
11.369513,14,21.922649
60.984254,36,21.970693
141.33265,70,22.044437
68.419369,40,22.086136
95.192004,52,22.153135
40.31761,49,22.203762
153.303567,73,22.297112
69.888846,45,22.348336
62.657971,36,22.384148
3.228055,13,22.389684
143.346703,69,22.439574
86.736022,46,22.49663
138.538364,70,22.549994
34.221671,28,24.54485
210.620639,93,24.621485
171.553834,83,24.717207
7.150001,10,24.727226
169.149494,104,24.827841
175.221885,89,24.912115
71.340425,41,24.946615
81.798801,50,24.99126
159.003684,77,25.064313
159.339997,77,25.139732
65.946055,39,25.171628
73.684889,44,25.210056
139.267836,82,25.287853
89.151004,57,25.364327
80.61352,48,25.408843
94.003545,50,25.462956
60.714251,35,25.488732
142.808656,73,25.551728
119.220876,90,25.632154
213.623911,110,25.731092
96.141786,52,25.770975
119.664645,62,25.837385
84.553709,48,25.879607
99.705842,58,25.932901
61.088712,41,25.969239
55.322551,32,25.995966
56.799498,33,26.033049
84.409103,55,26.071244
41.222644,31,26.111042
258.212971,145,26.238472
83.190223,58,26.30151
86.944027,51,26.347054
9.405288,13,26.358699
50.864672,36,26.39869
32.887041,25,26.417875
226.048836,105,26.51783
106.1981,56,26.564329
83.201632,59,26.622855
182.977652,85,26.781911
130.259018,65,26.861397
178.457261,92,26.953231
45.143633,34,26.970291
9.367946,14,26.994477
143.750875,71,27.06227
78.421536,48,27.086987
35.274292,26,27.124235
111.162581,59,27.18446
169.540141,80,27.256269
120.846286,62,27.31139
86.175828,68,27.367266
238.629683,119,27.479518
120.718214,68,27.546278
179.650947,91,27.63699
239.280867,114,27.746337
108.614057,58,27.795944
220.244558,99,27.886223
89.202785,48,27.929732
89.592244,53,27.976526
3.908463,13,27.992425
137.452227,72,28.048589
86.13618,48,28.095962
175.753117,88,28.164574
73.918856,42,28.205507
10.887656,17,28.217507
161.180587,78,28.288649
140.284224,77,28.349508
150.655385,74,28.421526
58.013119,39,30.416982
117.082817,60,30.492914
153.38646,75,30.553936
113.771434,66,30.617965
54.301247,31,30.642251
80.394155,45,30.689082
229.715467,103,30.768636
224.38528,103,30.873425
93.155493,53,30.927572
89.264434,57,30.973937
129.824329,64,31.029857
200.962725,91,31.106315
155.920126,78,31.180428
225.640052,103,31.272291
59.143698,35,31.285077
107.717953,57,31.355306
201.805285,109,31.449883
64.64832,38,31.480809
91.464445,55,31.593576
203.243568,88,31.722713
63.250178,37,31.756546
149.010238,74,31.825456
133.83217,64,31.881317
63.864524,38,31.901457
121.282897,60,31.968111
85.20097,48,32.009567
71.096366,44,32.053099
154.897025,79,32.115133
146.764958,81,32.191129
64.69359,37,32.2238
207.072915,90,32.301962
226.887069,108,32.402982
159.662094,75,32.462209
83.155828,50,32.511911
154.882122,78,32.579386
63.434573,37,32.621296
65.083,44,32.654588
103.05614,55,32.701057
143.150178,69,32.770519
114.76332,58,32.84004
154.574152,76,32.917627
65.073631,39,32.955347
69.496241,40,32.990981
108.031084,56,33.034973
62.278566,40,33.107688
118.436807,68,33.17915
126.617772,62,33.229849
101.693891,54,33.26817
107.598344,57,33.328042
105.760785,77,33.385073
120.705184,64,33.453152
91.56831,51,33.4944
108.33423,61,33.554663
144.335539,72,33.613677
87.615153,50,33.666932
53.613089,32,33.692003
88.39387,50,33.731123
189.285527,94,33.824031
73.814058,43,33.851651
24.386158,23,33.890923
89.844188,47,33.927345
119.675479,64,33.983879
174.299959,78,34.06028
64.0335,38,34.09228
72.632582,47,34.155309
81.831026,47,34.253864
215.554082,116,36.283499
203.906457,95,36.371712
116.072495,60,36.416159
104.328834,57,36.475759
160.839196,79,36.543891
92.679975,51,36.632861
121.702159,62,36.722422
110.18422,59,36.782729
168.06986,82,36.885907
251.621144,110,36.995946
170.697765,78,37.069353
123.309834,64,37.12126
68.67884,39,37.159397
230.22909,111,37.249869
85.389115,48,37.305601
204.662532,92,37.38826
76.569286,55,37.432365
97.694344,53,37.483038
84.154352,54,37.539764
200.653564,98,37.647344
78.549576,45,37.690783
207.212539,95,37.7842
265.315609,128,37.905506
227.191174,105,38.003317
95.37163,53,38.048972
66.021349,39,38.08799
191.055451,89,38.150007
195.418861,86,38.238074
195.140284,92,38.321782
100.770738,56,38.370518
166.143395,78,38.448816
176.360952,87,38.52841
215.31802,99,38.615251
209.05806,90,38.70107
87.226889,51,38.732376
217.390065,96,38.833556
263.171306,142,38.968738
101.717305,70,39.037218
209.245888,91,39.216057
215.019104,96,39.308089
123.558134,64,39.370846
123.980018,62,39.424758
20.990308,24,39.445759
165.819592,81,39.515192
242.643725,102,39.618592
230.063432,102,39.726095
90.907069,52,39.773677
73.867895,42,39.818218
213.622979,94,39.898655
219.635849,95,39.988058
187.712156,95,40.072981
217.711393,95,40.131717
149.094564,76,40.215746
230.13218,103,42.318413
205.509441,101,42.411327
130.699482,67,42.463496
231.982462,105,42.570525
215.867598,95,42.646657
205.41291,90,42.755448
262.198252,123,42.870194
233.309988,110,42.963162
192.447218,90,43.050544
245.467787,109,43.152001
209.696593,100,43.233685
222.148493,98,43.325508
183.410507,86,43.408449
175.133671,80,43.463049
224.710224,104,43.572505
219.705934,99,43.646249
49.172147,34,43.686687
229.983871,111,43.787457
225.254515,105,43.880316
137.168514,73,43.946118
237.947474,103,44.038225
125.113782,65,44.100075
45.61983,43,44.134015
74.294048,43,44.163275
195.454657,87,44.346672
240.064264,114,44.463037
177.466177,80,44.546453
221.545158,113,44.629133
183.509382,86,44.722384
224.504183,100,44.840676
227.825194,102,44.959328
114.945066,58,45.035795
229.511713,109,45.160777
209.752359,92,45.267238
226.601353,103,45.373549
67.138676,40,45.395508
254.110115,105,45.510473
205.861934,94,45.607099
115.425207,62,45.65727
182.816125,82,45.7286
235.92993,105,45.828516
116.05801,66,45.879032
175.613191,82,45.965264
218.779306,96,46.061863
235.445396,102,46.180289
159.697415,76,46.245145
209.140572,92,48.310918
269.050759,132,48.428
153.221755,73,48.51106
258.015333,114,48.610688
174.771771,79,48.709669
218.120712,100,48.812338
100.753732,56,48.860702
235.588037,103,48.943824
240.835787,113,49.060596
228.740203,116,49.17628
82.335733,50,49.319956
140.21781,73,49.377657
182.384152,87,49.468685
133.649319,68,49.537629
214.231314,112,49.633224
99.332508,61,49.676947
230.533891,104,49.781624
231.232228,105,49.880237
218.800521,101,49.974141
80.831448,47,50.010103
225.134673,101,50.116078
169.408067,88,50.201654
218.604178,101,50.302226
241.304936,104,50.402968
145.452029,76,50.490395
226.981251,97,50.582568
266.711217,112,50.69148
216.212348,93,50.768861
239.784778,115,50.859582
139.477453,75,50.927077
225.696431,98,51.013211
174.149308,91,51.098361
224.841183,104,51.187406
213.627867,94,51.2602
219.001105,103,51.367871
104.459317,60,51.414632
224.762238,100,51.505511
250.785756,120,51.611272
228.925605,101,51.811891
233.004153,97,51.93146
225.180429,102,52.019278
228.931579,97,52.102839
259.069004,118,52.204144
224.30939,105,52.299323
221.597069,102,54.355137
251.033289,107,54.458768
203.734116,88,54.533509
225.951761,98,54.633031
240.704379,104,54.730011
242.590178,108,54.831982
244.870344,111,54.924533
236.707041,105,55.026226
251.846444,112,55.119376
226.198603,99,55.203814
244.678704,112,55.305152
225.275104,100,55.391667
109.601263,58,55.449052
250.893495,105,55.546364
252.461513,119,55.648386
215.555297,97,55.737665
233.909936,106,55.833639
237.924834,105,55.930629
212.951325,103,56.024594
232.152333,104,56.110113
234.496695,105,56.207923
230.133033,103,56.302317
237.846183,113,56.416026
298.506437,116,56.530897
216.438458,100,56.728572
241.830479,107,56.823157
213.560336,99,56.924503
92.561546,53,56.974475
215.427014,98,57.078121
65.708202,39,57.108557
228.177233,103,57.198207
219.046211,105,57.276974
55.412429,36,57.314905
216.119371,97,57.403514
227.625063,101,57.494216
239.018913,106,57.592581
226.011817,99,57.67208
252.344855,104,57.769289
263.83513,112,57.869283
181.431663,85,57.950504
119.975702,62,58.001667
220.776479,98,58.092837
213.641243,95,60.208721
256.964275,116,60.328872
94.510184,52,60.38134
330.204182,128,60.495275
224.128336,96,60.57794
87.318726,48,60.627858
226.326807,104,60.714303
214.904113,96,60.789498
250.505086,110,60.900642
234.756816,101,60.994489
248.789171,105,61.092895
274.300783,114,61.199056
251.077234,119,61.327621
183.948978,85,61.41563
243.651507,104,61.512047
162.473377,81,61.577753
251.107747,111,61.763644
257.045041,116,61.854375
248.315768,111,61.969846
239.371455,110,62.078412
252.635889,110,62.193712
236.795865,98,62.286999
206.126363,94,62.371118
263.55464,109,62.470624
229.061598,99,62.559956
253.368182,117,62.665478
232.831893,106,62.755032
265.182106,111,62.859248
234.141343,99,62.949114
214.409728,98,63.045565
219.269107,99,63.135593
231.341687,103,63.220886
278.483825,126,63.334768
252.505646,109,63.438128
74.939309,42,63.486559
216.416717,101,63.581177
224.090794,100,63.666462
257.446543,120,63.80574
213.367766,93,63.887766
250.45877,106,63.990342
253.572028,107,66.095465
230.401662,105,66.190703
276.78491,112,66.279193
291.671519,135,66.449554
247.561819,122,66.731503
263.199117,114,66.835876
257.055084,112,66.958324
261.327859,109,67.062888
181.292284,87,67.145352
172.751178,82,67.21658
235.291118,111,67.320716
222.595849,96,67.40967
249.088713,114,67.504384
258.236291,110,67.602204
139.336812,74,67.678464
216.43927,102,67.76491
231.263499,99,67.858366
269.099014,107,67.960012
319.354455,122,68.064718
276.809833,115,68.167525
229.734578,123,68.27999
186.191035,94,68.365561
232.651107,113,68.466701
223.149465,116,68.570168
290.686577,115,68.675558
227.498506,104,68.774846
245.455582,111,68.868396
304.687924,121,68.989725
237.331443,107,69.195287
238.278299,103,69.293558
276.208716,117,69.400484
149.025814,75,69.467182
249.504583,107,69.570379
287.414761,127,69.667941
263.252773,112,69.782202
197.398826,93,69.870488
270.639815,116,69.97474
244.739437,107,70.064869
280.163245,116,72.203547
227.892446,103,72.30031
230.401059,102,72.390601
288.241422,119,72.507956
249.330607,109,72.613087
240.555646,115,72.736806
298.883319,124,72.853956
330.13731,133,72.966475
313.086942,126,73.066509
298.377242,122,73.184689
246.798625,108,73.272256
288.128339,127,73.391378
270.147249,132,73.516333
276.248549,117,73.640162
249.596453,108,73.733288
342.321299,153,73.862613
260.444129,115,74.070441
290.057717,125,74.192447
299.684498,124,74.303667
306.701877,128,74.419677
366.876572,155,74.557501
203.47077,95,74.645396
261.372173,121,74.750484
330.969322,138,74.877153
218.750899,99,74.970305
300.893878,124,75.088548
240.548683,104,75.188433
266.103772,111,75.285189
225.54348,106,75.383924
230.812708,113,75.490762
239.822617,111,75.599355
282.455781,121,75.713256
234.435531,112,75.816019
279.119239,118,75.919078
249.108596,108,76.017163
289.80392,129,78.141124
268.885391,112,78.236003
315.912149,129,78.349658
265.332611,107,78.44889
240.533073,113,78.551189
255.25765,116,78.656827
294.723979,123,78.770524
312.052671,126,78.993513
301.965535,126,79.114487
316.035649,121,79.230917
323.286883,126,79.342973
346.603997,138,79.44877
316.809424,126,79.565641
298.858513,127,79.68482
322.603332,125,79.797387
306.071462,120,79.901395
279.163694,117,80.000681
323.999813,133,80.126535
330.648317,135,80.263927
281.047858,126,80.384188
290.186192,128,80.498449
282.330271,119,80.596963
311.491667,125,80.70809
303.531551,122,80.822758
277.216654,122,80.929532
318.675903,132,81.066811
242.512556,101,81.155303
282.429968,116,81.257675
334.916249,140,81.503602
335.313977,150,81.655691
292.795048,118,81.761073
324.430024,126,81.886479
293.064081,121,81.992591
197.946462,92,84.016865
335.827939,134,84.142263
305.409245,127,84.24478
306.347844,133,84.378131
320.888994,127,84.478693
323.448348,130,84.595265
322.877068,130,84.75403
328.09922,124,84.867646
283.904718,116,84.970722
313.10855,140,85.091247
304.504424,132,85.211103
314.239214,126,85.338334
239.014757,108,85.428369
303.856804,129,85.553786
294.943176,121,85.664213
293.884831,125,85.788212
338.89491,135,85.941023
338.71647,137,86.072793
256.579116,112,86.227126
224.20716,96,86.32269
330.33343,126,86.431915
332.406839,134,86.54743
311.428784,134,86.664042
321.295333,129,86.783529
342.04633,131,86.900164
297.582004,120,87.01022
302.843709,125,87.11041
328.241692,129,87.227547
314.193752,131,87.344196
345.276645,152,87.487346
300.510731,132,87.610323
315.60053,133,87.728306
364.704851,142,89.836055
307.476943,127,89.955166
314.1646,133,90.058952
310.88254,126,90.175423
331.304772,134,90.304456
298.15116,118,90.405867
304.265414,122,90.508719
342.541431,136,90.640669
316.129456,131,90.761196
299.127257,128,90.872079
333.350717,120,90.981234
318.777452,133,91.112477
318.791937,137,91.298315
314.102995,132,91.426786
303.02702,126,91.541551
330.70135,144,91.693506
227.827895,97,91.783059
334.598455,135,91.894743
320.749514,130,92.005517
310.967315,124,92.113534
310.508508,128,92.230941
308.776812,119,92.343143
328.610376,131,92.460306
337.697708,141,92.584479
313.271553,131,92.702585
326.165419,135,92.828315
355.063139,139,92.957941
315.404678,124,93.094307
340.221839,138,93.217031
360.625046,139,93.341305
302.68369,132,93.45743
314.876787,129,93.671914
324.935488,134,95.680497
336.393472,134,95.801718
313.563171,130,95.92437
325.667109,137,96.14666
301.547796,122,96.266131
315.80817,123,96.380345
318.926682,123,96.491377
311.070014,128,96.605372
303.211268,125,96.731919
345.333735,133,96.859292
263.721511,106,96.950067
325.357118,129,97.072354
338.360808,139,97.215976
332.92089,130,97.317479
327.319968,135,97.43539
324.334518,133,97.539609
324.905067,132,97.665556
300.705303,126,97.771998
321.32945,132,97.9081
305.65547,128,98.026605
323.830191,124,98.139187
336.530227,132,98.27635
340.149169,135,98.413663
204.270598,96,98.524609
329.681783,141,98.757085
328.527982,132,98.871669
300.684692,123,98.986986
338.680158,136,99.105467
364.872912,141,99.233307
325.931048,140,99.358776
318.887322,130,99.475228
335.903441,134,101.558209
322.355128,121,101.668073
319.195139,131,101.786938
381.109846,153,101.940561
316.088846,125,102.061881
340.909091,133,102.173799
314.193284,133,102.291774
285.123253,113,102.389126
324.950378,137,102.509195
285.404988,115,102.613668
387.130073,139,102.743446
367.208262,139,102.870459
343.337579,133,102.995534
384.577185,139,103.113521
251.925666,106,103.203077
328.962696,136,103.335396
356.410149,133,103.56556
345.728088,132,103.6867
327.424388,130,103.815235
339.374789,135,103.947482
335.703732,143,104.099879
324.112952,140,104.22406
352.357631,137,104.341371
347.202025,130,104.452898
225.597287,106,104.535788
310.694267,135,104.658039
362.035998,137,104.812629
341.964309,127,104.950282
313.922763,126,105.0884
343.703669,139,105.259442
334.555163,133,105.388884
348.664823,137,107.508935
372.740808,135,107.63905
391.724264,141,107.76249
348.201049,142,107.889962
360.973879,136,108.010767
364.22861,135,108.124655
344.442416,133,108.245866
307.060779,127,108.472765
350.309407,143,108.600543
340.023457,131,108.717169
334.308679,137,108.844161
353.349328,129,108.951154
341.841198,133,109.077238
243.830001,99,109.17275
327.789881,136,109.324497
352.812912,130,109.442069
