#{"t_start": 1766967767.6908412, "env_id": "CustomHopper-source-v0"}
r,l,t
20.906903,22,7.090858
78.805339,68,7.1609
12.984796,17,7.177673
4.72403,9,7.193782
29.01726,29,7.219988
40.032929,32,7.240191
19.648778,22,7.266757
21.446975,19,7.284096
19.81616,20,7.310469
15.955213,16,7.32414
19.765409,27,7.340087
28.270859,38,7.376988
14.270597,16,7.387988
159.359071,89,7.468747
8.932303,22,7.486097
22.606124,20,7.503097
19.881861,20,7.529942
10.981497,15,7.542438
83.947011,48,7.576726
18.26518,23,7.59372
8.876783,15,7.604722
23.618497,25,7.743568
7.186697,12,7.757529
16.492737,17,7.773663
10.227412,25,7.794875
26.257593,23,7.818084
188.112466,118,7.975211
72.73718,61,8.040403
60.356181,59,8.102623
12.769243,17,8.117979
9.8492,26,8.141395
6.369316,11,8.151205
23.537959,20,8.168565
21.668639,35,8.218121
66.72372,47,8.281986
77.686297,46,8.361809
17.460328,17,8.374217
26.824553,26,8.414795
10.056969,16,8.444125
14.937001,19,8.457914
59.587128,44,8.518267
11.700841,28,8.560814
4.266212,10,8.570812
16.159045,22,8.594357
8.264043,14,8.61398
174.633896,106,8.729027
93.498027,54,8.801831
29.323045,25,8.826392
10.916091,14,8.839288
75.496113,69,8.918515
14.266882,20,8.927818
32.583978,26,8.96167
13.995929,19,8.979453
10.246468,14,8.99991
12.841557,13,9.01214
49.576114,49,9.060778
26.931923,26,9.08506
14.401871,16,9.107584
13.167088,18,9.125089
93.574435,53,9.177273
28.290568,31,9.217834
8.645217,18,9.238843
12.380321,21,9.256171
7.481391,29,9.288512
9.659048,14,9.301528
8.522727,18,9.327197
112.672382,77,9.401112
4.462507,20,9.41256
3.686182,11,9.436346
12.286486,17,9.444505
6.846045,11,9.461385
43.641296,38,9.492559
35.296798,49,9.539059
33.345659,29,9.562116
18.078833,20,9.58499
34.075213,37,9.611415
27.991328,25,9.635064
39.369593,35,9.671051
13.397349,15,9.683006
41.209244,30,9.707411
8.738583,20,9.721821
10.702323,13,9.732843
19.319607,23,9.750832
182.667913,98,9.84123
125.72722,65,9.899209
15.430232,17,9.912241
73.262367,41,9.957534
9.868487,15,9.980386
13.942449,18,10.014374
3.947344,11,10.031811
66.407565,70,10.217325
40.517532,31,10.260759
13.790339,31,10.296477
76.456785,43,10.343989
14.312617,31,10.382454
25.185855,20,10.403554
31.657687,39,10.442842
12.619731,34,12.013206
132.866852,70,12.077463
14.394872,18,12.095989
4.08116,9,12.103003
18.075386,16,12.116974
68.834737,41,12.148709
91.242277,49,12.194431
58.510997,53,12.238087
7.677511,19,12.257111
23.4689,23,12.275429
43.802793,26,12.302683
7.912825,11,12.314344
5.714551,28,12.337699
31.881647,27,12.366994
96.822454,52,12.418111
82.698424,48,12.455114
95.145781,55,12.511694
10.557081,16,12.525698
27.187387,25,12.638962
13.46144,16,12.673843
39.049407,34,12.711819
6.51598,9,12.719804
13.851138,22,12.748232
12.91504,17,12.763965
90.864982,50,12.809776
72.129076,41,12.864202
210.846966,143,13.004039
7.246942,12,13.019727
77.977795,45,13.05393
122.813183,77,13.120446
124.119487,90,13.210503
12.446111,16,13.226357
147.639193,71,13.284329
128.792755,66,13.346034
15.641708,40,13.37864
63.83629,37,13.403791
65.224549,38,13.44248
89.727502,49,13.4919
65.047896,49,13.520398
13.14003,26,13.56322
53.632915,43,13.587087
130.496908,81,13.67835
14.968858,36,13.703846
22.16253,27,13.74203
29.079314,36,13.783768
10.984839,29,13.810382
23.213603,25,13.821081
10.719395,18,13.848961
188.112925,105,13.944188
16.289705,18,13.959189
88.517748,58,14.011517
121.933152,84,14.077514
9.296993,19,14.092911
6.22153,9,14.102149
20.002088,28,14.124189
76.447142,59,14.178299
9.312641,16,14.191293
107.507632,62,14.246552
61.584796,48,14.284832
92.454829,50,14.34322
150.472533,84,14.420935
16.564301,20,14.449065
200.282659,114,14.569819
10.482794,25,14.597644
141.0675,80,14.70295
9.178065,15,14.722524
12.393086,21,14.748579
82.675982,45,14.809006
206.574172,102,14.919505
60.92244,37,14.956478
28.046731,25,14.979477
59.333194,60,15.043144
27.034073,31,15.068221
20.473381,21,15.087405
119.190799,72,15.266281
58.400095,36,15.308762
97.412008,58,15.365988
22.481958,23,15.406634
107.045427,59,15.467916
87.710256,58,15.529337
23.189498,23,15.550014
143.975359,71,15.615582
37.606178,36,15.650369
70.832865,46,15.691448
136.207356,72,15.760882
80.213203,53,15.807857
144.89795,106,15.905368
90.544114,50,15.935856
91.654621,49,15.995805
27.459815,27,16.019052
9.495049,35,16.049511
3.073571,9,16.05794
8.454812,13,16.076137
57.76664,34,16.108328
8.711198,15,16.123003
12.310586,19,16.140057
100.739197,53,16.192934
111.765936,58,17.802493
16.20156,25,17.834167
29.699476,25,17.852251
92.412627,52,17.913543
8.455188,13,17.92505
62.468218,35,17.957009
56.910637,34,17.96945
6.821802,11,18.001706
27.806463,25,18.02616
163.120571,89,18.10983
110.894472,63,18.16552
103.697252,55,18.224323
108.232112,68,18.296845
12.534374,18,18.312857
94.108458,51,18.367962
87.257326,49,18.414688
22.461614,20,18.432593
116.037728,62,18.500647
78.583282,44,18.541599
39.609741,30,18.574017
110.086843,61,18.616777
96.213224,51,18.670118
95.883816,55,18.716283
147.7554,79,18.76794
88.552259,50,18.826138
88.720853,56,18.870531
9.069137,14,18.881529
37.859807,28,18.885679
20.288361,19,18.921223
115.036555,60,19.001374
