#{"t_start": 1766976205.7490396, "env_id": "CustomHopper-source-v0"}
r,l,t
32.173056,31,6.186923
10.623325,20,6.19901
3.227976,18,6.223724
39.161245,35,6.251762
6.823221,10,6.259512
52.506658,49,6.299107
3.861812,10,6.307672
6.883938,11,6.319823
7.033967,12,6.321946
18.357053,20,6.354867
76.190044,43,6.389124
14.984087,16,6.403037
9.74982,22,6.420341
8.724343,13,6.430882
36.138877,44,6.474209
42.750813,47,6.505068
13.078475,19,6.530362
11.594229,20,6.547612
6.507229,12,6.547612
25.062311,23,6.620051
13.6855,14,6.632915
20.906903,22,6.657541
78.805339,68,6.726389
12.984796,17,6.74109
4.72403,9,6.749736
29.01726,29,6.770447
40.032929,32,6.803367
19.648778,22,6.825269
21.446975,19,6.842268
19.81616,20,6.859465
15.955213,16,6.872083
19.765409,27,6.892841
28.270859,38,6.933901
14.270597,16,6.947901
159.359071,89,7.017779
8.932303,22,7.122224
22.606124,20,7.147315
19.881861,20,7.164062
10.981497,15,7.164062
83.947011,48,7.230603
18.26518,23,7.251642
8.876783,15,7.266043
23.618497,25,7.288666
7.186697,12,7.299364
16.492737,17,7.325273
10.227412,25,7.347873
26.257593,23,7.367881
188.112466,118,7.486562
72.73718,61,7.530706
60.356181,59,7.603328
12.769243,17,7.619872
9.8492,26,7.642455
6.369316,11,7.653263
23.537959,20,7.68133
21.668639,35,7.711274
66.72372,47,7.75513
77.686297,46,7.804536
17.460328,17,7.819726
26.824553,26,7.842099
10.056969,16,7.856786
14.937001,19,7.872094
59.587128,44,7.923741
11.700841,28,7.952968
4.266212,10,7.961984
16.159045,22,7.983732
8.264043,14,8.004783
174.633896,106,8.08654
93.498027,54,8.145423
29.323045,25,8.16752
10.916091,14,8.179062
75.496113,69,8.242192
14.266882,20,8.258953
32.583978,26,8.263663
13.995929,19,8.292194
10.246468,14,8.303093
12.841557,13,8.312971
49.576114,49,8.358357
26.931923,26,8.378357
14.401871,16,8.390417
13.167088,18,8.405633
93.574435,53,8.45447
28.290568,31,8.478724
8.645217,18,8.494114
12.380321,21,8.512809
7.481391,29,8.53404
9.659048,14,8.546089
8.522727,18,8.546618
112.672382,77,8.619668
4.462507,20,8.630136
3.686182,11,8.64666
12.286486,17,8.665347
6.846045,11,8.671371
43.641296,38,8.710261
35.296798,49,8.746579
33.345659,29,8.777292
18.078833,20,8.793855
34.075213,37,8.830356
27.991328,25,8.846539
39.369593,35,8.879279
13.397349,15,8.891905
41.209244,30,8.92203
8.738583,20,8.938159
10.702323,13,8.949941
19.319607,23,8.96934
182.667913,98,9.057125
125.72722,65,9.110831
15.430232,17,9.113596
73.262367,41,9.169581
9.868487,15,9.183919
13.942449,18,9.196408
3.947344,11,9.206447
66.407565,70,9.272313
40.517532,31,9.300336
13.790339,31,9.325437
76.456785,43,9.374569
14.312617,31,9.402931
25.185855,20,9.425167
31.657687,39,9.471365
12.619731,34,10.99504
132.866852,70,11.059001
14.394872,18,11.07399
4.08116,9,11.080988
18.075386,16,11.091993
68.834737,41,11.124266
91.242277,49,11.17246
58.510997,53,11.212942
7.677511,19,11.212942
23.4689,23,11.229936
43.802793,26,11.270565
7.912825,11,11.282072
5.714551,28,11.305523
31.881647,27,11.325353
96.822454,52,11.370121
82.698424,48,11.418612
95.145781,55,11.463471
10.557081,16,11.469471
27.187387,25,11.506066
13.46144,16,11.520066
39.049407,34,11.545352
6.51598,9,11.545352
13.851138,22,11.57166
12.91504,17,11.578649
90.864982,50,11.637998
72.129076,41,11.682091
210.846966,143,11.812042
7.246942,12,11.812042
77.977795,45,11.867648
122.813183,77,11.928921
124.119487,90,12.028426
12.446111,16,12.051162
147.639193,71,12.136548
128.792755,66,12.190458
15.641708,40,12.23266
63.83629,37,12.26393
65.224549,38,12.295131
89.727502,49,12.345411
65.047896,49,12.397144
13.14003,26,12.428744
53.632915,43,12.461597
130.496908,81,12.543504
14.968858,36,12.571588
22.16253,27,12.578199
29.079314,36,12.619816
10.984839,29,12.652901
23.213603,25,12.674983
10.719395,18,12.690267
188.112925,105,12.778866
16.289705,18,12.7989
88.517748,58,12.856565
121.933152,84,12.921746
9.296993,19,12.938051
6.22153,9,12.946743
20.002088,28,12.978695
76.447142,59,13.023341
9.312641,16,13.035985
107.507632,62,13.094608
61.584796,48,13.131944
92.454829,50,13.17077
150.472533,84,13.244632
16.564301,20,13.26328
200.282659,114,13.344867
10.482794,25,13.380281
141.0675,80,13.450572
9.178065,15,13.463362
12.393086,21,13.481824
82.675982,45,13.526045
206.574172,102,13.601862
60.92244,37,13.645127
28.046731,25,13.667217
59.333194,60,13.716493
27.034073,31,13.74926
20.473381,21,13.766949
119.190799,72,13.816816
58.400095,36,13.856861
97.412008,58,13.90225
22.481958,23,13.92297
107.045427,59,13.975674
87.710256,58,14.010834
23.189498,23,14.037558
143.975359,71,14.094127
37.606178,36,14.127487
70.832865,46,14.174341
136.207356,72,14.233525
80.213203,53,14.284228
144.89795,106,14.446627
90.544114,50,14.52009
91.654621,49,14.561446
27.459815,27,14.584599
9.495049,35,14.621703
3.073571,9,14.632226
8.454812,13,14.642226
57.76664,34,14.670954
8.711198,15,14.683038
12.310586,19,14.700579
100.739197,53,14.750399
111.765936,58,16.195545
16.20156,25,16.215363
29.699476,25,16.237457
92.412627,52,16.288078
8.455188,13,16.299228
62.468218,35,16.328813
56.910637,34,16.356414
6.821802,11,16.373787
27.806463,25,16.392786
163.120571,89,16.4644
110.894472,63,16.511817
103.697252,55,16.5666
108.232112,68,16.626007
12.534374,18,16.641856
94.108458,51,16.683008
87.257326,49,16.731765
22.461614,20,16.746765
116.037728,62,16.892576
78.583282,44,16.937379
39.609741,30,16.970454
110.086843,61,17.021525
96.213224,51,17.066177
95.883816,55,17.125278
147.7554,79,17.211298
88.552259,50,17.256455
88.720853,56,17.310977
9.069137,14,17.322974
37.859807,28,17.344572
20.288361,19,17.359135
115.036555,60,17.414828
175.810006,83,17.475429
61.222633,36,17.510958
135.806141,93,17.581684
78.487911,45,17.624244
34.978471,27,17.644591
70.910986,42,17.675632
110.652654,58,17.731674
96.91589,61,17.780277
170.166921,88,17.85885
39.67468,23,17.879757
83.046214,53,17.908958
81.004921,45,17.967033
20.684268,21,17.984827
125.813143,65,18.047989
130.275494,73,18.105505
9.315358,14,18.114524
74.994039,62,18.172472
112.841153,61,18.22297
187.177314,94,18.311134
102.941477,55,18.352762
142.360224,84,18.426546
146.708603,84,18.506125
131.268409,75,18.561361
120.38092,64,18.608528
18.682435,22,18.638681
87.906231,49,18.677148
108.685371,59,18.725052
62.261061,35,18.762565
136.225107,66,18.82496
57.198212,34,18.850772
92.59195,53,18.899425
81.680545,46,18.925013
91.434119,49,18.980244
117.304018,64,19.035124
27.008911,23,19.05294
129.812361,66,19.097832
112.913168,70,19.176294
83.787063,52,19.236063
60.794721,35,19.26689
187.703106,89,19.380175
94.387022,56,19.447802
132.277496,79,19.51602
68.679151,40,19.553362
132.30577,66,19.616267
73.253779,41,19.652723
103.994253,56,19.704087
84.971675,48,19.731891
103.554748,54,19.78345
12.496785,20,19.801254
29.593102,38,19.837727
76.670876,61,19.879986
66.32054,38,21.33413
187.335869,101,21.43164
132.823481,67,21.496231
152.811488,84,21.579622
80.683761,47,21.626698
234.926371,127,21.727702
80.195924,48,21.765357
99.440943,53,21.802389
62.110247,37,21.842487
98.046785,52,21.917248
79.74303,46,21.987902
75.048035,43,22.026545
66.39933,40,22.065875
145.123132,71,22.122965
62.780182,38,22.154869
99.098237,55,22.204391
90.605339,58,22.250885
191.491201,99,22.339302
99.245634,55,22.402072
62.249045,44,22.441243
17.510141,20,22.455008
202.401062,100,22.546417
60.727401,42,22.578636
42.135213,30,22.602628
40.265897,35,22.636729
113.492722,66,22.693453
142.595759,74,22.761012
148.924096,75,22.822294
46.974194,33,22.841319
52.542142,31,22.881469
84.138747,54,22.921394
210.30537,100,23.011945
160.028412,82,23.08577
171.404666,88,23.157291
78.637022,46,23.204883
19.266349,21,23.222998
245.043133,137,23.34079
114.638299,63,23.393054
86.837028,57,23.44584
21.171743,20,23.463359
44.983336,41,23.497073
201.522376,102,23.595979
105.769804,56,23.657926
85.126392,47,23.698974
190.013487,101,23.786567
217.23021,99,23.873307
105.774413,58,23.913749
195.401773,103,23.999609
112.867468,58,24.042901
82.9529,47,24.084624
101.282259,55,24.126531
123.808284,63,24.175213
47.885848,40,24.211262
31.760919,36,24.238265
146.192554,83,24.316712
31.811319,39,24.49878
133.225199,72,24.567537
216.065628,114,24.674785
125.477712,64,24.727805
116.714847,60,24.787195
215.926094,96,24.863766
226.306757,114,24.962909
162.938257,88,25.040054
142.254065,78,25.113515
205.439946,106,26.578489
148.324639,78,26.641934
240.585943,151,26.84239
147.748107,74,26.938029
37.081359,30,26.962953
90.344663,51,27.009096
108.45838,59,27.065764
173.335784,88,27.151003
132.978524,78,27.205078
167.80712,93,27.294182
237.037635,111,27.396815
86.689598,50,27.435377
154.413403,75,27.506322
123.530289,65,27.553161
93.736949,69,27.612239
169.002094,90,27.690097
82.633294,47,27.736017
209.541736,105,27.833543
103.448043,58,27.881436
104.956789,57,27.927839
267.32692,114,28.024153
205.201515,97,28.108902
204.68532,101,28.195943
157.288427,87,28.291995
77.824412,44,28.33086
172.980003,84,28.408484
172.812783,104,28.498315
88.545634,50,28.541878
153.868796,75,28.616002
60.347035,36,28.649876
215.846174,100,28.738494
185.509245,94,28.817526
204.532206,94,28.870895
184.634936,92,28.958252
56.672363,34,28.982622
130.560708,72,29.044492
122.598144,63,29.09157
181.677273,90,29.167601
199.838496,103,29.343593
86.885353,49,29.415985
124.460882,64,29.473133
202.591136,99,29.563989
177.654939,89,29.651467
27.039965,21,29.667505
129.019439,67,29.728888
219.071553,103,29.812069
77.83236,44,29.858267
71.913396,45,29.897504
203.739004,106,29.993215
207.098598,115,30.101246
200.703082,93,30.198815
198.37285,98,30.294611
46.500542,27,30.315825
202.476597,99,31.848425
202.869826,88,31.936511
154.003809,77,32.014987
166.127587,79,32.090757
216.498899,98,32.164587
203.599024,112,32.252976
122.5223,65,32.325171
69.299783,40,32.352753
68.110549,40,32.384806
131.996487,73,32.452781
111.834375,63,32.506151
81.531609,54,32.555942
128.827366,67,32.602571
97.898401,70,32.669316
78.053153,44,32.718668
219.907402,111,32.843339
218.23955,106,32.936245
140.423592,83,33.002597
210.073963,111,33.10249
184.471896,88,33.187639
261.959658,133,33.291698
144.798186,73,33.335719
131.68524,69,33.407567
233.294895,127,33.526517
130.340851,68,33.586901
161.726101,81,33.662283
67.4127,39,33.692878
36.211431,35,33.732743
82.738326,49,33.776952
88.131119,50,33.819466
78.715915,45,33.866971
49.01549,28,33.892816
200.476122,104,33.987551
229.262722,114,34.087867
218.598256,100,34.170721
135.024972,69,34.341841
137.123541,70,34.402516
102.013706,57,34.46067
218.399689,109,34.568339
224.157793,106,34.666694
174.65803,88,34.743087
129.750907,68,34.809939
75.579343,46,34.849046
261.417502,135,34.968646
199.624491,98,35.068603
180.375697,94,35.159491
232.34464,120,35.272152
109.475157,65,35.319061
236.236147,112,35.409361
239.793923,125,35.513312
88.208308,49,35.548894
227.980569,112,37.299964
216.075475,105,37.384312
54.824604,32,37.417904
221.671678,99,37.50863
66.015361,39,37.539804
170.254508,81,37.615979
179.042661,98,37.710422
135.135407,74,37.836338
205.472826,103,37.946541
95.214254,54,37.989827
220.511187,99,38.077366
203.873617,102,38.166656
125.054378,73,38.22395
222.838563,106,38.300057
171.531864,85,38.383371
199.730241,102,38.477574
228.308484,122,38.58965
56.954387,33,38.618664
117.160373,62,38.684874
227.3439,113,38.793458
214.09557,103,38.872848
256.330359,118,38.978483
204.953233,105,39.07234
222.960972,100,39.272877
220.09734,112,39.390789
52.249718,30,39.42262
93.696724,56,39.466215
139.388455,75,39.543548
220.852462,97,39.628824
331.965578,145,39.749509
234.628773,114,39.84217
199.826202,97,39.919932
214.402995,105,40.015911
210.497705,106,40.099635
86.610031,48,40.148625
187.814906,86,40.222055
179.57322,89,40.305532
205.403785,102,40.39303
127.587484,68,40.442581
136.678617,72,40.510635
248.177656,115,40.612422
194.958324,100,40.705511
97.772909,56,40.74892
208.10862,106,40.844265
130.000422,69,40.898316
203.527867,91,40.982273
101.328415,59,41.059358
192.167807,97,42.674305
211.359277,110,42.77188
81.660346,47,42.803221
167.320115,95,42.89751
257.982482,129,43.014086
96.852273,55,43.056167
246.215446,137,43.1708
193.104668,97,43.259933
201.103378,100,43.346908
170.858155,83,43.414326
276.971607,122,43.51634
219.116545,106,43.612018
175.869951,87,43.691851
251.134229,131,43.803809
227.385167,111,43.88166
243.287736,120,44.007622
174.106939,98,44.196337
302.346055,146,44.334389
214.574419,97,44.411861
205.038829,97,44.503071
120.598272,62,44.552795
105.971197,61,44.607023
148.205671,82,44.67823
208.603181,105,44.770475
157.949142,80,44.844281
220.824482,112,44.944222
265.033213,123,45.048431
221.125871,109,45.136917
269.203456,143,45.2572
103.491133,58,45.312584
215.528212,115,45.422628
241.783912,111,45.529819
217.835753,114,45.637999
223.039191,124,45.729698
229.267856,109,45.831882
238.295527,114,45.92382
176.189147,89,45.996289
165.967726,79,46.069484
242.880805,110,46.167631
112.833618,64,46.219835
115.774392,62,46.26381
291.261114,136,47.933021
254.951693,114,48.040632
228.73467,120,48.145195
265.556367,127,48.25296
135.530276,71,48.313902
195.346318,101,48.415229
266.695637,122,48.520399
159.848184,94,48.602937
257.50612,110,48.690615
235.153116,108,48.780574
234.197504,114,48.972604
152.929732,84,49.048328
240.604809,115,49.144974
232.180299,111,49.243744
232.886436,128,49.354507
221.428597,105,49.450521
282.006633,137,49.570694
280.595443,134,49.687276
127.180694,70,49.754224
276.513811,124,49.860519
42.863487,30,49.885266
237.040351,113,49.999978
223.876104,109,50.106399
248.024105,116,50.212791
256.580976,128,50.321419
267.837693,132,50.426904
220.770121,105,50.512216
260.105764,109,50.60352
113.246112,63,50.654413
244.562825,125,51.703323
279.256028,143,51.829282
214.695286,100,51.918265
238.779952,107,52.004051
236.473496,121,52.107628
271.42597,134,52.223771
221.784005,111,52.339056
249.336765,121,52.450957
252.14363,120,54.107692
226.685797,107,54.214964
244.110358,121,54.321994
181.186601,87,54.394783
234.602368,121,54.494643
237.928508,107,54.580292
286.902607,143,54.691206
229.646374,107,54.780603
293.738364,126,54.887569
133.454497,79,54.95797
280.281519,128,55.063095
270.293446,133,55.314869
234.082681,102,55.407219
254.936322,120,55.4978
285.214119,127,55.6037
215.493044,100,55.691234
271.038942,132,55.80126
243.243557,117,55.902582
40.922761,32,55.927283
237.270841,117,56.028153
105.819049,59,56.080722
288.500022,121,56.185814
262.067823,118,56.276425
213.875457,106,56.364392
261.51035,135,56.478529
140.497865,78,56.552934
212.257805,101,56.646091
276.561922,142,56.772417
144.908156,75,56.844813
270.934304,121,56.960988
100.460635,56,57.015484
271.846482,158,57.148712
252.769752,123,57.251124
255.139681,122,57.341535
110.825447,64,57.413207
235.39742,102,57.597772
160.288619,82,57.662008
61.1063,36,57.698987
294.112395,143,59.243013
194.136869,107,59.323549
150.951881,86,59.414376
248.051215,109,59.495461
249.600632,107,59.584188
261.600636,123,59.683728
225.943087,108,59.773011
276.215396,129,59.883037
218.965193,97,60.068371
245.739892,108,60.21435
306.417891,134,60.346998
293.862776,120,60.471767
240.083626,110,60.571064
280.905649,125,60.672977
277.634962,133,60.789899
195.865608,101,60.889607
178.730708,91,60.959368
243.124326,106,61.047134
296.646148,158,61.180184
263.431713,124,61.278378
272.215962,121,61.380885
302.553297,156,61.50738
99.12249,57,61.559284
249.091497,113,61.661162
296.918731,137,61.779706
253.318013,123,61.890252
58.315132,34,61.920091
252.185631,112,62.022257
289.57086,140,62.13927
301.471044,125,62.273543
290.456603,127,62.496086
251.931453,117,62.592402
260.472805,123,62.688803
262.720855,120,62.787132
233.777022,110,62.879085
174.789418,88,62.959529
266.013171,129,64.437936
297.684125,131,64.565067
298.071969,126,64.65504
248.007777,113,64.755594
233.090648,111,64.959243
333.698326,134,65.103588
223.76215,97,65.18825
328.745562,132,65.30458
270.932036,123,65.404831
322.053642,136,65.531013
184.946153,97,65.614722
297.006601,127,65.725858
301.406848,143,65.837773
307.42912,129,65.982471
276.92865,125,66.138189
297.954672,133,66.283226
273.184748,128,66.405595
273.373838,125,66.529048
126.006929,68,66.593817
219.623346,100,66.684668
297.038988,138,66.806102
258.997863,110,66.899024
214.736109,100,66.972613
114.913885,66,67.038709
259.91439,120,67.143372
304.810758,131,67.270469
269.382225,115,67.482659
308.576294,135,67.605674
93.621761,54,67.659697
298.08148,124,67.768071
232.458045,108,67.836828
303.326456,132,67.963532
277.795592,126,68.053651
118.798021,65,68.129845
300.384541,121,68.231888
262.064234,117,69.813729
316.949399,124,69.929178
318.064911,137,70.051293
157.422135,74,70.124911
293.45317,125,70.234856
292.356676,121,70.34046
241.177767,112,70.435749
293.105225,124,70.542368
208.69927,101,70.625654
271.770643,127,70.736102
230.412089,113,70.832645
254.876222,125,70.938806
314.996059,133,71.058156
327.597948,142,71.185321
283.400808,123,71.285999
298.090312,129,71.402564
321.556086,144,71.519248
320.975284,145,71.63544
317.944268,130,71.753795
284.382992,120,71.859808
275.000281,114,71.951612
145.686089,73,72.03131
281.657531,127,72.237009
288.552108,120,72.353868
270.242412,116,72.476247
316.486695,136,72.607522
304.103607,127,72.723959
314.867141,128,72.83202
287.205427,135,72.946613
299.328921,131,73.076559
280.465676,123,73.184619
311.331118,138,73.30404
265.699719,112,73.410535
212.227211,103,73.503647
262.587568,120,75.18258
312.41255,130,75.292248
330.574059,142,75.407307
347.391978,147,75.53222
256.457382,108,75.616413
328.490148,136,75.742774
242.855481,108,75.836087
307.987727,126,75.945902
326.196656,128,76.054554
208.590967,92,76.14099
325.516087,134,76.268355
273.480343,122,76.385323
307.186733,123,76.494127
294.311952,123,76.597729
295.66682,126,76.702678
322.120109,139,76.800861
253.230132,117,76.911865
301.237838,138,77.037558
315.127083,129,77.235469
306.246127,131,77.362003
212.406912,106,77.433513
290.576765,129,77.570345
297.653272,128,77.690726
277.803653,117,77.816806
279.984913,118,77.946863
309.10552,127,78.068493
288.80003,118,78.171721
273.074934,113,78.298183
224.623474,109,78.387652
317.953264,132,78.482751
326.369401,146,78.617197
301.39195,128,78.721169
291.88868,123,78.82996
296.613909,126,80.445088
275.225617,121,80.549686
318.41011,130,80.661595
252.825095,118,80.767198
316.602955,139,80.892144
313.234766,123,81.013892
344.816204,139,81.140115
302.294485,122,81.23996
281.414084,121,81.336968
339.709138,147,81.447078
285.382514,125,81.571087
321.530273,137,81.686569
341.22866,141,81.809252
287.221399,118,81.915067
284.276651,116,82.016774
293.87594,125,82.125688
307.835645,129,82.267685
338.060895,138,82.429934
319.130574,132,82.555935
319.443833,124,82.660932
310.583857,131,82.776341
299.633711,126,82.882866
297.516393,126,82.990762
254.192532,118,83.09204
261.87397,119,83.192942
135.961915,70,83.244857
304.640799,113,83.349091
306.20151,128,83.457683
271.154966,115,83.546041
339.162523,130,83.68637
284.021283,120,83.800427
327.540331,136,83.916641
346.851492,131,84.0221
301.181334,128,85.670046
313.916589,130,85.781749
295.980754,123,85.887296
330.337449,142,86.024235
304.243642,124,86.141596
304.893418,133,86.252527
357.917581,137,86.366123
318.000171,122,86.466636
349.297224,153,86.604848
339.073638,135,86.719133
344.839478,145,86.842232
324.38945,136,86.954844
318.15964,122,87.056745
332.399757,146,87.293237
320.61714,140,87.419213
383.522992,156,87.552978
324.040475,141,87.672456
293.801042,115,87.770364
326.742614,134,87.886644
289.975294,127,87.998327
344.409513,134,88.113369
221.202516,102,88.217072
346.810287,151,88.354116
329.884991,131,88.463614
321.910738,138,88.580438
301.108172,133,88.686954
270.087027,115,88.782855
306.479441,126,88.882967
297.89057,120,88.980557
106.54961,59,89.024927
316.90553,134,89.139514
369.283651,135,90.750195
278.942832,118,90.849077
318.603038,130,90.950526
301.39113,128,91.066318
335.443669,139,91.186237
291.431928,122,91.287494
289.513388,113,91.3842
315.914751,127,91.490838
292.272201,123,91.592626
300.659389,127,91.711399
321.549966,129,91.823346
336.760475,131,91.939348
292.671938,122,92.058816
312.668417,117,92.262298
322.582331,124,92.370487
331.054415,141,92.482927
311.322532,132,92.589643
243.542391,118,92.693472
320.204213,124,92.798889
313.960075,136,92.917724
295.537471,123,93.018895
328.162174,133,93.136089
255.390281,104,93.224515
318.798075,127,93.347388
310.989658,132,93.479051
339.363649,135,93.613024
329.148021,132,93.72963
376.670778,137,93.842113
288.172413,119,93.924886
326.129241,139,94.059693
328.368092,131,94.169261
330.172703,128,94.269531
302.656583,121,95.944053
311.137572,123,96.064703
315.42271,123,96.17237
338.043658,134,96.294469
323.194414,130,96.42736
308.583065,127,96.561599
310.000822,131,96.702417
276.839561,115,96.826588
322.73039,126,96.941596
318.754137,129,97.065228
342.722389,124,97.176776
301.092066,124,97.406671
375.016423,148,97.544217
336.086879,127,97.663507
352.733941,125,97.772611
326.849656,132,97.893009
328.498844,126,98.001918
327.602088,134,98.106474
252.2181,109,98.203175
312.290556,127,98.321105
316.296437,118,98.436006
311.014375,127,98.547549
301.299015,120,98.649454
355.919519,139,98.760478
331.204317,135,98.874868
312.399322,122,98.980817
356.475874,148,99.103495
317.075384,134,99.231305
347.44554,131,99.359582
308.925012,127,99.47597
348.200134,135,99.67331
318.233466,134,99.796209
318.282473,129,101.426907
307.670327,123,101.520295
319.261007,127,101.625211
514.520528,187,101.79031
376.538955,136,101.909083
314.939316,130,102.024378
353.395715,142,102.253651
258.888015,108,102.338122
346.411894,137,102.454724
286.562784,123,102.566899
350.5061,129,102.679318
323.249138,130,102.787942
300.827614,128,102.906507
318.050888,131,103.020903
322.412874,132,103.127935
353.671941,139,103.256875
389.913381,140,104.357955
366.477032,135,104.631471
391.811463,146,104.785052
333.769975,128,104.908186
317.909517,133,105.024031
312.47741,130,105.122948
317.188509,129,105.229
337.903935,127,105.344971
