#{"t_start": 1766980395.0365174, "env_id": "CustomHopper-source-v0"}
r,l,t
95.37163,53,36.833556
66.021349,39,36.868153
191.055451,89,36.951736
195.418861,86,37.015163
195.140284,92,37.145961
100.770738,56,37.187414
166.143395,78,37.256994
176.360952,87,37.329347
215.31802,99,37.407568
209.05806,90,37.48914
87.226889,51,37.530945
217.390065,96,37.713959
263.171306,142,37.861644
101.717305,70,37.91998
209.245888,91,37.998236
215.019104,96,38.075296
123.558134,64,38.130093
123.980018,62,38.195765
20.990308,24,38.216664
165.819592,81,38.291548
242.643725,102,38.376249
230.063432,102,38.468817
90.907069,52,38.520575
73.867895,42,38.553743
213.622979,94,38.636878
219.635849,95,38.728597
187.712156,95,38.808146
217.711393,95,38.901575
149.094564,76,38.97202
230.13218,103,40.998564
205.509441,101,41.086625
130.699482,67,41.149004
231.982462,105,41.232704
215.867598,95,41.321185
205.41291,90,41.404971
262.198252,123,41.518094
233.309988,110,41.617339
192.447218,90,41.701592
245.467787,109,41.791971
209.696593,100,41.898776
222.148493,98,41.995347
183.410507,86,42.070648
175.133671,80,42.136522
224.710224,104,42.225701
219.705934,99,42.302172
49.172147,34,42.329765
229.983871,111,42.42194
225.254515,105,42.517165
137.168514,73,42.574654
237.947474,103,42.663625
125.113782,65,42.801772
45.61983,43,42.846672
74.294048,43,42.889393
195.454657,87,42.985278
240.064264,114,43.079672
177.466177,80,43.152844
221.545158,113,43.252752
183.509382,86,43.32788
224.504183,100,43.41864
227.825194,102,43.505144
114.945066,58,43.582078
229.511713,109,43.686319
209.752359,92,43.760264
226.601353,103,43.849532
67.138676,40,43.891458
254.110115,105,43.971365
205.861934,94,44.053225
115.425207,62,44.109467
182.816125,82,44.177549
235.92993,105,44.264718
116.05801,66,44.318313
175.613191,82,44.394676
218.779306,96,44.472212
235.445396,102,44.576078
159.697415,76,44.63803
209.140572,92,46.67678
269.050759,132,46.80288
153.221755,73,46.858076
258.015333,114,46.950064
174.771771,79,47.035014
218.120712,100,47.15235
100.753732,56,47.202697
235.588037,103,47.32063
240.835787,113,47.43117
228.740203,116,47.542608
82.335733,50,47.595328
140.21781,73,47.658769
182.384152,87,47.837518
133.649319,68,47.924352
214.231314,112,48.031912
99.332508,61,48.070975
230.533891,104,48.180844
231.232228,105,48.28075
218.800521,101,48.366076
80.831448,47,48.416054
225.134673,101,48.505129
169.408067,88,48.578623
218.604178,101,48.67132
241.304936,104,48.769178
145.452029,76,48.827985
226.981251,97,48.903864
266.711217,112,49.003805
216.212348,93,49.092996
239.784778,115,49.193254
139.477453,75,49.256086
225.696431,98,49.3398
174.149308,91,49.418753
224.841183,104,49.512537
213.627867,94,49.593076
219.001105,103,49.676601
104.459317,60,49.742615
224.762238,100,49.843493
250.785756,120,49.946468
228.925605,101,50.03739
233.004153,97,50.235133
225.180429,102,50.328003
228.931579,97,50.412105
259.069004,118,50.503088
224.30939,105,50.586321
221.597069,102,52.489595
251.033289,107,52.589733
203.734116,88,52.768945
225.951761,98,52.860078
240.704379,104,52.951475
242.590178,108,53.038014
244.870344,111,53.118631
236.707041,105,53.218556
251.846444,112,53.320788
226.198603,99,53.411331
244.678704,112,53.509018
225.275104,100,53.575781
109.601263,58,53.662895
250.893495,105,53.768354
252.461513,119,53.878363
215.555297,97,53.974154
233.909936,106,54.080674
237.924834,105,54.170089
212.951325,103,54.251427
232.152333,104,54.345491
234.496695,105,54.437627
230.133033,103,54.518204
237.846183,113,54.62183
298.506437,116,54.723812
216.438458,100,54.817982
241.830479,107,54.909132
213.560336,99,54.996424
92.561546,53,55.034738
215.427014,98,55.233028
65.708202,39,55.27383
228.177233,103,55.372296
219.046211,105,55.463261
55.412429,36,55.501067
216.119371,97,55.608995
227.625063,101,55.713995
239.018913,106,55.819885
226.011817,99,55.90414
252.344855,104,56.002054
263.83513,112,56.101275
181.431663,85,56.167223
119.975702,62,56.223039
220.776479,98,56.32114
213.641243,95,58.274227
256.964275,116,58.399732
94.510184,52,58.443049
330.204182,128,58.556553
224.128336,96,58.632869
87.318726,48,58.690321
226.326807,104,58.770476
214.904113,96,58.851313
250.505086,110,58.951236
234.756816,101,59.038832
248.789171,105,59.147114
274.300783,114,59.257201
251.077234,119,59.364695
183.948978,85,59.444268
243.651507,104,59.521581
162.473377,81,59.596565
251.107747,111,59.690498
257.045041,116,59.790486
248.315768,111,59.865647
239.371455,110,60.084087
252.635889,110,60.184284
236.795865,98,60.277838
206.126363,94,60.356688
263.55464,109,60.455028
229.061598,99,60.543998
253.368182,117,60.648617
232.831893,106,60.773124
265.182106,111,60.879156
234.141343,99,60.967122
214.409728,98,61.045172
219.269107,99,61.121136
231.341687,103,61.219015
278.483825,126,61.31559
252.505646,109,61.421523
74.939309,42,61.454421
216.416717,101,61.544646
224.090794,100,61.637403
257.446543,120,61.737463
213.367766,93,61.825027
250.45877,106,61.914648
253.572028,107,63.967339
230.401662,105,64.144878
276.78491,112,64.24575
291.671519,135,64.36452
247.561819,122,64.466908
263.199117,114,64.57209
257.055084,112,64.670841
261.327859,109,64.769697
181.292284,87,64.852598
172.751178,82,65.013965
235.291118,111,65.135975
222.595849,96,65.226933
249.088713,114,65.335544
258.236291,110,65.429253
139.336812,74,65.501296
216.43927,102,65.581463
231.263499,99,65.66816
269.099014,107,65.762534
319.354455,122,65.867716
276.809833,115,65.986592
229.734578,123,66.102385
186.191035,94,66.186285
232.651107,113,66.285044
223.149465,116,66.383477
290.686577,115,66.458375
227.498506,104,66.552642
245.455582,111,66.653085
304.687924,121,66.759566
237.331443,107,66.845383
238.278299,103,66.94955
276.208716,117,67.054901
149.025814,75,67.116858
249.504583,107,67.209446
287.414761,127,67.320474
263.252773,112,67.425929
197.398826,93,67.632344
270.639815,116,67.752386
244.739437,107,67.850227
280.163245,116,69.768836
227.892446,103,69.874538
230.401059,102,69.973408
288.241422,119,70.166266
249.330607,109,70.261978
240.555646,115,70.362542
298.883319,124,70.469053
330.13731,133,70.582987
313.086942,126,70.710655
298.377242,122,70.817715
246.798625,108,70.90878
288.128339,127,71.016716
270.147249,132,71.148079
276.248549,117,71.247565
249.596453,108,71.341908
342.321299,153,71.500726
260.444129,115,71.620571
290.057717,125,71.730036
299.684498,124,71.83296
306.701877,128,71.945855
366.876572,155,72.080505
203.47077,95,72.166235
261.372173,121,72.275671
330.969322,138,72.399056
218.750899,99,72.486531
300.893878,124,72.704221
240.548683,104,72.799788
266.103772,111,72.906459
225.54348,106,73.022777
230.812708,113,73.130272
239.822617,111,73.229641
282.455781,121,73.328335
234.435531,112,73.40911
279.119239,118,73.522154
249.108596,108,73.613746
289.80392,129,75.64719
268.885391,112,75.764389
315.912149,129,75.884113
265.332611,107,75.982893
240.533073,113,76.074615
255.25765,116,76.181627
294.723979,123,76.283319
312.052671,126,76.389993
301.965535,126,76.501906
316.035649,121,76.606597
323.286883,126,76.71779
346.603997,138,76.835726
316.809424,126,76.955354
298.858513,127,77.069748
322.603332,125,77.180316
306.071462,120,77.284435
279.163694,117,77.504812
323.999813,133,77.632031
330.648317,135,77.758485
281.047858,126,77.869377
290.186192,128,77.984633
282.330271,119,78.093356
311.491667,125,78.209237
303.531551,122,78.320912
277.216654,122,78.432304
318.675903,132,78.547789
242.512556,101,78.644312
282.429968,116,78.747965
334.916249,140,78.872442
335.313977,150,79.019027
292.795048,118,79.120685
324.430024,126,79.223469
293.064081,121,79.325409
197.946462,92,81.290692
335.827939,134,81.410143
305.409245,127,81.518421
306.347844,133,81.635158
320.888994,127,81.74787
323.448348,130,81.872174
322.877068,130,82.013311
328.09922,124,82.110215
283.904718,116,82.212327
313.10855,140,82.430097
304.504424,132,82.557152
314.239214,126,82.660177
239.014757,108,82.76505
303.856804,129,82.884634
294.943176,121,83.000978
293.884831,125,83.119731
338.89491,135,83.249703
338.71647,137,83.370466
256.579116,112,83.466935
224.20716,96,83.537971
330.33343,126,83.65674
332.406839,134,83.771441
311.428784,134,83.896688
321.295333,129,84.011628
342.04633,131,84.131342
297.582004,120,84.240768
302.843709,125,84.347757
328.241692,129,84.464611
314.193752,131,84.581249
345.276645,152,84.744219
300.510731,132,84.950845
315.60053,133,85.08777
364.704851,142,86.976544
307.476943,127,87.099951
314.1646,133,87.214919
310.88254,126,87.424059
331.304772,134,87.550261
298.15116,118,87.653385
304.265414,122,87.753214
342.541431,136,87.875803
316.129456,131,87.988379
299.127257,128,88.096144
333.350717,120,88.202884
318.777452,133,88.319492
318.791937,137,88.443882
314.102995,132,88.552838
303.02702,126,88.666574
330.70135,144,88.828273
227.827895,97,88.927721
334.598455,135,89.042574
320.749514,130,89.153011
310.967315,124,89.268297
310.508508,128,89.379564
308.776812,119,89.482947
328.610376,131,89.597904
337.697708,141,89.714977
313.271553,131,89.943657
326.165419,135,90.07335
355.063139,139,90.198264
315.404678,124,90.309977
340.221839,138,90.418529
360.625046,139,90.551292
302.68369,132,90.689553
314.876787,129,90.805569
324.935488,134,92.853223
336.393472,134,92.962275
313.563171,130,93.077264
325.667109,137,93.195834
301.547796,122,93.300631
315.80817,123,93.413176
318.926682,123,93.517185
311.070014,128,93.657204
303.211268,125,93.767156
345.333735,133,93.884717
263.721511,106,93.976947
325.357118,129,94.082138
338.360808,139,94.19908
332.92089,130,94.312547
327.319968,135,94.437887
324.334518,133,94.591481
324.905067,132,94.765272
300.705303,126,94.872542
321.32945,132,94.981725
305.65547,128,95.103873
323.830191,124,95.220506
336.530227,132,95.333912
340.149169,135,95.432949
204.270598,96,95.526516
329.681783,141,95.64085
328.527982,132,95.749673
300.684692,123,95.849486
338.680158,136,95.976195
364.872912,141,96.101328
325.931048,140,96.216044
318.887322,130,96.350694
335.903441,134,98.407202
322.355128,121,98.499836
319.195139,131,98.603866
381.109846,153,98.751359
316.088846,125,98.861974
340.909091,133,98.976189
314.193284,133,99.093792
285.123253,113,99.189781
324.950378,137,99.306139
285.404988,115,99.398562
387.130073,139,99.65397
367.208262,139,99.795097
343.337579,133,99.926454
384.577185,139,100.042937
251.925666,106,100.12629
328.962696,136,100.247842
356.410149,133,100.347595
345.728088,132,100.483261
327.424388,130,100.62023
339.374789,135,100.738566
335.703732,143,100.857393
324.112952,140,100.976079
352.357631,137,101.099172
347.202025,130,101.209039
225.597287,106,101.303065
310.694267,135,101.413665
362.035998,137,101.530357
341.964309,127,101.652957
313.922763,126,101.763558
343.703669,139,101.902671
334.555163,133,102.118171
348.664823,137,104.022604
372.740808,135,104.13904
391.724264,141,104.263098
348.201049,142,104.393763
360.973879,136,104.51234
364.22861,135,104.748991
344.442416,133,104.875237
307.060779,127,104.991284
350.309407,143,105.12209
340.023457,131,105.234617
334.308679,137,105.351167
353.349328,129,105.46656
341.841198,133,105.609278
243.830001,99,105.700588
327.789881,136,105.831038
352.812912,130,105.925441
